Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
0	359104	360001	8.03	SeaLevel__00000m.raw	99.75	0.25	1	0
5	359340	360001	7.72	SeaLevel__00005m.raw	99.82	0.18	1	0
10	359364	360001	7.68	SeaLevel__00010m.raw	99.82	0.18	1	0
15	359389	360001	7.76	SeaLevel__00015m.raw	99.83	0.17	1	0
20	359407	360001	7.97	SeaLevel__00020m.raw	99.84	0.16	1	0
25	359424	360001	7.71	SeaLevel__00025m.raw	99.84	0.16	1	0
30	359441	360001	7.68	SeaLevel__00030m.raw	99.84	0.16	1	0
35	359451	360001	7.69	SeaLevel__00035m.raw	99.85	0.15	1	0
40	359458	360001	7.96	SeaLevel__00040m.raw	99.85	0.15	1	0
45	359473	360001	7.7	SeaLevel__00045m.raw	99.85	0.15	1	0
50	359476	360001	7.7	SeaLevel__00050m.raw	99.85	0.15	1	0
55	359485	360001	7.7	SeaLevel__00055m.raw	99.86	0.14	1	0
60	359492	360001	8.07	SeaLevel__00060m.raw	99.86	0.14	1	0
65	359497	360001	7.63	SeaLevel__00065m.raw	99.86	0.14	1	0
70	359507	360001	7.65	SeaLevel__00070m.raw	99.86	0.14	1	0
75	359519	360001	7.68	SeaLevel__00075m.raw	99.87	0.13	1	0
80	359520	360001	7.98	SeaLevel__00080m.raw	99.87	0.13	1	0
85	359523	360001	7.69	SeaLevel__00085m.raw	99.87	0.13	1	0
90	359526	360001	7.66	SeaLevel__00090m.raw	99.87	0.13	1	0
95	359530	360001	7.7	SeaLevel__00095m.raw	99.87	0.13	1	0
100	359533	360001	7.99	SeaLevel__00100m.raw	99.87	0.13	1	0
105	359536	360001	7.71	SeaLevel__00105m.raw	99.87	0.13	1	0
110	359543	360001	7.68	SeaLevel__00110m.raw	99.87	0.13	1	0
115	359548	360001	7.68	SeaLevel__00115m.raw	99.87	0.13	1	0
120	359556	360001	7.99	SeaLevel__00120m.raw	99.88	0.12	1	0
125	359559	360001	7.68	SeaLevel__00125m.raw	99.88	0.12	1	0
130	359562	360001	7.74	SeaLevel__00130m.raw	99.88	0.12	1	0
135	359572	360001	7.94	SeaLevel__00135m.raw	99.88	0.12	1	0
140	359576	360001	7.96	SeaLevel__00140m.raw	99.88	0.12	1	0
145	359580	360001	7.68	SeaLevel__00145m.raw	99.88	0.12	1	0
150	359582	360001	7.68	SeaLevel__00150m.raw	99.88	0.12	1	0
155	359588	360001	7.74	SeaLevel__00155m.raw	99.89	0.11	1	0
160	359589	360001	8	SeaLevel__00160m.raw	99.89	0.11	1	0
165	359595	360001	7.67	SeaLevel__00165m.raw	99.89	0.11	1	0
170	359597	360001	7.67	SeaLevel__00170m.raw	99.89	0.11	1	0
175	359599	360001	7.7	SeaLevel__00175m.raw	99.89	0.11	1	0
180	359603	360001	8.07	SeaLevel__00180m.raw	99.89	0.11	1	0
185	359605	360001	7.64	SeaLevel__00185m.raw	99.89	0.11	1	0
190	359607	360001	7.59	SeaLevel__00190m.raw	99.89	0.11	1	0
195	359610	360001	7.74	SeaLevel__00195m.raw	99.89	0.11	1	0
200	359611	360001	7.98	SeaLevel__00200m.raw	99.89	0.11	1	0
