Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
0	332326	360001	7.86	SeaLevel__00000m.raw	92.31	7.69	1	0
5	336334	360001	7.56	SeaLevel__00005m.raw	93.43	6.57	1	0
10	337240	360001	7.55	SeaLevel__00010m.raw	93.68	6.32	1	0
15	338231	360001	7.58	SeaLevel__00015m.raw	93.95	6.05	1	0
20	338771	360001	7.83	SeaLevel__00020m.raw	94.10	5.90	1	0
25	339498	360001	7.59	SeaLevel__00025m.raw	94.30	5.70	1	0
30	339944	360001	7.55	SeaLevel__00030m.raw	94.43	5.57	1	0
35	340553	360001	7.56	SeaLevel__00035m.raw	94.60	5.40	1	0
40	340906	360001	7.88	SeaLevel__00040m.raw	94.70	5.30	1	0
45	341542	360001	7.6	SeaLevel__00045m.raw	94.87	5.13	1	0
50	341856	360001	7.56	SeaLevel__00050m.raw	94.96	5.04	1	0
55	342340	360001	7.58	SeaLevel__00055m.raw	95.09	4.91	1	0
60	342676	360001	7.83	SeaLevel__00060m.raw	95.19	4.81	1	0
65	343198	360001	7.65	SeaLevel__00065m.raw	95.33	4.67	1	0
70	343527	360001	7.53	SeaLevel__00070m.raw	95.42	4.58	1	0
75	344006	360001	7.57	SeaLevel__00075m.raw	95.56	4.44	1	0
80	344360	360001	7.84	SeaLevel__00080m.raw	95.66	4.34	1	0
85	344771	360001	7.76	SeaLevel__00085m.raw	95.77	4.23	1	0
90	345018	360001	7.52	SeaLevel__00090m.raw	95.84	4.16	1	0
95	345384	360001	7.54	SeaLevel__00095m.raw	95.94	4.06	1	0
100	345613	360001	7.88	SeaLevel__00100m.raw	96.00	4.00	1	0
105	345960	360001	7.56	SeaLevel__00105m.raw	96.10	3.90	1	0
110	346209	360001	7.53	SeaLevel__00110m.raw	96.17	3.83	1	0
115	346501	360001	7.57	SeaLevel__00115m.raw	96.25	3.75	1	0
120	346684	360001	7.87	SeaLevel__00120m.raw	96.30	3.70	1	0
125	346942	360001	7.57	SeaLevel__00125m.raw	96.37	3.63	1	0
130	347123	360001	7.51	SeaLevel__00130m.raw	96.42	3.58	1	0
135	347368	360001	7.53	SeaLevel__00135m.raw	96.49	3.51	1	0
140	347531	360001	7.74	SeaLevel__00140m.raw	96.54	3.46	1	0
145	347787	360001	7.53	SeaLevel__00145m.raw	96.61	3.39	1	0
150	347956	360001	7.54	SeaLevel__00150m.raw	96.65	3.35	1	0
155	348234	360001	7.55	SeaLevel__00155m.raw	96.73	3.27	1	0
160	348398	360001	7.83	SeaLevel__00160m.raw	96.78	3.22	1	0
165	348583	360001	7.53	SeaLevel__00165m.raw	96.83	3.17	1	0
170	348709	360001	7.52	SeaLevel__00170m.raw	96.86	3.14	1	0
175	348874	360001	7.6	SeaLevel__00175m.raw	96.91	3.09	1	0
180	348983	360001	7.92	SeaLevel__00180m.raw	96.94	3.06	1	0
185	349147	360001	7.54	SeaLevel__00185m.raw	96.99	3.01	1	0
190	349245	360001	7.59	SeaLevel__00190m.raw	97.01	2.99	1	0
195	349398	360001	7.55	SeaLevel__00195m.raw	97.05	2.95	1	0
200	349509	360001	7.84	SeaLevel__00200m.raw	97.09	2.91	1	0
