Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
0	157253	360001	7.63	SeaLevel__00000m.raw	43.68	56.32	1	0
5	157699	360001	7.68	SeaLevel__00005m.raw	43.81	56.19	1	0
10	157976	360001	7.79	SeaLevel__00010m.raw	43.88	56.12	1	0
15	158350	360001	7.44	SeaLevel__00015m.raw	43.99	56.01	1	0
20	158562	360001	7.45	SeaLevel__00020m.raw	44.04	55.96	1	0
25	158847	360001	7.5	SeaLevel__00025m.raw	44.12	55.88	1	0
30	159016	360001	7.8	SeaLevel__00030m.raw	44.17	55.83	1	0
35	159258	360001	7.49	SeaLevel__00035m.raw	44.24	55.76	1	0
40	159419	360001	7.49	SeaLevel__00040m.raw	44.28	55.72	1	0
45	159637	360001	7.51	SeaLevel__00045m.raw	44.34	55.66	1	0
50	159794	360001	7.75	SeaLevel__00050m.raw	44.39	55.61	1	0
55	159990	360001	7.45	SeaLevel__00055m.raw	44.44	55.56	1	0
60	160140	360001	7.46	SeaLevel__00060m.raw	44.48	55.52	1	0
65	160349	360001	7.47	SeaLevel__00065m.raw	44.54	55.46	1	0
70	160486	360001	7.76	SeaLevel__00070m.raw	44.58	55.42	1	0
75	160676	360001	7.45	SeaLevel__00075m.raw	44.63	55.37	1	0
80	160815	360001	7.53	SeaLevel__00080m.raw	44.67	55.33	1	0
85	161012	360001	7.4	SeaLevel__00085m.raw	44.73	55.27	1	0
90	161129	360001	7.78	SeaLevel__00090m.raw	44.76	55.24	1	0
95	161330	360001	7.49	SeaLevel__00095m.raw	44.81	55.19	1	0
100	161455	360001	7.7	SeaLevel__00100m.raw	44.85	55.15	1	0
105	161670	360001	7.48	SeaLevel__00105m.raw	44.91	55.09	1	0
110	161786	360001	7.7	SeaLevel__00110m.raw	44.94	55.06	1	0
115	161956	360001	7.46	SeaLevel__00115m.raw	44.99	55.01	1	0
120	162073	360001	7.5	SeaLevel__00120m.raw	45.02	54.98	1	0
125	162251	360001	7.46	SeaLevel__00125m.raw	45.07	54.93	1	0
130	162375	360001	7.77	SeaLevel__00130m.raw	45.10	54.90	1	0
135	162570	360001	7.49	SeaLevel__00135m.raw	45.16	54.84	1	0
140	162697	360001	7.5	SeaLevel__00140m.raw	45.19	54.81	1	0
145	162884	360001	7.47	SeaLevel__00145m.raw	45.25	54.75	1	0
150	162992	360001	7.78	SeaLevel__00150m.raw	45.28	54.72	1	0
155	163194	360001	7.48	SeaLevel__00155m.raw	45.33	54.67	1	0
160	163318	360001	7.49	SeaLevel__00160m.raw	45.37	54.63	1	0
165	163496	360001	7.49	SeaLevel__00165m.raw	45.42	54.58	1	0
170	163622	360001	7.77	SeaLevel__00170m.raw	45.45	54.55	1	0
175	163790	360001	7.46	SeaLevel__00175m.raw	45.50	54.50	1	0
180	163902	360001	7.51	SeaLevel__00180m.raw	45.53	54.47	1	0
185	164084	360001	7.45	SeaLevel__00185m.raw	45.58	54.42	1	0
190	164196	360001	7.77	SeaLevel__00190m.raw	45.61	54.39	1	0
195	164345	360001	7.47	SeaLevel__00195m.raw	45.65	54.35	1	0
200	164454	360001	7.51	SeaLevel__00200m.raw	45.68	54.32	1	0
