Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
0	4749	360001	7.58	SeaLevel__00000m.raw	1.32	98.68	1	0
5	5227	360001	7.44	SeaLevel__00005m.raw	1.45	98.55	1	0
10	5318	360001	7.86	SeaLevel__00010m.raw	1.48	98.52	1	0
15	5448	360001	7.43	SeaLevel__00015m.raw	1.51	98.49	1	0
20	5511	360001	7.45	SeaLevel__00020m.raw	1.53	98.47	1	0
25	5615	360001	7.42	SeaLevel__00025m.raw	1.56	98.44	1	0
30	5675	360001	7.71	SeaLevel__00030m.raw	1.58	98.42	1	0
35	5768	360001	7.45	SeaLevel__00035m.raw	1.60	98.40	1	0
40	5819	360001	7.47	SeaLevel__00040m.raw	1.62	98.38	1	0
45	5909	360001	7.46	SeaLevel__00045m.raw	1.64	98.36	1	0
50	5973	360001	7.68	SeaLevel__00050m.raw	1.66	98.34	1	0
55	6064	360001	7.45	SeaLevel__00055m.raw	1.68	98.32	1	0
60	6121	360001	7.43	SeaLevel__00060m.raw	1.70	98.30	1	0
65	6215	360001	7.44	SeaLevel__00065m.raw	1.73	98.27	1	0
70	6270	360001	7.64	SeaLevel__00070m.raw	1.74	98.26	1	0
75	6365	360001	7.46	SeaLevel__00075m.raw	1.77	98.23	1	0
80	6425	360001	7.42	SeaLevel__00080m.raw	1.78	98.22	1	0
85	6506	360001	7.5	SeaLevel__00085m.raw	1.81	98.19	1	0
90	6560	360001	7.76	SeaLevel__00090m.raw	1.82	98.18	1	0
95	6657	360001	7.47	SeaLevel__00095m.raw	1.85	98.15	1	0
100	6724	360001	7.44	SeaLevel__00100m.raw	1.87	98.13	1	0
105	6827	360001	7.52	SeaLevel__00105m.raw	1.90	98.10	1	0
110	6906	360001	7.72	SeaLevel__00110m.raw	1.92	98.08	1	0
115	7024	360001	7.47	SeaLevel__00115m.raw	1.95	98.05	1	0
120	7118	360001	7.48	SeaLevel__00120m.raw	1.98	98.02	1	0
125	7237	360001	7.48	SeaLevel__00125m.raw	2.01	97.99	1	0
130	7322	360001	7.79	SeaLevel__00130m.raw	2.03	97.97	1	0
135	7455	360001	7.45	SeaLevel__00135m.raw	2.07	97.93	1	0
140	7566	360001	7.43	SeaLevel__00140m.raw	2.10	97.90	1	0
145	7754	360001	7.51	SeaLevel__00145m.raw	2.15	97.85	1	0
150	7853	360001	7.71	SeaLevel__00150m.raw	2.18	97.82	1	0
155	8008	360001	7.46	SeaLevel__00155m.raw	2.22	97.78	1	0
160	8099	360001	7.47	SeaLevel__00160m.raw	2.25	97.75	1	0
165	8237	360001	7.52	SeaLevel__00165m.raw	2.29	97.71	1	0
170	8315	360001	7.69	SeaLevel__00170m.raw	2.31	97.69	1	0
175	8437	360001	7.44	SeaLevel__00175m.raw	2.34	97.66	1	0
180	8499	360001	7.49	SeaLevel__00180m.raw	2.36	97.64	1	0
185	8590	360001	7.49	SeaLevel__00185m.raw	2.39	97.61	1	0
190	8637	360001	7.8	SeaLevel__00190m.raw	2.40	97.60	1	0
195	8711	360001	7.4	SeaLevel__00195m.raw	2.42	97.58	1	0
200	8779	360001	7.44	SeaLevel__00200m.raw	2.44	97.56	1	0
