Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
0	342143	360001	8.29	SeaLevel__00000m.raw	95.04	4.96	1	0
5	343383	360001	7.91	SeaLevel__00005m.raw	95.38	4.62	1	0
10	343833	360001	7.61	SeaLevel__00010m.raw	95.51	4.49	1	0
15	344462	360001	7.77	SeaLevel__00015m.raw	95.68	4.32	1	0
20	344790	360001	7.6	SeaLevel__00020m.raw	95.77	4.23	1	0
25	345239	360001	7.9	SeaLevel__00025m.raw	95.90	4.10	1	0
30	345551	360001	7.59	SeaLevel__00030m.raw	95.99	4.01	1	0
35	346043	360001	7.64	SeaLevel__00035m.raw	96.12	3.88	1	0
40	346348	360001	7.59	SeaLevel__00040m.raw	96.21	3.79	1	0
45	346741	360001	7.82	SeaLevel__00045m.raw	96.32	3.68	1	0
50	347014	360001	7.58	SeaLevel__00050m.raw	96.39	3.61	1	0
55	347373	360001	7.58	SeaLevel__00055m.raw	96.49	3.51	1	0
60	347630	360001	7.62	SeaLevel__00060m.raw	96.56	3.44	1	0
65	348017	360001	7.89	SeaLevel__00065m.raw	96.67	3.33	1	0
70	348249	360001	7.63	SeaLevel__00070m.raw	96.74	3.26	1	0
75	348695	360001	7.63	SeaLevel__00075m.raw	96.86	3.14	1	0
80	349113	360001	7.6	SeaLevel__00080m.raw	96.98	3.02	1	0
85	349490	360001	7.84	SeaLevel__00085m.raw	97.08	2.92	1	0
90	349708	360001	7.6	SeaLevel__00090m.raw	97.14	2.86	1	0
95	349974	360001	7.61	SeaLevel__00095m.raw	97.21	2.79	1	0
100	350147	360001	7.7	SeaLevel__00100m.raw	97.26	2.74	1	0
105	350363	360001	7.9	SeaLevel__00105m.raw	97.32	2.68	1	0
110	350505	360001	7.63	SeaLevel__00110m.raw	97.36	2.64	1	0
115	350735	360001	7.58	SeaLevel__00115m.raw	97.43	2.57	1	0
120	350876	360001	7.6	SeaLevel__00120m.raw	97.47	2.53	1	0
125	351079	360001	7.88	SeaLevel__00125m.raw	97.52	2.48	1	0
130	351202	360001	7.61	SeaLevel__00130m.raw	97.56	2.44	1	0
135	351429	360001	7.62	SeaLevel__00135m.raw	97.62	2.38	1	0
140	351562	360001	7.59	SeaLevel__00140m.raw	97.66	2.34	1	0
145	351775	360001	7.94	SeaLevel__00145m.raw	97.72	2.28	1	0
150	351958	360001	7.64	SeaLevel__00150m.raw	97.77	2.23	1	0
155	352316	360001	7.61	SeaLevel__00155m.raw	97.87	2.13	1	0
160	352482	360001	7.61	SeaLevel__00160m.raw	97.91	2.09	1	0
165	352642	360001	7.97	SeaLevel__00165m.raw	97.96	2.04	1	0
170	352723	360001	7.68	SeaLevel__00170m.raw	97.98	2.02	1	0
175	352819	360001	7.64	SeaLevel__00175m.raw	98.01	1.99	1	0
180	352879	360001	7.64	SeaLevel__00180m.raw	98.02	1.98	1	0
185	352952	360001	8.08	SeaLevel__00185m.raw	98.04	1.96	1	0
190	353005	360001	7.63	SeaLevel__00190m.raw	98.06	1.94	1	0
195	353084	360001	7.66	SeaLevel__00195m.raw	98.08	1.92	1	0
200	353127	360001	7.63	SeaLevel__00200m.raw	98.09	1.91	1	0
