Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
0	133900	360001	7.54	SeaLevel__00000m.raw	37.19	62.81	1	0
5	134083	360001	7.46	SeaLevel__00005m.raw	37.25	62.75	1	0
10	134162	360001	7.75	SeaLevel__00010m.raw	37.27	62.73	1	0
15	134228	360001	7.47	SeaLevel__00015m.raw	37.29	62.71	1	0
20	134263	360001	7.44	SeaLevel__00020m.raw	37.30	62.70	1	0
25	134327	360001	7.44	SeaLevel__00025m.raw	37.31	62.69	1	0
30	134364	360001	7.72	SeaLevel__00030m.raw	37.32	62.68	1	0
35	134416	360001	7.44	SeaLevel__00035m.raw	37.34	62.66	1	0
40	134454	360001	7.49	SeaLevel__00040m.raw	37.35	62.65	1	0
45	134669	360001	7.45	SeaLevel__00045m.raw	37.41	62.59	1	0
50	135135	360001	7.77	SeaLevel__00050m.raw	37.54	62.46	1	0
55	136163	360001	7.47	SeaLevel__00055m.raw	37.82	62.18	1	0
60	136779	360001	7.44	SeaLevel__00060m.raw	37.99	62.01	1	0
65	137696	360001	7.44	SeaLevel__00065m.raw	38.25	61.75	1	0
70	138240	360001	7.71	SeaLevel__00070m.raw	38.40	61.60	1	0
75	139076	360001	7.47	SeaLevel__00075m.raw	38.63	61.37	1	0
80	139655	360001	7.46	SeaLevel__00080m.raw	38.79	61.21	1	0
85	140343	360001	7.48	SeaLevel__00085m.raw	38.98	61.02	1	0
90	140747	360001	7.7	SeaLevel__00090m.raw	39.10	60.90	1	0
95	141445	360001	7.65	SeaLevel__00095m.raw	39.29	60.71	1	0
100	141992	360001	7.49	SeaLevel__00100m.raw	39.44	60.56	1	0
105	143097	360001	7.43	SeaLevel__00105m.raw	39.75	60.25	1	0
110	143815	360001	7.74	SeaLevel__00110m.raw	39.95	60.05	1	0
115	144983	360001	7.49	SeaLevel__00115m.raw	40.27	59.73	1	0
120	145851	360001	7.44	SeaLevel__00120m.raw	40.51	59.49	1	0
125	147678	360001	7.44	SeaLevel__00125m.raw	41.02	58.98	1	0
130	149660	360001	7.74	SeaLevel__00130m.raw	41.57	58.43	1	0
135	153166	360001	7.47	SeaLevel__00135m.raw	42.55	57.45	1	0
140	156178	360001	7.45	SeaLevel__00140m.raw	43.38	56.62	1	0
145	158770	360001	7.43	SeaLevel__00145m.raw	44.10	55.90	1	0
150	160459	360001	7.76	SeaLevel__00150m.raw	44.57	55.43	1	0
155	163193	360001	7.47	SeaLevel__00155m.raw	45.33	54.67	1	0
160	164958	360001	7.43	SeaLevel__00160m.raw	45.82	54.18	1	0
165	167732	360001	7.47	SeaLevel__00165m.raw	46.59	53.41	1	0
170	169519	360001	7.77	SeaLevel__00170m.raw	47.09	52.91	1	0
175	172236	360001	7.46	SeaLevel__00175m.raw	47.84	52.16	1	0
180	174246	360001	7.48	SeaLevel__00180m.raw	48.40	51.60	1	0
185	177004	360001	7.49	SeaLevel__00185m.raw	49.17	50.83	1	0
190	178969	360001	7.83	SeaLevel__00190m.raw	49.71	50.29	1	0
195	182302	360001	7.48	SeaLevel__00195m.raw	50.64	49.36	1	0
200	185874	360001	7.5	SeaLevel__00200m.raw	51.63	48.37	1	0
