Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
0	5955	360001	7.59	SeaLevel__00000m.raw	1.65	98.35	1	0
5	6116	360001	7.43	SeaLevel__00005m.raw	1.70	98.30	1	0
10	6177	360001	7.72	SeaLevel__00010m.raw	1.72	98.28	1	0
15	6258	360001	7.45	SeaLevel__00015m.raw	1.74	98.26	1	0
20	6296	360001	7.67	SeaLevel__00020m.raw	1.75	98.25	1	0
25	6387	360001	7.47	SeaLevel__00025m.raw	1.77	98.23	1	0
30	6442	360001	7.79	SeaLevel__00030m.raw	1.79	98.21	1	0
35	6521	360001	8.03	SeaLevel__00035m.raw	1.81	98.19	1	0
40	6540	360001	11.8	SeaLevel__00040m.raw	1.82	98.18	1	0
45	6564	360001	8.23	SeaLevel__00045m.raw	1.82	98.18	1	0
50	6587	360001	10.5	SeaLevel__00050m.raw	1.83	98.17	1	0
55	6608	360001	7.58	SeaLevel__00055m.raw	1.84	98.16	1	0
60	6626	360001	7.6	SeaLevel__00060m.raw	1.84	98.16	1	0
65	6654	360001	8.2	SeaLevel__00065m.raw	1.85	98.15	1	0
70	6667	360001	8.45	SeaLevel__00070m.raw	1.85	98.15	1	0
75	6704	360001	8.77	SeaLevel__00075m.raw	1.86	98.14	1	0
80	6727	360001	7.49	SeaLevel__00080m.raw	1.87	98.13	1	0
85	6757	360001	8.48	SeaLevel__00085m.raw	1.88	98.12	1	0
90	6771	360001	7.94	SeaLevel__00090m.raw	1.88	98.12	1	0
95	6801	360001	8.07	SeaLevel__00095m.raw	1.89	98.11	1	0
100	6824	360001	7.68	SeaLevel__00100m.raw	1.90	98.10	1	0
105	6861	360001	9.52	SeaLevel__00105m.raw	1.91	98.09	1	0
110	6882	360001	10.92	SeaLevel__00110m.raw	1.91	98.09	1	0
115	6911	360001	9.25	SeaLevel__00115m.raw	1.92	98.08	1	0
120	6929	360001	7.91	SeaLevel__00120m.raw	1.92	98.08	1	0
125	6960	360001	8.21	SeaLevel__00125m.raw	1.93	98.07	1	0
130	6976	360001	8.53	SeaLevel__00130m.raw	1.94	98.06	1	0
135	7010	360001	7.91	SeaLevel__00135m.raw	1.95	98.05	1	0
140	7031	360001	7.92	SeaLevel__00140m.raw	1.95	98.05	1	0
145	7061	360001	7.65	SeaLevel__00145m.raw	1.96	98.04	1	0
150	7079	360001	8.13	SeaLevel__00150m.raw	1.97	98.03	1	0
155	7108	360001	8.27	SeaLevel__00155m.raw	1.97	98.03	1	0
160	7130	360001	7.91	SeaLevel__00160m.raw	1.98	98.02	1	0
165	7165	360001	8.21	SeaLevel__00165m.raw	1.99	98.01	1	0
170	7185	360001	7.83	SeaLevel__00170m.raw	2.00	98.00	1	0
175	7215	360001	8	SeaLevel__00175m.raw	2.00	98.00	1	0
180	7235	360001	8.51	SeaLevel__00180m.raw	2.01	97.99	1	0
185	7269	360001	8.03	SeaLevel__00185m.raw	2.02	97.98	1	0
190	7293	360001	8.41	SeaLevel__00190m.raw	2.03	97.97	1	0
195	7331	360001	7.94	SeaLevel__00195m.raw	2.04	97.96	1	0
200	7353	360001	8.2	SeaLevel__00200m.raw	2.04	97.96	1	0
