Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
0	14361	360001	7.46	SeaLevel__00000m.raw	3.99	96.01	1	0
5	14705	360001	7.47	SeaLevel__00005m.raw	4.08	95.92	1	0
10	14935	360001	7.74	SeaLevel__00010m.raw	4.15	95.85	1	0
15	15196	360001	7.48	SeaLevel__00015m.raw	4.22	95.78	1	0
20	15325	360001	7.42	SeaLevel__00020m.raw	4.26	95.74	1	0
25	15521	360001	7.42	SeaLevel__00025m.raw	4.31	95.69	1	0
30	15665	360001	7.71	SeaLevel__00030m.raw	4.35	95.65	1	0
35	15841	360001	7.47	SeaLevel__00035m.raw	4.40	95.60	1	0
40	15943	360001	7.45	SeaLevel__00040m.raw	4.43	95.57	1	0
45	16088	360001	7.42	SeaLevel__00045m.raw	4.47	95.53	1	0
50	16236	360001	7.72	SeaLevel__00050m.raw	4.51	95.49	1	0
55	16393	360001	7.5	SeaLevel__00055m.raw	4.55	95.45	1	0
60	16495	360001	7.44	SeaLevel__00060m.raw	4.58	95.42	1	0
65	16684	360001	7.45	SeaLevel__00065m.raw	4.63	95.37	1	0
70	16836	360001	7.7	SeaLevel__00070m.raw	4.68	95.32	1	0
75	17076	360001	7.49	SeaLevel__00075m.raw	4.74	95.26	1	0
80	17246	360001	7.43	SeaLevel__00080m.raw	4.79	95.21	1	0
85	17442	360001	7.45	SeaLevel__00085m.raw	4.84	95.16	1	0
90	17603	360001	7.66	SeaLevel__00090m.raw	4.89	95.11	1	0
95	17843	360001	7.4	SeaLevel__00095m.raw	4.96	95.04	1	0
100	18024	360001	7.4	SeaLevel__00100m.raw	5.01	94.99	1	0
105	18329	360001	7.4	SeaLevel__00105m.raw	5.09	94.91	1	0
110	18460	360001	7.69	SeaLevel__00110m.raw	5.13	94.87	1	0
115	18660	360001	7.42	SeaLevel__00115m.raw	5.18	94.82	1	0
120	18798	360001	7.39	SeaLevel__00120m.raw	5.22	94.78	1	0
125	18976	360001	7.38	SeaLevel__00125m.raw	5.27	94.73	1	0
130	19096	360001	7.77	SeaLevel__00130m.raw	5.30	94.70	1	0
135	19320	360001	7.42	SeaLevel__00135m.raw	5.37	94.63	1	0
140	19445	360001	7.4	SeaLevel__00140m.raw	5.40	94.60	1	0
145	19600	360001	7.41	SeaLevel__00145m.raw	5.44	94.56	1	0
150	19729	360001	7.84	SeaLevel__00150m.raw	5.48	94.52	1	0
155	19910	360001	7.38	SeaLevel__00155m.raw	5.53	94.47	1	0
160	20029	360001	7.43	SeaLevel__00160m.raw	5.56	94.44	1	0
165	20241	360001	7.4	SeaLevel__00165m.raw	5.62	94.38	1	0
170	20366	360001	7.83	SeaLevel__00170m.raw	5.66	94.34	1	0
175	20527	360001	7.41	SeaLevel__00175m.raw	5.70	94.30	1	0
180	20649	360001	7.43	SeaLevel__00180m.raw	5.74	94.26	1	0
185	20836	360001	7.37	SeaLevel__00185m.raw	5.79	94.21	1	0
190	20964	360001	7.75	SeaLevel__00190m.raw	5.82	94.18	1	0
195	21182	360001	7.41	SeaLevel__00195m.raw	5.88	94.12	1	0
200	21316	360001	7.48	SeaLevel__00200m.raw	5.92	94.08	1	0
