Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
250	352093	360001	7.6	SeaLevel__00250m.raw	97.80	2.20	1	0
500	355465	360001	7.85	SeaLevel__00500m.raw	98.74	1.26	1	0
750	357232	360001	7.61	SeaLevel__00750m.raw	99.23	0.77	1	0
1000	358239	360001	7.92	SeaLevel__01000m.raw	99.51	0.49	1	0
1250	358787	360001	7.68	SeaLevel__01250m.raw	99.66	0.34	1	0
1500	359183	360001	7.61	SeaLevel__01500m.raw	99.77	0.23	1	0
1750	359426	360001	7.6	SeaLevel__01750m.raw	99.84	0.16	1	0
2000	359627	360001	7.98	SeaLevel__02000m.raw	99.90	0.10	1	0
2250	359766	360001	7.65	SeaLevel__02250m.raw	99.93	0.07	1	0
2500	359860	360001	7.6	SeaLevel__02500m.raw	99.96	0.04	1	0
2750	359930	360001	7.58	SeaLevel__02750m.raw	99.98	0.02	1	0
3000	359969	360001	7.95	SeaLevel__03000m.raw	99.99	0.01	1	0
