Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
0	340453	360001	7.94	SeaLevel__00000m.raw	94.57	5.43	1	0
5	341096	360001	7.54	SeaLevel__00005m.raw	94.75	5.25	1	0
10	341566	360001	7.58	SeaLevel__00010m.raw	94.88	5.12	1	0
15	342072	360001	7.55	SeaLevel__00015m.raw	95.02	4.98	1	0
20	342376	360001	7.81	SeaLevel__00020m.raw	95.10	4.90	1	0
25	342853	360001	7.55	SeaLevel__00025m.raw	95.24	4.76	1	0
30	343113	360001	7.57	SeaLevel__00030m.raw	95.31	4.69	1	0
35	343494	360001	7.58	SeaLevel__00035m.raw	95.41	4.59	1	0
40	343699	360001	7.78	SeaLevel__00040m.raw	95.47	4.53	1	0
45	344015	360001	7.54	SeaLevel__00045m.raw	95.56	4.44	1	0
50	344222	360001	7.55	SeaLevel__00050m.raw	95.62	4.38	1	0
55	344537	360001	7.56	SeaLevel__00055m.raw	95.70	4.30	1	0
60	344731	360001	7.81	SeaLevel__00060m.raw	95.76	4.24	1	0
65	345019	360001	7.5	SeaLevel__00065m.raw	95.84	4.16	1	0
70	345202	360001	7.54	SeaLevel__00070m.raw	95.89	4.11	1	0
75	345445	360001	7.58	SeaLevel__00075m.raw	95.96	4.04	1	0
80	345617	360001	7.79	SeaLevel__00080m.raw	96.00	4.00	1	0
85	345915	360001	7.54	SeaLevel__00085m.raw	96.09	3.91	1	0
90	346093	360001	7.55	SeaLevel__00090m.raw	96.14	3.86	1	0
95	346354	360001	7.6	SeaLevel__00095m.raw	96.21	3.79	1	0
100	346517	360001	7.85	SeaLevel__00100m.raw	96.25	3.75	1	0
105	346753	360001	7.54	SeaLevel__00105m.raw	96.32	3.68	1	0
110	346930	360001	7.57	SeaLevel__00110m.raw	96.37	3.63	1	0
115	347164	360001	7.64	SeaLevel__00115m.raw	96.43	3.57	1	0
120	347322	360001	7.83	SeaLevel__00120m.raw	96.48	3.52	1	0
125	347529	360001	7.53	SeaLevel__00125m.raw	96.54	3.46	1	0
130	347695	360001	7.56	SeaLevel__00130m.raw	96.58	3.42	1	0
135	347907	360001	7.54	SeaLevel__00135m.raw	96.64	3.36	1	0
140	348066	360001	7.84	SeaLevel__00140m.raw	96.68	3.32	1	0
145	348262	360001	7.56	SeaLevel__00145m.raw	96.74	3.26	1	0
150	348413	360001	7.59	SeaLevel__00150m.raw	96.78	3.22	1	0
155	348643	360001	7.55	SeaLevel__00155m.raw	96.85	3.15	1	0
160	348764	360001	7.78	SeaLevel__00160m.raw	96.88	3.12	1	0
165	348954	360001	7.55	SeaLevel__00165m.raw	96.93	3.07	1	0
170	349087	360001	7.58	SeaLevel__00170m.raw	96.97	3.03	1	0
175	349295	360001	7.55	SeaLevel__00175m.raw	97.03	2.97	1	0
180	349421	360001	7.84	SeaLevel__00180m.raw	97.06	2.94	1	0
185	349620	360001	7.53	SeaLevel__00185m.raw	97.12	2.88	1	0
190	349730	360001	7.57	SeaLevel__00190m.raw	97.15	2.85	1	0
195	349925	360001	7.54	SeaLevel__00195m.raw	97.20	2.80	1	0
200	350038	360001	7.85	SeaLevel__00200m.raw	97.23	2.77	1	0
