Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
0	220854	360001	7.52	SeaLevel__00000m.raw	61.35	38.65	1	0
5	223354	360001	7.8	SeaLevel__00005m.raw	62.04	37.96	1	0
10	224365	360001	7.58	SeaLevel__00010m.raw	62.32	37.68	1	0
15	225517	360001	7.51	SeaLevel__00015m.raw	62.64	37.36	1	0
20	226196	360001	7.52	SeaLevel__00020m.raw	62.83	37.17	1	0
25	227167	360001	7.82	SeaLevel__00025m.raw	63.10	36.90	1	0
30	227749	360001	7.56	SeaLevel__00030m.raw	63.26	36.74	1	0
35	228598	360001	7.55	SeaLevel__00035m.raw	63.50	36.50	1	0
40	229426	360001	7.55	SeaLevel__00040m.raw	63.73	36.27	1	0
45	230799	360001	7.83	SeaLevel__00045m.raw	64.11	35.89	1	0
50	231868	360001	7.58	SeaLevel__00050m.raw	64.41	35.59	1	0
55	233982	360001	7.51	SeaLevel__00055m.raw	64.99	35.01	1	0
60	235349	360001	7.51	SeaLevel__00060m.raw	65.37	34.63	1	0
65	236974	360001	7.84	SeaLevel__00065m.raw	65.83	34.17	1	0
70	238110	360001	7.55	SeaLevel__00070m.raw	66.14	33.86	1	0
75	240083	360001	7.52	SeaLevel__00075m.raw	66.69	33.31	1	0
80	241694	360001	7.49	SeaLevel__00080m.raw	67.14	32.86	1	0
85	243013	360001	7.79	SeaLevel__00085m.raw	67.50	32.50	1	0
90	243882	360001	7.55	SeaLevel__00090m.raw	67.74	32.26	1	0
95	245283	360001	7.51	SeaLevel__00095m.raw	68.13	31.87	1	0
100	246527	360001	7.51	SeaLevel__00100m.raw	68.48	31.52	1	0
105	249430	360001	7.83	SeaLevel__00105m.raw	69.29	30.71	1	0
110	250543	360001	7.53	SeaLevel__00110m.raw	69.60	30.40	1	0
115	252056	360001	7.54	SeaLevel__00115m.raw	70.02	29.98	1	0
120	253116	360001	7.53	SeaLevel__00120m.raw	70.31	29.69	1	0
125	254580	360001	7.78	SeaLevel__00125m.raw	70.72	29.28	1	0
130	255754	360001	7.54	SeaLevel__00130m.raw	71.04	28.96	1	0
135	258489	360001	7.54	SeaLevel__00135m.raw	71.80	28.20	1	0
140	259781	360001	7.52	SeaLevel__00140m.raw	72.16	27.84	1	0
145	261715	360001	7.87	SeaLevel__00145m.raw	72.70	27.30	1	0
150	263105	360001	7.53	SeaLevel__00150m.raw	73.08	26.92	1	0
155	265790	360001	7.53	SeaLevel__00155m.raw	73.83	26.17	1	0
160	267434	360001	7.58	SeaLevel__00160m.raw	74.29	25.71	1	0
165	271225	360001	7.86	SeaLevel__00165m.raw	75.34	24.66	1	0
170	272685	360001	7.59	SeaLevel__00170m.raw	75.75	24.25	1	0
175	274448	360001	7.56	SeaLevel__00175m.raw	76.24	23.76	1	0
180	275497	360001	7.55	SeaLevel__00180m.raw	76.53	23.47	1	0
185	277050	360001	7.91	SeaLevel__00185m.raw	76.96	23.04	1	0
190	278175	360001	7.59	SeaLevel__00190m.raw	77.27	22.73	1	0
195	281163	360001	7.56	SeaLevel__00195m.raw	78.10	21.90	1	0
200	282661	360001	7.54	SeaLevel__00200m.raw	78.52	21.48	1	0
