Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
0	308660	360001	7.86	SeaLevel__00000m.raw	85.74	14.26	1	0
5	308975	360001	7.59	SeaLevel__00005m.raw	85.83	14.17	1	0
10	309077	360001	7.75	SeaLevel__00010m.raw	85.85	14.15	1	0
15	309179	360001	7.59	SeaLevel__00015m.raw	85.88	14.12	1	0
20	309228	360001	7.87	SeaLevel__00020m.raw	85.90	14.10	1	0
25	309301	360001	7.59	SeaLevel__00025m.raw	85.92	14.08	1	0
30	309340	360001	7.61	SeaLevel__00030m.raw	85.93	14.07	1	0
35	309391	360001	7.54	SeaLevel__00035m.raw	85.94	14.06	1	0
40	309424	360001	7.81	SeaLevel__00040m.raw	85.95	14.05	1	0
45	309471	360001	7.56	SeaLevel__00045m.raw	85.96	14.04	1	0
50	309507	360001	7.61	SeaLevel__00050m.raw	85.97	14.03	1	0
55	309551	360001	7.56	SeaLevel__00055m.raw	85.99	14.01	1	0
60	309575	360001	7.89	SeaLevel__00060m.raw	85.99	14.01	1	0
65	309613	360001	7.57	SeaLevel__00065m.raw	86.00	14.00	1	0
70	309638	360001	7.59	SeaLevel__00070m.raw	86.01	13.99	1	0
75	309690	360001	7.56	SeaLevel__00075m.raw	86.02	13.98	1	0
80	309713	360001	7.84	SeaLevel__00080m.raw	86.03	13.97	1	0
85	309762	360001	7.59	SeaLevel__00085m.raw	86.04	13.96	1	0
90	309792	360001	7.56	SeaLevel__00090m.raw	86.05	13.95	1	0
95	309845	360001	7.53	SeaLevel__00095m.raw	86.07	13.93	1	0
100	309871	360001	7.85	SeaLevel__00100m.raw	86.08	13.92	1	0
105	309914	360001	7.59	SeaLevel__00105m.raw	86.09	13.91	1	0
110	309943	360001	7.57	SeaLevel__00110m.raw	86.10	13.90	1	0
115	309993	360001	7.58	SeaLevel__00115m.raw	86.11	13.89	1	0
120	310029	360001	7.86	SeaLevel__00120m.raw	86.12	13.88	1	0
125	310080	360001	7.57	SeaLevel__00125m.raw	86.13	13.87	1	0
130	310114	360001	7.56	SeaLevel__00130m.raw	86.14	13.86	1	0
135	310160	360001	7.55	SeaLevel__00135m.raw	86.16	13.84	1	0
140	310189	360001	7.8	SeaLevel__00140m.raw	86.16	13.84	1	0
145	310235	360001	7.66	SeaLevel__00145m.raw	86.18	13.82	1	0
150	310266	360001	7.6	SeaLevel__00150m.raw	86.18	13.82	1	0
155	310310	360001	7.62	SeaLevel__00155m.raw	86.20	13.80	1	0
160	310343	360001	7.87	SeaLevel__00160m.raw	86.21	13.79	1	0
165	310413	360001	7.62	SeaLevel__00165m.raw	86.23	13.77	1	0
170	310441	360001	7.59	SeaLevel__00170m.raw	86.23	13.77	1	0
175	310511	360001	7.59	SeaLevel__00175m.raw	86.25	13.75	1	0
180	310552	360001	7.88	SeaLevel__00180m.raw	86.26	13.74	1	0
185	310619	360001	7.56	SeaLevel__00185m.raw	86.28	13.72	1	0
190	310665	360001	7.56	SeaLevel__00190m.raw	86.30	13.70	1	0
195	310733	360001	7.57	SeaLevel__00195m.raw	86.31	13.69	1	0
200	310781	360001	7.87	SeaLevel__00200m.raw	86.33	13.67	1	0
