Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
0	303619	360001	7.61	SeaLevel__00000m.raw	84.34	15.66	1	0
5	303870	360001	7.62	SeaLevel__00005m.raw	84.41	15.59	1	0
10	303952	360001	7.87	SeaLevel__00010m.raw	84.43	15.57	1	0
15	304044	360001	7.63	SeaLevel__00015m.raw	84.46	15.54	1	0
20	304104	360001	7.57	SeaLevel__00020m.raw	84.47	15.53	1	0
25	304162	360001	7.61	SeaLevel__00025m.raw	84.49	15.51	1	0
30	304205	360001	7.88	SeaLevel__00030m.raw	84.50	15.50	1	0
35	304257	360001	7.61	SeaLevel__00035m.raw	84.52	15.48	1	0
40	304302	360001	7.58	SeaLevel__00040m.raw	84.53	15.47	1	0
45	304359	360001	7.62	SeaLevel__00045m.raw	84.54	15.46	1	0
50	304384	360001	7.84	SeaLevel__00050m.raw	84.55	15.45	1	0
55	304427	360001	7.57	SeaLevel__00055m.raw	84.56	15.44	1	0
60	304460	360001	7.61	SeaLevel__00060m.raw	84.57	15.43	1	0
65	304508	360001	7.59	SeaLevel__00065m.raw	84.59	15.41	1	0
70	304547	360001	7.89	SeaLevel__00070m.raw	84.60	15.40	1	0
75	304588	360001	7.57	SeaLevel__00075m.raw	84.61	15.39	1	0
80	304610	360001	7.62	SeaLevel__00080m.raw	84.61	15.39	1	0
85	304651	360001	7.57	SeaLevel__00085m.raw	84.63	15.37	1	0
90	304688	360001	7.91	SeaLevel__00090m.raw	84.64	15.36	1	0
95	304727	360001	7.58	SeaLevel__00095m.raw	84.65	15.35	1	0
100	304753	360001	7.65	SeaLevel__00100m.raw	84.65	15.35	1	0
105	304790	360001	7.58	SeaLevel__00105m.raw	84.66	15.34	1	0
110	304824	360001	7.97	SeaLevel__00110m.raw	84.67	15.33	1	0
115	304869	360001	7.6	SeaLevel__00115m.raw	84.69	15.31	1	0
120	304906	360001	7.67	SeaLevel__00120m.raw	84.70	15.30	1	0
125	304934	360001	7.58	SeaLevel__00125m.raw	84.70	15.30	1	0
130	304960	360001	7.93	SeaLevel__00130m.raw	84.71	15.29	1	0
135	305000	360001	7.59	SeaLevel__00135m.raw	84.72	15.28	1	0
140	305022	360001	7.67	SeaLevel__00140m.raw	84.73	15.27	1	0
145	305055	360001	7.59	SeaLevel__00145m.raw	84.74	15.26	1	0
150	305079	360001	7.95	SeaLevel__00150m.raw	84.74	15.26	1	0
155	305113	360001	7.63	SeaLevel__00155m.raw	84.75	15.25	1	0
160	305137	360001	7.6	SeaLevel__00160m.raw	84.76	15.24	1	0
165	305176	360001	7.6	SeaLevel__00165m.raw	84.77	15.23	1	0
170	305198	360001	8	SeaLevel__00170m.raw	84.78	15.22	1	0
175	305234	360001	7.82	SeaLevel__00175m.raw	84.79	15.21	1	0
180	305264	360001	7.64	SeaLevel__00180m.raw	84.80	15.20	1	0
185	305310	360001	7.6	SeaLevel__00185m.raw	84.81	15.19	1	0
190	305342	360001	7.98	SeaLevel__00190m.raw	84.82	15.18	1	0
195	305379	360001	7.61	SeaLevel__00195m.raw	84.83	15.17	1	0
200	305408	360001	7.57	SeaLevel__00200m.raw	84.84	15.16	1	0
