Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
0	351192	360001	7.54	SeaLevel__00000m.raw	97.55	2.45	1	0
5	353160	360001	7.53	SeaLevel__00005m.raw	98.10	1.90	1	0
10	353921	360001	7.85	SeaLevel__00010m.raw	98.31	1.69	1	0
15	354809	360001	7.57	SeaLevel__00015m.raw	98.56	1.44	1	0
20	355677	360001	7.56	SeaLevel__00020m.raw	98.80	1.20	1	0
25	356827	360001	7.56	SeaLevel__00025m.raw	99.12	0.88	1	0
30	357438	360001	7.87	SeaLevel__00030m.raw	99.29	0.71	1	0
35	358348	360001	7.55	SeaLevel__00035m.raw	99.54	0.46	1	0
40	358764	360001	7.54	SeaLevel__00040m.raw	99.66	0.34	1	0
45	359295	360001	7.54	SeaLevel__00045m.raw	99.80	0.20	1	0
50	359483	360001	7.8	SeaLevel__00050m.raw	99.86	0.14	1	0
55	359745	360001	7.55	SeaLevel__00055m.raw	99.93	0.07	1	0
60	359860	360001	7.52	SeaLevel__00060m.raw	99.96	0.04	1	0
65	359908	360001	7.53	SeaLevel__00065m.raw	99.97	0.03	1	0
70	359924	360001	7.86	SeaLevel__00070m.raw	99.98	0.02	1	0
75	359931	360001	7.52	SeaLevel__00075m.raw	99.98	0.02	1	0
80	359937	360001	7.53	SeaLevel__00080m.raw	99.98	0.02	1	0
85	359950	360001	7.55	SeaLevel__00085m.raw	99.99	0.01	1	0
90	359960	360001	7.97	SeaLevel__00090m.raw	99.99	0.01	1	0
95	359972	360001	7.61	SeaLevel__00095m.raw	99.99	0.01	1	0
100	359980	360001	7.55	SeaLevel__00100m.raw	99.99	0.01	1	0
105	359990	360001	7.58	SeaLevel__00105m.raw	100.00	0.00	1	0
110	359996	360001	7.84	SeaLevel__00110m.raw	100.00	0.00	1	0
115	360001	360001	7.61	SeaLevel__00115m.raw	100.00	0.00	1	0
120	360001	360001	7.6	SeaLevel__00120m.raw	100.00	0.00	1	0
125	360001	360001	7.58	SeaLevel__00125m.raw	100.00	0.00	1	0
130	360001	360001	7.84	SeaLevel__00130m.raw	100.00	0.00	1	0
135	360001	360001	7.57	SeaLevel__00135m.raw	100.00	0.00	1	0
140	360001	360001	7.59	SeaLevel__00140m.raw	100.00	0.00	1	0
145	360001	360001	7.56	SeaLevel__00145m.raw	100.00	0.00	1	0
150	360001	360001	7.78	SeaLevel__00150m.raw	100.00	0.00	1	0
155	360001	360001	7.57	SeaLevel__00155m.raw	100.00	0.00	1	0
160	360001	360001	7.58	SeaLevel__00160m.raw	100.00	0.00	1	0
165	360001	360001	7.6	SeaLevel__00165m.raw	100.00	0.00	1	0
170	360001	360001	7.81	SeaLevel__00170m.raw	100.00	0.00	1	0
175	360001	360001	7.58	SeaLevel__00175m.raw	100.00	0.00	1	0
180	360001	360001	7.53	SeaLevel__00180m.raw	100.00	0.00	1	0
185	360001	360001	7.61	SeaLevel__00185m.raw	100.00	0.00	1	0
190	360001	360001	7.84	SeaLevel__00190m.raw	100.00	0.00	1	0
195	360001	360001	7.61	SeaLevel__00195m.raw	100.00	0.00	1	0
200	360001	360001	7.6	SeaLevel__00200m.raw	100.00	0.00	1	0
