Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
0	8353	360001	7.42	SeaLevel__00000m.raw	2.32	97.68	1	0
5	8693	360001	7.51	SeaLevel__00005m.raw	2.41	97.59	1	0
10	9002	360001	7.72	SeaLevel__00010m.raw	2.50	97.50	1	0
15	9293	360001	7.46	SeaLevel__00015m.raw	2.58	97.42	1	0
20	9520	360001	7.4	SeaLevel__00020m.raw	2.64	97.36	1	0
25	10198	360001	7.55	SeaLevel__00025m.raw	2.83	97.17	1	0
30	10802	360001	7.68	SeaLevel__00030m.raw	3.00	97.00	1	0
35	11752	360001	7.45	SeaLevel__00035m.raw	3.26	96.74	1	0
40	12356	360001	7.46	SeaLevel__00040m.raw	3.43	96.57	1	0
45	13314	360001	7.48	SeaLevel__00045m.raw	3.70	96.30	1	0
50	13876	360001	7.71	SeaLevel__00050m.raw	3.85	96.15	1	0
55	14813	360001	7.42	SeaLevel__00055m.raw	4.11	95.89	1	0
60	15580	360001	7.42	SeaLevel__00060m.raw	4.33	95.67	1	0
65	16919	360001	7.48	SeaLevel__00065m.raw	4.70	95.30	1	0
70	17842	360001	7.7	SeaLevel__00070m.raw	4.96	95.04	1	0
75	19216	360001	7.47	SeaLevel__00075m.raw	5.34	94.66	1	0
80	20141	360001	7.52	SeaLevel__00080m.raw	5.59	94.41	1	0
85	21680	360001	7.43	SeaLevel__00085m.raw	6.02	93.98	1	0
90	22802	360001	7.76	SeaLevel__00090m.raw	6.33	93.67	1	0
95	24464	360001	7.44	SeaLevel__00095m.raw	6.80	93.20	1	0
100	25601	360001	7.49	SeaLevel__00100m.raw	7.11	92.89	1	0
105	27309	360001	7.52	SeaLevel__00105m.raw	7.59	92.41	1	0
110	28511	360001	7.87	SeaLevel__00110m.raw	7.92	92.08	1	0
115	30285	360001	7.45	SeaLevel__00115m.raw	8.41	91.59	1	0
120	31476	360001	7.47	SeaLevel__00120m.raw	8.74	91.26	1	0
125	33349	360001	7.45	SeaLevel__00125m.raw	9.26	90.74	1	0
130	34601	360001	7.72	SeaLevel__00130m.raw	9.61	90.39	1	0
135	36623	360001	7.46	SeaLevel__00135m.raw	10.17	89.83	1	0
140	38064	360001	7.54	SeaLevel__00140m.raw	10.57	89.43	1	0
145	40315	360001	7.45	SeaLevel__00145m.raw	11.20	88.80	1	0
150	41890	360001	7.85	SeaLevel__00150m.raw	11.64	88.36	1	0
155	44327	360001	7.44	SeaLevel__00155m.raw	12.31	87.69	1	0
160	46065	360001	7.48	SeaLevel__00160m.raw	12.80	87.20	1	0
165	48610	360001	7.44	SeaLevel__00165m.raw	13.50	86.50	1	0
170	50471	360001	7.76	SeaLevel__00170m.raw	14.02	85.98	1	0
175	53323	360001	7.48	SeaLevel__00175m.raw	14.81	85.19	1	0
180	55260	360001	7.51	SeaLevel__00180m.raw	15.35	84.65	1	0
185	58148	360001	7.46	SeaLevel__00185m.raw	16.15	83.85	1	0
190	60066	360001	7.8	SeaLevel__00190m.raw	16.68	83.32	1	0
195	62993	360001	7.47	SeaLevel__00195m.raw	17.50	82.50	1	0
200	65050	360001	7.49	SeaLevel__00200m.raw	18.07	81.93	1	0
