Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
0	320422	360001	7.73	SeaLevel__00000m.raw	89.01	10.99	1	0
5	326846	360001	7.58	SeaLevel__00005m.raw	90.79	9.21	1	0
10	332715	360001	7.77	SeaLevel__00010m.raw	92.42	7.58	1	0
15	340002	360001	7.58	SeaLevel__00015m.raw	94.44	5.56	1	0
20	344011	360001	7.55	SeaLevel__00020m.raw	95.56	4.44	1	0
25	348287	360001	7.62	SeaLevel__00025m.raw	96.75	3.25	1	0
30	350517	360001	7.84	SeaLevel__00030m.raw	97.37	2.63	1	0
35	352950	360001	7.56	SeaLevel__00035m.raw	98.04	1.96	1	0
40	354008	360001	7.55	SeaLevel__00040m.raw	98.34	1.66	1	0
45	355130	360001	7.83	SeaLevel__00045m.raw	98.65	1.35	1	0
50	355637	360001	7.82	SeaLevel__00050m.raw	98.79	1.21	1	0
55	356205	360001	7.57	SeaLevel__00055m.raw	98.95	1.05	1	0
60	356545	360001	7.57	SeaLevel__00060m.raw	99.04	0.96	1	0
65	357029	360001	7.57	SeaLevel__00065m.raw	99.17	0.83	1	0
70	357277	360001	7.81	SeaLevel__00070m.raw	99.24	0.76	1	0
75	357577	360001	7.6	SeaLevel__00075m.raw	99.33	0.67	1	0
80	357731	360001	7.57	SeaLevel__00080m.raw	99.37	0.63	1	0
85	357939	360001	7.63	SeaLevel__00085m.raw	99.43	0.57	1	0
90	358064	360001	7.81	SeaLevel__00090m.raw	99.46	0.54	1	0
95	358253	360001	7.58	SeaLevel__00095m.raw	99.51	0.49	1	0
100	358382	360001	7.55	SeaLevel__00100m.raw	99.55	0.45	1	0
105	358541	360001	7.71	SeaLevel__00105m.raw	99.59	0.41	1	0
110	358647	360001	7.82	SeaLevel__00110m.raw	99.62	0.38	1	0
115	358760	360001	7.56	SeaLevel__00115m.raw	99.66	0.34	1	0
120	358839	360001	7.59	SeaLevel__00120m.raw	99.68	0.32	1	0
125	358955	360001	7.55	SeaLevel__00125m.raw	99.71	0.29	1	0
130	359037	360001	7.86	SeaLevel__00130m.raw	99.73	0.27	1	0
135	359127	360001	7.53	SeaLevel__00135m.raw	99.76	0.24	1	0
140	359183	360001	7.55	SeaLevel__00140m.raw	99.77	0.23	1	0
145	359258	360001	7.56	SeaLevel__00145m.raw	99.79	0.21	1	0
150	359311	360001	7.79	SeaLevel__00150m.raw	99.81	0.19	1	0
155	359380	360001	7.57	SeaLevel__00155m.raw	99.83	0.17	1	0
160	359434	360001	7.57	SeaLevel__00160m.raw	99.84	0.16	1	0
165	359501	360001	7.58	SeaLevel__00165m.raw	99.86	0.14	1	0
170	359540	360001	7.8	SeaLevel__00170m.raw	99.87	0.13	1	0
175	359598	360001	7.55	SeaLevel__00175m.raw	99.89	0.11	1	0
180	359632	360001	7.64	SeaLevel__00180m.raw	99.90	0.10	1	0
185	359680	360001	7.57	SeaLevel__00185m.raw	99.91	0.09	1	0
190	359708	360001	7.85	SeaLevel__00190m.raw	99.92	0.08	1	0
195	359747	360001	7.58	SeaLevel__00195m.raw	99.93	0.07	1	0
200	359773	360001	7.63	SeaLevel__00200m.raw	99.94	0.06	1	0
