Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
0	27	360001	7.93	SeaLevel__00000m.raw	0.01	99.99	1	0
5	325	360001	7.43	SeaLevel__00005m.raw	0.09	99.91	1	0
10	1065	360001	7.46	SeaLevel__00010m.raw	0.30	99.70	1	0
15	2557	360001	7.41	SeaLevel__00015m.raw	0.71	99.29	1	0
20	3884	360001	7.68	SeaLevel__00020m.raw	1.08	98.92	1	0
25	6538	360001	7.49	SeaLevel__00025m.raw	1.82	98.18	1	0
30	8742	360001	7.42	SeaLevel__00030m.raw	2.43	97.57	1	0
35	12873	360001	7.44	SeaLevel__00035m.raw	3.58	96.42	1	0
40	15920	360001	7.71	SeaLevel__00040m.raw	4.42	95.58	1	0
45	20751	360001	7.49	SeaLevel__00045m.raw	5.76	94.24	1	0
50	23832	360001	7.44	SeaLevel__00050m.raw	6.62	93.38	1	0
55	28657	360001	7.44	SeaLevel__00055m.raw	7.96	92.04	1	0
60	31731	360001	7.82	SeaLevel__00060m.raw	8.81	91.19	1	0
65	36317	360001	7.44	SeaLevel__00065m.raw	10.09	89.91	1	0
70	39410	360001	7.42	SeaLevel__00070m.raw	10.95	89.05	1	0
75	44060	360001	7.45	SeaLevel__00075m.raw	12.24	87.76	1	0
80	47249	360001	7.7	SeaLevel__00080m.raw	13.12	86.88	1	0
85	52023	360001	7.48	SeaLevel__00085m.raw	14.45	85.55	1	0
90	55223	360001	7.5	SeaLevel__00090m.raw	15.34	84.66	1	0
95	59978	360001	7.51	SeaLevel__00095m.raw	16.66	83.34	1	0
100	63204	360001	7.72	SeaLevel__00100m.raw	17.56	82.44	1	0
105	68151	360001	7.52	SeaLevel__00105m.raw	18.93	81.07	1	0
110	71567	360001	7.51	SeaLevel__00110m.raw	19.88	80.12	1	0
115	76627	360001	7.54	SeaLevel__00115m.raw	21.29	78.71	1	0
120	80023	360001	7.78	SeaLevel__00120m.raw	22.23	77.77	1	0
125	85018	360001	7.52	SeaLevel__00125m.raw	23.62	76.38	1	0
130	88435	360001	7.54	SeaLevel__00130m.raw	24.57	75.43	1	0
135	93801	360001	7.53	SeaLevel__00135m.raw	26.06	73.94	1	0
140	97755	360001	7.8	SeaLevel__00140m.raw	27.15	72.85	1	0
145	103083	360001	7.5	SeaLevel__00145m.raw	28.63	71.37	1	0
150	106502	360001	7.51	SeaLevel__00150m.raw	29.58	70.42	1	0
155	111111	360001	7.56	SeaLevel__00155m.raw	30.86	69.14	1	0
160	114013	360001	7.81	SeaLevel__00160m.raw	31.67	68.33	1	0
165	118419	360001	7.52	SeaLevel__00165m.raw	32.89	67.11	1	0
170	121195	360001	7.52	SeaLevel__00170m.raw	33.67	66.33	1	0
175	125218	360001	7.6	SeaLevel__00175m.raw	34.78	65.22	1	0
180	127793	360001	7.82	SeaLevel__00180m.raw	35.50	64.50	1	0
185	131331	360001	7.56	SeaLevel__00185m.raw	36.48	63.52	1	0
190	133520	360001	7.54	SeaLevel__00190m.raw	37.09	62.91	1	0
195	136661	360001	7.79	SeaLevel__00195m.raw	37.96	62.04	1	0
200	138642	360001	7.86	SeaLevel__00200m.raw	38.51	61.49	1	0
