Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
0	3498	360001	7.4	SeaLevel__00000m.raw	0.97	99.03	1	0
5	3996	360001	7.45	SeaLevel__00005m.raw	1.11	98.89	1	0
10	4099	360001	7.73	SeaLevel__00010m.raw	1.14	98.86	1	0
15	4208	360001	7.4	SeaLevel__00015m.raw	1.17	98.83	1	0
20	4278	360001	7.38	SeaLevel__00020m.raw	1.19	98.81	1	0
25	4371	360001	7.37	SeaLevel__00025m.raw	1.21	98.79	1	0
30	4454	360001	7.68	SeaLevel__00030m.raw	1.24	98.76	1	0
35	4549	360001	7.42	SeaLevel__00035m.raw	1.26	98.74	1	0
40	4631	360001	7.4	SeaLevel__00040m.raw	1.29	98.71	1	0
45	4715	360001	7.38	SeaLevel__00045m.raw	1.31	98.69	1	0
50	4787	360001	7.72	SeaLevel__00050m.raw	1.33	98.67	1	0
55	4906	360001	7.45	SeaLevel__00055m.raw	1.36	98.64	1	0
60	4985	360001	7.42	SeaLevel__00060m.raw	1.38	98.62	1	0
65	5101	360001	7.4	SeaLevel__00065m.raw	1.42	98.58	1	0
70	5192	360001	7.66	SeaLevel__00070m.raw	1.44	98.56	1	0
75	5316	360001	7.45	SeaLevel__00075m.raw	1.48	98.52	1	0
80	5397	360001	7.39	SeaLevel__00080m.raw	1.50	98.50	1	0
85	5555	360001	7.43	SeaLevel__00085m.raw	1.54	98.46	1	0
90	5659	360001	7.66	SeaLevel__00090m.raw	1.57	98.43	1	0
95	5799	360001	7.41	SeaLevel__00095m.raw	1.61	98.39	1	0
100	5896	360001	7.43	SeaLevel__00100m.raw	1.64	98.36	1	0
105	6034	360001	7.46	SeaLevel__00105m.raw	1.68	98.32	1	0
110	6138	360001	7.67	SeaLevel__00110m.raw	1.70	98.30	1	0
115	6308	360001	7.4	SeaLevel__00115m.raw	1.75	98.25	1	0
120	6413	360001	7.41	SeaLevel__00120m.raw	1.78	98.22	1	0
125	6623	360001	7.4	SeaLevel__00125m.raw	1.84	98.16	1	0
130	6769	360001	7.61	SeaLevel__00130m.raw	1.88	98.12	1	0
135	7006	360001	7.4	SeaLevel__00135m.raw	1.95	98.05	1	0
140	7167	360001	7.4	SeaLevel__00140m.raw	1.99	98.01	1	0
145	7435	360001	7.37	SeaLevel__00145m.raw	2.07	97.93	1	0
150	7654	360001	7.62	SeaLevel__00150m.raw	2.13	97.87	1	0
155	8285	360001	7.4	SeaLevel__00155m.raw	2.30	97.70	1	0
160	8528	360001	7.4	SeaLevel__00160m.raw	2.37	97.63	1	0
165	8773	360001	7.38	SeaLevel__00165m.raw	2.44	97.56	1	0
170	8937	360001	7.89	SeaLevel__00170m.raw	2.48	97.52	1	0
175	9176	360001	7.4	SeaLevel__00175m.raw	2.55	97.45	1	0
180	9313	360001	7.74	SeaLevel__00180m.raw	2.59	97.41	1	0
185	9551	360001	7.43	SeaLevel__00185m.raw	2.65	97.35	1	0
190	9706	360001	8.21	SeaLevel__00190m.raw	2.70	97.30	1	0
195	9960	360001	7.65	SeaLevel__00195m.raw	2.77	97.23	1	0
200	10124	360001	8.16	SeaLevel__00200m.raw	2.81	97.19	1	0
