Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
0	94890	360001	7.47	SeaLevel__00000m.raw	26.36	73.64	1	0
5	190535	360001	7.88	SeaLevel__00005m.raw	52.93	47.07	1	0
10	190943	360001	7.52	SeaLevel__00010m.raw	53.04	46.96	1	0
15	191347	360001	7.49	SeaLevel__00015m.raw	53.15	46.85	1	0
20	191575	360001	7.5	SeaLevel__00020m.raw	53.22	46.78	1	0
25	191846	360001	7.83	SeaLevel__00025m.raw	53.29	46.71	1	0
30	192006	360001	7.5	SeaLevel__00030m.raw	53.33	46.67	1	0
35	192222	360001	7.53	SeaLevel__00035m.raw	53.39	46.61	1	0
40	192351	360001	7.52	SeaLevel__00040m.raw	53.43	46.57	1	0
45	192550	360001	7.81	SeaLevel__00045m.raw	53.49	46.51	1	0
50	192668	360001	7.5	SeaLevel__00050m.raw	53.52	46.48	1	0
55	192844	360001	7.5	SeaLevel__00055m.raw	53.57	46.43	1	0
60	192950	360001	7.49	SeaLevel__00060m.raw	53.60	46.40	1	0
65	193109	360001	7.79	SeaLevel__00065m.raw	53.64	46.36	1	0
70	193199	360001	7.49	SeaLevel__00070m.raw	53.67	46.33	1	0
75	193370	360001	7.48	SeaLevel__00075m.raw	53.71	46.29	1	0
80	193479	360001	7.46	SeaLevel__00080m.raw	53.74	46.26	1	0
85	193630	360001	7.77	SeaLevel__00085m.raw	53.79	46.21	1	0
90	193709	360001	7.49	SeaLevel__00090m.raw	53.81	46.19	1	0
95	193848	360001	7.5	SeaLevel__00095m.raw	53.85	46.15	1	0
100	193934	360001	7.53	SeaLevel__00100m.raw	53.87	46.13	1	0
105	194073	360001	7.69	SeaLevel__00105m.raw	53.91	46.09	1	0
110	194180	360001	7.5	SeaLevel__00110m.raw	53.94	46.06	1	0
115	194319	360001	7.49	SeaLevel__00115m.raw	53.98	46.02	1	0
120	194415	360001	7.53	SeaLevel__00120m.raw	54.00	46.00	1	0
125	194539	360001	7.7	SeaLevel__00125m.raw	54.04	45.96	1	0
130	194636	360001	7.5	SeaLevel__00130m.raw	54.07	45.93	1	0
135	194770	360001	7.5	SeaLevel__00135m.raw	54.10	45.90	1	0
140	194875	360001	7.53	SeaLevel__00140m.raw	54.13	45.87	1	0
145	195013	360001	7.75	SeaLevel__00145m.raw	54.17	45.83	1	0
150	195108	360001	7.52	SeaLevel__00150m.raw	54.20	45.80	1	0
155	195251	360001	7.5	SeaLevel__00155m.raw	54.24	45.76	1	0
160	195336	360001	7.52	SeaLevel__00160m.raw	54.26	45.74	1	0
165	195464	360001	7.78	SeaLevel__00165m.raw	54.30	45.70	1	0
170	195550	360001	7.48	SeaLevel__00170m.raw	54.32	45.68	1	0
175	195707	360001	7.51	SeaLevel__00175m.raw	54.36	45.64	1	0
180	195805	360001	7.74	SeaLevel__00180m.raw	54.39	45.61	1	0
185	195937	360001	7.8	SeaLevel__00185m.raw	54.43	45.57	1	0
190	196039	360001	7.53	SeaLevel__00190m.raw	54.46	45.54	1	0
195	196180	360001	7.54	SeaLevel__00195m.raw	54.49	45.51	1	0
200	196292	360001	7.56	SeaLevel__00200m.raw	54.53	45.47	1	0
