Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
0	344725	360001	7.54	SeaLevel__00000m.raw	95.76	4.24	1	0
5	345950	360001	7.85	SeaLevel__00005m.raw	96.10	3.90	1	0
10	346303	360001	7.54	SeaLevel__00010m.raw	96.20	3.80	1	0
15	346703	360001	7.58	SeaLevel__00015m.raw	96.31	3.69	1	0
20	346966	360001	7.55	SeaLevel__00020m.raw	96.38	3.62	1	0
25	347317	360001	7.84	SeaLevel__00025m.raw	96.48	3.52	1	0
30	347542	360001	7.55	SeaLevel__00030m.raw	96.54	3.46	1	0
35	347838	360001	7.62	SeaLevel__00035m.raw	96.62	3.38	1	0
40	348019	360001	7.57	SeaLevel__00040m.raw	96.67	3.33	1	0
45	348272	360001	7.86	SeaLevel__00045m.raw	96.74	3.26	1	0
50	348447	360001	7.56	SeaLevel__00050m.raw	96.79	3.21	1	0
55	348680	360001	7.54	SeaLevel__00055m.raw	96.86	3.14	1	0
60	348832	360001	7.53	SeaLevel__00060m.raw	96.90	3.10	1	0
65	349058	360001	7.89	SeaLevel__00065m.raw	96.96	3.04	1	0
70	349206	360001	7.55	SeaLevel__00070m.raw	97.00	3.00	1	0
75	349435	360001	7.59	SeaLevel__00075m.raw	97.07	2.93	1	0
80	349569	360001	7.52	SeaLevel__00080m.raw	97.10	2.90	1	0
85	349771	360001	7.83	SeaLevel__00085m.raw	97.16	2.84	1	0
90	349870	360001	7.63	SeaLevel__00090m.raw	97.19	2.81	1	0
95	350067	360001	7.56	SeaLevel__00095m.raw	97.24	2.76	1	0
100	350176	360001	7.57	SeaLevel__00100m.raw	97.27	2.73	1	0
105	350362	360001	7.87	SeaLevel__00105m.raw	97.32	2.68	1	0
110	350500	360001	7.56	SeaLevel__00110m.raw	97.36	2.64	1	0
115	350744	360001	7.54	SeaLevel__00115m.raw	97.43	2.57	1	0
120	350932	360001	7.56	SeaLevel__00120m.raw	97.48	2.52	1	0
125	351198	360001	7.86	SeaLevel__00125m.raw	97.55	2.45	1	0
130	351375	360001	7.53	SeaLevel__00130m.raw	97.60	2.40	1	0
135	351647	360001	7.52	SeaLevel__00135m.raw	97.68	2.32	1	0
140	351825	360001	7.53	SeaLevel__00140m.raw	97.73	2.27	1	0
145	352165	360001	7.84	SeaLevel__00145m.raw	97.82	2.18	1	0
150	352493	360001	7.58	SeaLevel__00150m.raw	97.91	2.09	1	0
155	353461	360001	7.54	SeaLevel__00155m.raw	98.18	1.82	1	0
160	354041	360001	7.62	SeaLevel__00160m.raw	98.34	1.66	1	0
165	354649	360001	7.84	SeaLevel__00165m.raw	98.51	1.49	1	0
170	354986	360001	7.73	SeaLevel__00170m.raw	98.61	1.39	1	0
175	355350	360001	7.52	SeaLevel__00175m.raw	98.71	1.29	1	0
180	355586	360001	7.51	SeaLevel__00180m.raw	98.77	1.23	1	0
185	355883	360001	7.89	SeaLevel__00185m.raw	98.86	1.14	1	0
190	356082	360001	7.56	SeaLevel__00190m.raw	98.91	1.09	1	0
195	356339	360001	7.55	SeaLevel__00195m.raw	98.98	1.02	1	0
200	356512	360001	7.55	SeaLevel__00200m.raw	99.03	0.97	1	0
