Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
0	71934	360001	7.91	SeaLevel__00000m.raw	19.98	80.02	1	0
5	83267	360001	7.43	SeaLevel__00005m.raw	23.13	76.87	1	0
10	83483	360001	7.43	SeaLevel__00010m.raw	23.19	76.81	1	0
15	83679	360001	7.45	SeaLevel__00015m.raw	23.24	76.76	1	0
20	83790	360001	7.79	SeaLevel__00020m.raw	23.27	76.73	1	0
25	83922	360001	7.47	SeaLevel__00025m.raw	23.31	76.69	1	0
30	84015	360001	7.47	SeaLevel__00030m.raw	23.34	76.66	1	0
35	84137	360001	7.46	SeaLevel__00035m.raw	23.37	76.63	1	0
40	84203	360001	7.71	SeaLevel__00040m.raw	23.39	76.61	1	0
45	84320	360001	7.46	SeaLevel__00045m.raw	23.42	76.58	1	0
50	84398	360001	7.42	SeaLevel__00050m.raw	23.44	76.56	1	0
55	84505	360001	7.44	SeaLevel__00055m.raw	23.47	76.53	1	0
60	84599	360001	7.7	SeaLevel__00060m.raw	23.50	76.50	1	0
65	84716	360001	7.47	SeaLevel__00065m.raw	23.53	76.47	1	0
70	84777	360001	7.44	SeaLevel__00070m.raw	23.55	76.45	1	0
75	84866	360001	7.41	SeaLevel__00075m.raw	23.57	76.43	1	0
80	84922	360001	7.72	SeaLevel__00080m.raw	23.59	76.41	1	0
85	84998	360001	7.49	SeaLevel__00085m.raw	23.61	76.39	1	0
90	85054	360001	7.44	SeaLevel__00090m.raw	23.63	76.37	1	0
95	85120	360001	7.45	SeaLevel__00095m.raw	23.64	76.36	1	0
100	85176	360001	7.71	SeaLevel__00100m.raw	23.66	76.34	1	0
105	85253	360001	7.44	SeaLevel__00105m.raw	23.68	76.32	1	0
110	85299	360001	7.43	SeaLevel__00110m.raw	23.69	76.31	1	0
115	85404	360001	7.43	SeaLevel__00115m.raw	23.72	76.28	1	0
120	85482	360001	7.71	SeaLevel__00120m.raw	23.74	76.26	1	0
125	85562	360001	7.62	SeaLevel__00125m.raw	23.77	76.23	1	0
130	85622	360001	7.38	SeaLevel__00130m.raw	23.78	76.22	1	0
135	85706	360001	7.41	SeaLevel__00135m.raw	23.81	76.19	1	0
140	85778	360001	7.68	SeaLevel__00140m.raw	23.83	76.17	1	0
145	85862	360001	7.44	SeaLevel__00145m.raw	23.85	76.15	1	0
150	85928	360001	7.43	SeaLevel__00150m.raw	23.87	76.13	1	0
155	86013	360001	7.42	SeaLevel__00155m.raw	23.89	76.11	1	0
160	86083	360001	7.81	SeaLevel__00160m.raw	23.91	76.09	1	0
165	86188	360001	7.44	SeaLevel__00165m.raw	23.94	76.06	1	0
170	86257	360001	7.42	SeaLevel__00170m.raw	23.96	76.04	1	0
175	86365	360001	7.42	SeaLevel__00175m.raw	23.99	76.01	1	0
180	86446	360001	7.97	SeaLevel__00180m.raw	24.01	75.99	1	0
185	86568	360001	7.42	SeaLevel__00185m.raw	24.05	75.95	1	0
190	86650	360001	7.44	SeaLevel__00190m.raw	24.07	75.93	1	0
195	86778	360001	7.41	SeaLevel__00195m.raw	24.10	75.90	1	0
200	86868	360001	7.77	SeaLevel__00200m.raw	24.13	75.87	1	0
