Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
250	228643	360001	7.56	SeaLevel__00250m.raw	63.51	36.49	1	0
500	267004	360001	7.55	SeaLevel__00500m.raw	74.17	25.83	1	0
750	292386	360001	7.61	SeaLevel__00750m.raw	81.22	18.78	1	0
1000	311733	360001	7.85	SeaLevel__01000m.raw	86.59	13.41	1	0
1250	324135	360001	7.57	SeaLevel__01250m.raw	90.04	9.96	1	0
1500	332996	360001	7.6	SeaLevel__01500m.raw	92.50	7.50	1	0
1750	339465	360001	7.71	SeaLevel__01750m.raw	94.30	5.70	1	0
2000	345035	360001	7.98	SeaLevel__02000m.raw	95.84	4.16	1	0
2250	349887	360001	7.64	SeaLevel__02250m.raw	97.19	2.81	1	0
2500	352398	360001	7.61	SeaLevel__02500m.raw	97.89	2.11	1	0
2750	354122	360001	7.63	SeaLevel__02750m.raw	98.37	1.63	1	0
3000	355299	360001	8	SeaLevel__03000m.raw	98.69	1.31	1	0
