Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
0	143663	360001	7.64	SeaLevel__00000m.raw	39.91	60.09	1	0
5	148227	360001	7.9	SeaLevel__00005m.raw	41.17	58.83	1	0
10	150562	360001	7.62	SeaLevel__00010m.raw	41.82	58.18	1	0
15	154304	360001	7.59	SeaLevel__00015m.raw	42.86	57.14	1	0
20	156639	360001	7.6	SeaLevel__00020m.raw	43.51	56.49	1	0
25	160124	360001	7.98	SeaLevel__00025m.raw	44.48	55.52	1	0
30	162122	360001	7.55	SeaLevel__00030m.raw	45.03	54.97	1	0
35	164966	360001	7.58	SeaLevel__00035m.raw	45.82	54.18	1	0
40	166631	360001	7.56	SeaLevel__00040m.raw	46.29	53.71	1	0
45	168805	360001	7.81	SeaLevel__00045m.raw	46.89	53.11	1	0
50	170181	360001	7.55	SeaLevel__00050m.raw	47.27	52.73	1	0
55	172328	360001	7.55	SeaLevel__00055m.raw	47.87	52.13	1	0
60	173526	360001	7.56	SeaLevel__00060m.raw	48.20	51.80	1	0
65	175297	360001	7.85	SeaLevel__00065m.raw	48.69	51.31	1	0
70	176506	360001	7.57	SeaLevel__00070m.raw	49.03	50.97	1	0
75	178372	360001	7.59	SeaLevel__00075m.raw	49.55	50.45	1	0
80	179667	360001	7.6	SeaLevel__00080m.raw	49.91	50.09	1	0
85	181557	360001	7.81	SeaLevel__00085m.raw	50.43	49.57	1	0
90	182838	360001	7.58	SeaLevel__00090m.raw	50.79	49.21	1	0
95	184709	360001	7.62	SeaLevel__00095m.raw	51.31	48.69	1	0
100	185930	360001	7.61	SeaLevel__00100m.raw	51.65	48.35	1	0
105	187838	360001	7.88	SeaLevel__00105m.raw	52.18	47.82	1	0
110	189062	360001	7.58	SeaLevel__00110m.raw	52.52	47.48	1	0
115	190862	360001	7.55	SeaLevel__00115m.raw	53.02	46.98	1	0
120	192113	360001	7.63	SeaLevel__00120m.raw	53.36	46.64	1	0
125	194045	360001	8.03	SeaLevel__00125m.raw	53.90	46.10	1	0
130	195264	360001	7.68	SeaLevel__00130m.raw	54.24	45.76	1	0
135	197136	360001	7.65	SeaLevel__00135m.raw	54.76	45.24	1	0
140	198381	360001	7.87	SeaLevel__00140m.raw	55.11	44.89	1	0
145	200430	360001	7.99	SeaLevel__00145m.raw	55.67	44.33	1	0
150	201703	360001	7.58	SeaLevel__00150m.raw	56.03	43.97	1	0
155	203731	360001	7.57	SeaLevel__00155m.raw	56.59	43.41	1	0
160	205091	360001	7.59	SeaLevel__00160m.raw	56.97	43.03	1	0
165	207084	360001	7.85	SeaLevel__00165m.raw	57.52	42.48	1	0
170	208462	360001	7.6	SeaLevel__00170m.raw	57.91	42.09	1	0
175	210581	360001	7.65	SeaLevel__00175m.raw	58.49	41.51	1	0
180	211986	360001	7.65	SeaLevel__00180m.raw	58.88	41.12	1	0
185	213916	360001	7.9	SeaLevel__00185m.raw	59.42	40.58	1	0
190	215184	360001	7.63	SeaLevel__00190m.raw	59.77	40.23	1	0
195	216936	360001	7.71	SeaLevel__00195m.raw	60.26	39.74	1	0
200	218005	360001	7.73	SeaLevel__00200m.raw	60.56	39.44	1	0
