Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
0	136172	360001	7.6	SeaLevel__00000m.raw	37.83	62.17	1	0
5	136698	360001	7.76	SeaLevel__00005m.raw	37.97	62.03	1	0
10	137055	360001	7.45	SeaLevel__00010m.raw	38.07	61.93	1	0
15	137575	360001	7.52	SeaLevel__00015m.raw	38.22	61.78	1	0
20	137960	360001	7.44	SeaLevel__00020m.raw	38.32	61.68	1	0
25	138457	360001	7.7	SeaLevel__00025m.raw	38.46	61.54	1	0
30	138799	360001	7.44	SeaLevel__00030m.raw	38.56	61.44	1	0
35	139288	360001	7.49	SeaLevel__00035m.raw	38.69	61.31	1	0
40	139569	360001	7.45	SeaLevel__00040m.raw	38.77	61.23	1	0
45	140026	360001	7.74	SeaLevel__00045m.raw	38.90	61.10	1	0
50	140339	360001	7.45	SeaLevel__00050m.raw	38.98	61.02	1	0
55	140760	360001	7.48	SeaLevel__00055m.raw	39.10	60.90	1	0
60	141048	360001	7.45	SeaLevel__00060m.raw	39.18	60.82	1	0
65	141458	360001	7.82	SeaLevel__00065m.raw	39.29	60.71	1	0
70	141701	360001	7.46	SeaLevel__00070m.raw	39.36	60.64	1	0
75	142048	360001	7.67	SeaLevel__00075m.raw	39.46	60.54	1	0
80	142321	360001	7.48	SeaLevel__00080m.raw	39.53	60.47	1	0
85	142675	360001	7.72	SeaLevel__00085m.raw	39.63	60.37	1	0
90	142918	360001	7.45	SeaLevel__00090m.raw	39.70	60.30	1	0
95	143275	360001	7.47	SeaLevel__00095m.raw	39.80	60.20	1	0
100	143536	360001	7.47	SeaLevel__00100m.raw	39.87	60.13	1	0
105	143914	360001	7.74	SeaLevel__00105m.raw	39.98	60.02	1	0
110	144156	360001	7.49	SeaLevel__00110m.raw	40.04	59.96	1	0
115	144523	360001	7.47	SeaLevel__00115m.raw	40.15	59.85	1	0
120	144759	360001	7.42	SeaLevel__00120m.raw	40.21	59.79	1	0
125	145121	360001	7.73	SeaLevel__00125m.raw	40.31	59.69	1	0
130	145342	360001	7.49	SeaLevel__00130m.raw	40.37	59.63	1	0
135	145716	360001	7.44	SeaLevel__00135m.raw	40.48	59.52	1	0
140	145931	360001	7.44	SeaLevel__00140m.raw	40.54	59.46	1	0
145	146292	360001	7.75	SeaLevel__00145m.raw	40.64	59.36	1	0
150	146539	360001	7.5	SeaLevel__00150m.raw	40.71	59.29	1	0
155	146900	360001	7.46	SeaLevel__00155m.raw	40.81	59.19	1	0
160	147152	360001	7.47	SeaLevel__00160m.raw	40.88	59.12	1	0
165	147499	360001	7.79	SeaLevel__00165m.raw	40.97	59.03	1	0
170	147739	360001	7.5	SeaLevel__00170m.raw	41.04	58.96	1	0
175	148098	360001	7.46	SeaLevel__00175m.raw	41.14	58.86	1	0
180	148336	360001	7.45	SeaLevel__00180m.raw	41.20	58.80	1	0
185	148677	360001	7.74	SeaLevel__00185m.raw	41.30	58.70	1	0
190	148908	360001	7.62	SeaLevel__00190m.raw	41.36	58.64	1	0
195	149260	360001	7.45	SeaLevel__00195m.raw	41.46	58.54	1	0
200	149481	360001	7.43	SeaLevel__00200m.raw	41.52	58.48	1	0
