Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
0	327963	360001	7.78	SeaLevel__00000m.raw	91.10	8.90	1	0
5	328133	360001	7.55	SeaLevel__00005m.raw	91.15	8.85	1	0
10	328199	360001	7.62	SeaLevel__00010m.raw	91.17	8.83	1	0
15	328263	360001	7.87	SeaLevel__00015m.raw	91.18	8.82	1	0
20	328296	360001	7.58	SeaLevel__00020m.raw	91.19	8.81	1	0
25	328356	360001	7.56	SeaLevel__00025m.raw	91.21	8.79	1	0
30	328384	360001	7.54	SeaLevel__00030m.raw	91.22	8.78	1	0
35	328416	360001	7.91	SeaLevel__00035m.raw	91.23	8.77	1	0
40	328450	360001	7.76	SeaLevel__00040m.raw	91.24	8.76	1	0
45	328474	360001	7.54	SeaLevel__00045m.raw	91.24	8.76	1	0
50	328500	360001	7.55	SeaLevel__00050m.raw	91.25	8.75	1	0
55	328530	360001	7.84	SeaLevel__00055m.raw	91.26	8.74	1	0
60	328557	360001	7.6	SeaLevel__00060m.raw	91.27	8.73	1	0
65	328586	360001	7.56	SeaLevel__00065m.raw	91.27	8.73	1	0
70	328602	360001	7.57	SeaLevel__00070m.raw	91.28	8.72	1	0
75	328626	360001	7.81	SeaLevel__00075m.raw	91.28	8.72	1	0
80	328643	360001	7.64	SeaLevel__00080m.raw	91.29	8.71	1	0
85	328664	360001	7.52	SeaLevel__00085m.raw	91.30	8.70	1	0
90	328684	360001	7.53	SeaLevel__00090m.raw	91.30	8.70	1	0
95	328709	360001	7.93	SeaLevel__00095m.raw	91.31	8.69	1	0
100	328738	360001	7.53	SeaLevel__00100m.raw	91.32	8.68	1	0
105	328764	360001	7.56	SeaLevel__00105m.raw	91.32	8.68	1	0
110	328785	360001	7.53	SeaLevel__00110m.raw	91.33	8.67	1	0
115	328818	360001	7.78	SeaLevel__00115m.raw	91.34	8.66	1	0
120	328844	360001	7.54	SeaLevel__00120m.raw	91.35	8.65	1	0
125	328880	360001	7.54	SeaLevel__00125m.raw	91.36	8.64	1	0
130	328896	360001	7.56	SeaLevel__00130m.raw	91.36	8.64	1	0
135	328931	360001	7.78	SeaLevel__00135m.raw	91.37	8.63	1	0
140	328955	360001	7.57	SeaLevel__00140m.raw	91.38	8.62	1	0
145	328986	360001	7.57	SeaLevel__00145m.raw	91.38	8.62	1	0
150	329007	360001	7.57	SeaLevel__00150m.raw	91.39	8.61	1	0
155	329040	360001	7.85	SeaLevel__00155m.raw	91.40	8.60	1	0
160	329074	360001	7.56	SeaLevel__00160m.raw	91.41	8.59	1	0
165	329128	360001	7.55	SeaLevel__00165m.raw	91.42	8.58	1	0
170	329162	360001	7.56	SeaLevel__00170m.raw	91.43	8.57	1	0
175	329197	360001	7.89	SeaLevel__00175m.raw	91.44	8.56	1	0
180	329213	360001	7.57	SeaLevel__00180m.raw	91.45	8.55	1	0
185	329258	360001	7.57	SeaLevel__00185m.raw	91.46	8.54	1	0
190	329284	360001	7.62	SeaLevel__00190m.raw	91.47	8.53	1	0
195	329324	360001	7.92	SeaLevel__00195m.raw	91.48	8.52	1	0
200	329361	360001	7.58	SeaLevel__00200m.raw	91.49	8.51	1	0
