Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
0	359271	360001	7.73	SeaLevel__00000m.raw	99.80	0.20	1	0
5	359343	360001	7.88	SeaLevel__00005m.raw	99.82	0.18	1	0
10	359376	360001	7.58	SeaLevel__00010m.raw	99.83	0.17	1	0
15	359409	360001	7.63	SeaLevel__00015m.raw	99.84	0.16	1	0
20	359423	360001	7.6	SeaLevel__00020m.raw	99.84	0.16	1	0
25	359437	360001	7.81	SeaLevel__00025m.raw	99.84	0.16	1	0
30	359447	360001	7.58	SeaLevel__00030m.raw	99.85	0.15	1	0
35	359462	360001	7.58	SeaLevel__00035m.raw	99.85	0.15	1	0
40	359467	360001	7.56	SeaLevel__00040m.raw	99.85	0.15	1	0
45	359477	360001	7.84	SeaLevel__00045m.raw	99.85	0.15	1	0
50	359486	360001	7.82	SeaLevel__00050m.raw	99.86	0.14	1	0
55	359494	360001	7.54	SeaLevel__00055m.raw	99.86	0.14	1	0
60	359500	360001	7.61	SeaLevel__00060m.raw	99.86	0.14	1	0
65	359510	360001	7.93	SeaLevel__00065m.raw	99.86	0.14	1	0
70	359520	360001	7.6	SeaLevel__00070m.raw	99.87	0.13	1	0
75	359532	360001	7.55	SeaLevel__00075m.raw	99.87	0.13	1	0
80	359540	360001	7.58	SeaLevel__00080m.raw	99.87	0.13	1	0
85	359546	360001	7.85	SeaLevel__00085m.raw	99.87	0.13	1	0
90	359557	360001	7.62	SeaLevel__00090m.raw	99.88	0.12	1	0
95	359573	360001	7.57	SeaLevel__00095m.raw	99.88	0.12	1	0
100	359579	360001	7.57	SeaLevel__00100m.raw	99.88	0.12	1	0
105	359591	360001	7.86	SeaLevel__00105m.raw	99.89	0.11	1	0
110	359596	360001	7.61	SeaLevel__00110m.raw	99.89	0.11	1	0
115	359605	360001	7.56	SeaLevel__00115m.raw	99.89	0.11	1	0
120	359615	360001	7.6	SeaLevel__00120m.raw	99.89	0.11	1	0
125	359621	360001	7.94	SeaLevel__00125m.raw	99.89	0.11	1	0
130	359626	360001	7.57	SeaLevel__00130m.raw	99.90	0.10	1	0
135	359635	360001	7.55	SeaLevel__00135m.raw	99.90	0.10	1	0
140	359643	360001	7.56	SeaLevel__00140m.raw	99.90	0.10	1	0
145	359657	360001	8.09	SeaLevel__00145m.raw	99.90	0.10	1	0
150	359665	360001	7.57	SeaLevel__00150m.raw	99.91	0.09	1	0
155	359675	360001	7.58	SeaLevel__00155m.raw	99.91	0.09	1	0
160	359680	360001	7.58	SeaLevel__00160m.raw	99.91	0.09	1	0
165	359694	360001	7.88	SeaLevel__00165m.raw	99.91	0.09	1	0
170	359698	360001	7.55	SeaLevel__00170m.raw	99.92	0.08	1	0
175	359705	360001	7.58	SeaLevel__00175m.raw	99.92	0.08	1	0
180	359712	360001	7.57	SeaLevel__00180m.raw	99.92	0.08	1	0
185	359721	360001	7.94	SeaLevel__00185m.raw	99.92	0.08	1	0
190	359725	360001	7.55	SeaLevel__00190m.raw	99.92	0.08	1	0
195	359737	360001	7.58	SeaLevel__00195m.raw	99.93	0.07	1	0
200	359740	360001	7.59	SeaLevel__00200m.raw	99.93	0.07	1	0
