Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
0	7861	360001	7.58	SeaLevel__00000m.raw	2.18	97.82	1	0
5	10017	360001	7.71	SeaLevel__00005m.raw	2.78	97.22	1	0
10	11693	360001	9.04	SeaLevel__00010m.raw	3.25	96.75	1	0
15	13897	360001	7.41	SeaLevel__00015m.raw	3.86	96.14	1	0
20	15414	360001	7.4	SeaLevel__00020m.raw	4.28	95.72	1	0
25	17973	360001	7.43	SeaLevel__00025m.raw	4.99	95.01	1	0
30	19852	360001	7.61	SeaLevel__00030m.raw	5.51	94.49	1	0
35	22459	360001	7.42	SeaLevel__00035m.raw	6.24	93.76	1	0
40	24469	360001	7.43	SeaLevel__00040m.raw	6.80	93.20	1	0
45	27700	360001	7.45	SeaLevel__00045m.raw	7.69	92.31	1	0
50	29774	360001	7.64	SeaLevel__00050m.raw	8.27	91.73	1	0
55	33034	360001	7.48	SeaLevel__00055m.raw	9.18	90.82	1	0
60	35442	360001	7.42	SeaLevel__00060m.raw	9.84	90.16	1	0
65	39185	360001	7.4	SeaLevel__00065m.raw	10.88	89.12	1	0
70	41554	360001	7.65	SeaLevel__00070m.raw	11.54	88.46	1	0
75	44952	360001	7.41	SeaLevel__00075m.raw	12.49	87.51	1	0
80	47357	360001	7.38	SeaLevel__00080m.raw	13.15	86.85	1	0
85	50964	360001	7.41	SeaLevel__00085m.raw	14.16	85.84	1	0
90	53465	360001	7.67	SeaLevel__00090m.raw	14.85	85.15	1	0
95	56822	360001	7.42	SeaLevel__00095m.raw	15.78	84.22	1	0
100	59177	360001	7.41	SeaLevel__00100m.raw	16.44	83.56	1	0
105	62318	360001	7.46	SeaLevel__00105m.raw	17.31	82.69	1	0
110	64520	360001	7.67	SeaLevel__00110m.raw	17.92	82.08	1	0
115	67745	360001	7.45	SeaLevel__00115m.raw	18.82	81.18	1	0
120	70033	360001	7.42	SeaLevel__00120m.raw	19.45	80.55	1	0
125	73337	360001	7.44	SeaLevel__00125m.raw	20.37	79.63	1	0
130	75733	360001	7.73	SeaLevel__00130m.raw	21.04	78.96	1	0
135	79154	360001	7.42	SeaLevel__00135m.raw	21.99	78.01	1	0
140	81573	360001	7.39	SeaLevel__00140m.raw	22.66	77.34	1	0
145	85000	360001	7.43	SeaLevel__00145m.raw	23.61	76.39	1	0
150	87455	360001	7.79	SeaLevel__00150m.raw	24.29	75.71	1	0
155	91623	360001	7.42	SeaLevel__00155m.raw	25.45	74.55	1	0
160	94437	360001	7.42	SeaLevel__00160m.raw	26.23	73.77	1	0
165	98118	360001	7.52	SeaLevel__00165m.raw	27.25	72.75	1	0
170	100848	360001	7.69	SeaLevel__00170m.raw	28.01	71.99	1	0
175	104488	360001	7.45	SeaLevel__00175m.raw	29.02	70.98	1	0
180	106936	360001	7.46	SeaLevel__00180m.raw	29.70	70.30	1	0
185	110771	360001	7.51	SeaLevel__00185m.raw	30.77	69.23	1	0
190	113285	360001	7.75	SeaLevel__00190m.raw	31.47	68.53	1	0
195	117179	360001	7.44	SeaLevel__00195m.raw	32.55	67.45	1	0
200	120153	360001	7.48	SeaLevel__00200m.raw	33.38	66.62	1	0
