Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
0	355940	360001	7.63	SeaLevel__00000m.raw	98.87	1.13	1	0
5	356377	360001	7.65	SeaLevel__00005m.raw	98.99	1.01	1	0
10	356591	360001	7.86	SeaLevel__00010m.raw	99.05	0.95	1	0
15	356864	360001	7.58	SeaLevel__00015m.raw	99.13	0.87	1	0
20	357043	360001	7.57	SeaLevel__00020m.raw	99.18	0.82	1	0
25	357244	360001	7.81	SeaLevel__00025m.raw	99.23	0.77	1	0
30	357392	360001	7.85	SeaLevel__00030m.raw	99.28	0.72	1	0
35	357521	360001	7.56	SeaLevel__00035m.raw	99.31	0.69	1	0
40	357619	360001	7.64	SeaLevel__00040m.raw	99.34	0.66	1	0
45	357748	360001	7.6	SeaLevel__00045m.raw	99.37	0.63	1	0
50	357822	360001	7.94	SeaLevel__00050m.raw	99.39	0.61	1	0
55	357919	360001	7.57	SeaLevel__00055m.raw	99.42	0.58	1	0
60	357996	360001	7.6	SeaLevel__00060m.raw	99.44	0.56	1	0
65	358083	360001	7.55	SeaLevel__00065m.raw	99.47	0.53	1	0
70	358163	360001	7.84	SeaLevel__00070m.raw	99.49	0.51	1	0
75	358262	360001	7.56	SeaLevel__00075m.raw	99.52	0.48	1	0
80	358365	360001	7.58	SeaLevel__00080m.raw	99.55	0.45	1	0
85	358443	360001	7.56	SeaLevel__00085m.raw	99.57	0.43	1	0
90	358491	360001	8.08	SeaLevel__00090m.raw	99.58	0.42	1	0
95	358569	360001	7.68	SeaLevel__00095m.raw	99.60	0.40	1	0
100	358612	360001	7.95	SeaLevel__00100m.raw	99.61	0.39	1	0
105	358666	360001	7.91	SeaLevel__00105m.raw	99.63	0.37	1	0
110	358713	360001	8.25	SeaLevel__00110m.raw	99.64	0.36	1	0
115	358780	360001	8.02	SeaLevel__00115m.raw	99.66	0.34	1	0
120	358823	360001	7.78	SeaLevel__00120m.raw	99.67	0.33	1	0
125	358870	360001	7.72	SeaLevel__00125m.raw	99.69	0.31	1	0
130	358911	360001	8.15	SeaLevel__00130m.raw	99.70	0.30	1	0
135	358958	360001	7.69	SeaLevel__00135m.raw	99.71	0.29	1	0
140	358993	360001	7.69	SeaLevel__00140m.raw	99.72	0.28	1	0
145	359034	360001	7.66	SeaLevel__00145m.raw	99.73	0.27	1	0
150	359061	360001	7.96	SeaLevel__00150m.raw	99.74	0.26	1	0
155	359106	360001	7.7	SeaLevel__00155m.raw	99.75	0.25	1	0
160	359126	360001	7.66	SeaLevel__00160m.raw	99.76	0.24	1	0
165	359161	360001	7.65	SeaLevel__00165m.raw	99.77	0.23	1	0
170	359182	360001	7.99	SeaLevel__00170m.raw	99.77	0.23	1	0
175	359205	360001	7.68	SeaLevel__00175m.raw	99.78	0.22	1	0
180	359223	360001	7.68	SeaLevel__00180m.raw	99.78	0.22	1	0
185	359237	360001	7.69	SeaLevel__00185m.raw	99.79	0.21	1	0
190	359245	360001	8.24	SeaLevel__00190m.raw	99.79	0.21	1	0
195	359256	360001	7.67	SeaLevel__00195m.raw	99.79	0.21	1	0
200	359266	360001	7.65	SeaLevel__00200m.raw	99.80	0.20	1	0
