Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
0	310342	360001	8.3	SeaLevel__00000m.raw	86.21	13.79	1	0
5	311029	360001	7.87	SeaLevel__00005m.raw	86.40	13.60	1	0
10	311452	360001	7.94	SeaLevel__00010m.raw	86.51	13.49	1	0
15	311838	360001	8.23	SeaLevel__00015m.raw	86.62	13.38	1	0
20	312075	360001	7.7	SeaLevel__00020m.raw	86.69	13.31	1	0
25	312402	360001	7.92	SeaLevel__00025m.raw	86.78	13.22	1	0
30	312604	360001	8.01	SeaLevel__00030m.raw	86.83	13.17	1	0
35	313002	360001	8.07	SeaLevel__00035m.raw	86.94	13.06	1	0
40	313332	360001	7.8	SeaLevel__00040m.raw	87.04	12.96	1	0
45	313678	360001	7.94	SeaLevel__00045m.raw	87.13	12.87	1	0
50	313856	360001	7.7	SeaLevel__00050m.raw	87.18	12.82	1	0
55	314111	360001	8.2	SeaLevel__00055m.raw	87.25	12.75	1	0
60	314298	360001	7.84	SeaLevel__00060m.raw	87.30	12.70	1	0
65	314567	360001	7.85	SeaLevel__00065m.raw	87.38	12.62	1	0
70	314832	360001	7.7	SeaLevel__00070m.raw	87.45	12.55	1	0
75	315236	360001	8.12	SeaLevel__00075m.raw	87.57	12.43	1	0
80	315430	360001	7.67	SeaLevel__00080m.raw	87.62	12.38	1	0
85	315729	360001	9.29	SeaLevel__00085m.raw	87.70	12.30	1	0
90	315927	360001	7.62	SeaLevel__00090m.raw	87.76	12.24	1	0
95	316212	360001	7.91	SeaLevel__00095m.raw	87.84	12.16	1	0
100	316464	360001	7.84	SeaLevel__00100m.raw	87.91	12.09	1	0
105	316937	360001	7.63	SeaLevel__00105m.raw	88.04	11.96	1	0
110	317160	360001	7.62	SeaLevel__00110m.raw	88.10	11.90	1	0
115	317477	360001	7.99	SeaLevel__00115m.raw	88.19	11.81	1	0
120	317662	360001	7.65	SeaLevel__00120m.raw	88.24	11.76	1	0
125	317983	360001	7.66	SeaLevel__00125m.raw	88.33	11.67	1	0
130	318288	360001	7.64	SeaLevel__00130m.raw	88.41	11.59	1	0
135	318807	360001	7.9	SeaLevel__00135m.raw	88.56	11.44	1	0
140	319050	360001	7.66	SeaLevel__00140m.raw	88.62	11.38	1	0
145	319358	360001	7.62	SeaLevel__00145m.raw	88.71	11.29	1	0
150	319590	360001	7.63	SeaLevel__00150m.raw	88.77	11.23	1	0
155	319899	360001	7.87	SeaLevel__00155m.raw	88.86	11.14	1	0
160	320151	360001	7.64	SeaLevel__00160m.raw	88.93	11.07	1	0
165	320654	360001	7.6	SeaLevel__00165m.raw	89.07	10.93	1	0
170	320928	360001	7.63	SeaLevel__00170m.raw	89.15	10.85	1	0
175	321265	360001	8.02	SeaLevel__00175m.raw	89.24	10.76	1	0
180	321503	360001	7.53	SeaLevel__00180m.raw	89.31	10.69	1	0
185	321826	360001	7.55	SeaLevel__00185m.raw	89.40	10.60	1	0
190	322101	360001	7.54	SeaLevel__00190m.raw	89.47	10.53	1	0
195	322661	360001	7.91	SeaLevel__00195m.raw	89.63	10.37	1	0
200	322886	360001	7.59	SeaLevel__00200m.raw	89.69	10.31	1	0
