Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
0	94	360001	7.76	SeaLevel__00000m.raw	0.03	99.97	1	0
5	104	360001	7.37	SeaLevel__00005m.raw	0.03	99.97	1	0
10	123	360001	7.45	SeaLevel__00010m.raw	0.03	99.97	1	0
15	156	360001	7.38	SeaLevel__00015m.raw	0.04	99.96	1	0
20	174	360001	7.67	SeaLevel__00020m.raw	0.05	99.95	1	0
25	193	360001	7.4	SeaLevel__00025m.raw	0.05	99.95	1	0
30	201	360001	7.4	SeaLevel__00030m.raw	0.06	99.94	1	0
35	222	360001	7.4	SeaLevel__00035m.raw	0.06	99.94	1	0
40	232	360001	7.66	SeaLevel__00040m.raw	0.06	99.94	1	0
45	269	360001	7.38	SeaLevel__00045m.raw	0.07	99.93	1	0
50	289	360001	7.42	SeaLevel__00050m.raw	0.08	99.92	1	0
55	317	360001	7.39	SeaLevel__00055m.raw	0.09	99.91	1	0
60	341	360001	7.65	SeaLevel__00060m.raw	0.09	99.91	1	0
65	387	360001	7.39	SeaLevel__00065m.raw	0.11	99.89	1	0
70	418	360001	7.38	SeaLevel__00070m.raw	0.12	99.88	1	0
75	479	360001	7.36	SeaLevel__00075m.raw	0.13	99.87	1	0
80	522	360001	7.69	SeaLevel__00080m.raw	0.14	99.86	1	0
85	570	360001	7.41	SeaLevel__00085m.raw	0.16	99.84	1	0
90	619	360001	7.36	SeaLevel__00090m.raw	0.17	99.83	1	0
95	674	360001	7.39	SeaLevel__00095m.raw	0.19	99.81	1	0
100	734	360001	7.66	SeaLevel__00100m.raw	0.20	99.80	1	0
105	803	360001	7.44	SeaLevel__00105m.raw	0.22	99.78	1	0
110	854	360001	7.38	SeaLevel__00110m.raw	0.24	99.76	1	0
115	954	360001	7.4	SeaLevel__00115m.raw	0.26	99.74	1	0
120	1026	360001	7.65	SeaLevel__00120m.raw	0.28	99.72	1	0
125	1211	360001	7.46	SeaLevel__00125m.raw	0.34	99.66	1	0
130	1326	360001	7.4	SeaLevel__00130m.raw	0.37	99.63	1	0
135	1507	360001	7.38	SeaLevel__00135m.raw	0.42	99.58	1	0
140	1658	360001	7.72	SeaLevel__00140m.raw	0.46	99.54	1	0
145	1916	360001	7.45	SeaLevel__00145m.raw	0.53	99.47	1	0
150	2162	360001	7.39	SeaLevel__00150m.raw	0.60	99.40	1	0
155	3214	360001	7.41	SeaLevel__00155m.raw	0.89	99.11	1	0
160	3544	360001	7.68	SeaLevel__00160m.raw	0.98	99.02	1	0
165	3963	360001	7.44	SeaLevel__00165m.raw	1.10	98.90	1	0
170	4243	360001	7.41	SeaLevel__00170m.raw	1.18	98.82	1	0
175	4712	360001	7.42	SeaLevel__00175m.raw	1.31	98.69	1	0
180	5017	360001	7.7	SeaLevel__00180m.raw	1.39	98.61	1	0
185	5478	360001	7.4	SeaLevel__00185m.raw	1.52	98.48	1	0
190	5844	360001	7.4	SeaLevel__00190m.raw	1.62	98.38	1	0
195	6410	360001	7.41	SeaLevel__00195m.raw	1.78	98.22	1	0
200	6836	360001	7.77	SeaLevel__00200m.raw	1.90	98.10	1	0
