Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
0	30691	360001	7.68	SeaLevel__00000m.raw	8.53	91.47	1	0
5	42870	360001	7.46	SeaLevel__00005m.raw	11.91	88.09	1	0
10	43083	360001	7.44	SeaLevel__00010m.raw	11.97	88.03	1	0
15	43311	360001	7.4	SeaLevel__00015m.raw	12.03	87.97	1	0
20	43434	360001	7.68	SeaLevel__00020m.raw	12.06	87.94	1	0
25	43609	360001	7.43	SeaLevel__00025m.raw	12.11	87.89	1	0
30	43721	360001	7.43	SeaLevel__00030m.raw	12.14	87.86	1	0
35	43859	360001	7.42	SeaLevel__00035m.raw	12.18	87.82	1	0
40	43942	360001	7.84	SeaLevel__00040m.raw	12.21	87.79	1	0
45	44071	360001	7.4	SeaLevel__00045m.raw	12.24	87.76	1	0
50	44145	360001	7.42	SeaLevel__00050m.raw	12.26	87.74	1	0
55	44264	360001	7.42	SeaLevel__00055m.raw	12.30	87.70	1	0
60	44336	360001	7.76	SeaLevel__00060m.raw	12.32	87.68	1	0
65	44441	360001	7.44	SeaLevel__00065m.raw	12.34	87.66	1	0
70	44521	360001	7.44	SeaLevel__00070m.raw	12.37	87.63	1	0
75	44622	360001	7.41	SeaLevel__00075m.raw	12.39	87.61	1	0
80	44671	360001	7.64	SeaLevel__00080m.raw	12.41	87.59	1	0
85	44764	360001	7.42	SeaLevel__00085m.raw	12.43	87.57	1	0
90	44817	360001	7.44	SeaLevel__00090m.raw	12.45	87.55	1	0
95	44895	360001	7.45	SeaLevel__00095m.raw	12.47	87.53	1	0
100	44940	360001	7.65	SeaLevel__00100m.raw	12.48	87.52	1	0
105	45018	360001	7.41	SeaLevel__00105m.raw	12.50	87.50	1	0
110	45069	360001	7.43	SeaLevel__00110m.raw	12.52	87.48	1	0
115	45130	360001	7.42	SeaLevel__00115m.raw	12.54	87.46	1	0
120	45192	360001	7.66	SeaLevel__00120m.raw	12.55	87.45	1	0
125	45275	360001	7.42	SeaLevel__00125m.raw	12.58	87.42	1	0
130	45326	360001	7.42	SeaLevel__00130m.raw	12.59	87.41	1	0
135	45407	360001	7.42	SeaLevel__00135m.raw	12.61	87.39	1	0
140	45461	360001	7.63	SeaLevel__00140m.raw	12.63	87.37	1	0
145	45545	360001	7.42	SeaLevel__00145m.raw	12.65	87.35	1	0
150	45585	360001	7.39	SeaLevel__00150m.raw	12.66	87.34	1	0
155	45688	360001	7.43	SeaLevel__00155m.raw	12.69	87.31	1	0
160	45730	360001	7.62	SeaLevel__00160m.raw	12.70	87.30	1	0
165	45813	360001	7.44	SeaLevel__00165m.raw	12.73	87.27	1	0
170	45862	360001	7.41	SeaLevel__00170m.raw	12.74	87.26	1	0
175	45930	360001	7.45	SeaLevel__00175m.raw	12.76	87.24	1	0
180	45988	360001	7.67	SeaLevel__00180m.raw	12.77	87.23	1	0
185	46081	360001	7.42	SeaLevel__00185m.raw	12.80	87.20	1	0
190	46138	360001	7.46	SeaLevel__00190m.raw	12.82	87.18	1	0
195	46229	360001	7.46	SeaLevel__00195m.raw	12.84	87.16	1	0
200	46295	360001	7.75	SeaLevel__00200m.raw	12.86	87.14	1	0
