Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
0	359375	360001	7.7	SeaLevel__00000m.raw	99.83	0.17	1	0
5	359786	360001	7.84	SeaLevel__00005m.raw	99.94	0.06	1	0
10	359799	360001	7.57	SeaLevel__00010m.raw	99.94	0.06	1	0
15	359815	360001	7.6	SeaLevel__00015m.raw	99.95	0.05	1	0
20	359822	360001	7.59	SeaLevel__00020m.raw	99.95	0.05	1	0
25	359837	360001	7.96	SeaLevel__00025m.raw	99.95	0.05	1	0
30	359842	360001	7.57	SeaLevel__00030m.raw	99.96	0.04	1	0
35	359848	360001	7.75	SeaLevel__00035m.raw	99.96	0.04	1	0
40	359851	360001	7.57	SeaLevel__00040m.raw	99.96	0.04	1	0
45	359856	360001	7.89	SeaLevel__00045m.raw	99.96	0.04	1	0
50	359859	360001	7.53	SeaLevel__00050m.raw	99.96	0.04	1	0
55	359860	360001	7.61	SeaLevel__00055m.raw	99.96	0.04	1	0
60	359864	360001	7.55	SeaLevel__00060m.raw	99.96	0.04	1	0
65	359869	360001	7.82	SeaLevel__00065m.raw	99.96	0.04	1	0
70	359874	360001	7.55	SeaLevel__00070m.raw	99.96	0.04	1	0
75	359881	360001	7.61	SeaLevel__00075m.raw	99.97	0.03	1	0
80	359887	360001	7.57	SeaLevel__00080m.raw	99.97	0.03	1	0
85	359894	360001	7.87	SeaLevel__00085m.raw	99.97	0.03	1	0
90	359898	360001	7.56	SeaLevel__00090m.raw	99.97	0.03	1	0
95	359901	360001	7.6	SeaLevel__00095m.raw	99.97	0.03	1	0
100	359902	360001	7.54	SeaLevel__00100m.raw	99.97	0.03	1	0
105	359906	360001	7.85	SeaLevel__00105m.raw	99.97	0.03	1	0
110	359910	360001	7.58	SeaLevel__00110m.raw	99.97	0.03	1	0
115	359910	360001	7.61	SeaLevel__00115m.raw	99.97	0.03	1	0
120	359911	360001	7.56	SeaLevel__00120m.raw	99.98	0.02	1	0
125	359913	360001	7.87	SeaLevel__00125m.raw	99.98	0.02	1	0
130	359915	360001	7.63	SeaLevel__00130m.raw	99.98	0.02	1	0
135	359917	360001	7.59	SeaLevel__00135m.raw	99.98	0.02	1	0
140	359918	360001	7.56	SeaLevel__00140m.raw	99.98	0.02	1	0
145	359919	360001	7.84	SeaLevel__00145m.raw	99.98	0.02	1	0
150	359919	360001	7.58	SeaLevel__00150m.raw	99.98	0.02	1	0
155	359919	360001	7.56	SeaLevel__00155m.raw	99.98	0.02	1	0
160	359919	360001	7.53	SeaLevel__00160m.raw	99.98	0.02	1	0
165	359921	360001	7.88	SeaLevel__00165m.raw	99.98	0.02	1	0
170	359922	360001	7.58	SeaLevel__00170m.raw	99.98	0.02	1	0
175	359922	360001	7.55	SeaLevel__00175m.raw	99.98	0.02	1	0
180	359923	360001	7.59	SeaLevel__00180m.raw	99.98	0.02	1	0
185	359924	360001	8	SeaLevel__00185m.raw	99.98	0.02	1	0
190	359925	360001	7.57	SeaLevel__00190m.raw	99.98	0.02	1	0
195	359928	360001	7.56	SeaLevel__00195m.raw	99.98	0.02	1	0
200	359929	360001	7.59	SeaLevel__00200m.raw	99.98	0.02	1	0
