Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
0	53603	360001	7.43	SeaLevel__00000m.raw	14.89	85.11	1	0
5	54478	360001	7.74	SeaLevel__00005m.raw	15.13	84.87	1	0
10	54720	360001	7.48	SeaLevel__00010m.raw	15.20	84.80	1	0
15	55029	360001	7.5	SeaLevel__00015m.raw	15.29	84.71	1	0
20	55290	360001	7.43	SeaLevel__00020m.raw	15.36	84.64	1	0
25	55801	360001	7.73	SeaLevel__00025m.raw	15.50	84.50	1	0
30	56080	360001	7.46	SeaLevel__00030m.raw	15.58	84.42	1	0
35	56653	360001	7.44	SeaLevel__00035m.raw	15.74	84.26	1	0
40	57257	360001	7.42	SeaLevel__00040m.raw	15.90	84.10	1	0
45	58450	360001	7.73	SeaLevel__00045m.raw	16.24	83.76	1	0
50	59919	360001	7.45	SeaLevel__00050m.raw	16.64	83.36	1	0
55	62474	360001	7.45	SeaLevel__00055m.raw	17.35	82.65	1	0
60	64656	360001	7.4	SeaLevel__00060m.raw	17.96	82.04	1	0
65	68802	360001	7.69	SeaLevel__00065m.raw	19.11	80.89	1	0
70	71349	360001	7.62	SeaLevel__00070m.raw	19.82	80.18	1	0
75	74693	360001	7.43	SeaLevel__00075m.raw	20.75	79.25	1	0
80	78195	360001	7.42	SeaLevel__00080m.raw	21.72	78.28	1	0
85	80850	360001	7.72	SeaLevel__00085m.raw	22.46	77.54	1	0
90	82465	360001	7.62	SeaLevel__00090m.raw	22.91	77.09	1	0
95	85164	360001	7.43	SeaLevel__00095m.raw	23.66	76.34	1	0
100	86852	360001	7.43	SeaLevel__00100m.raw	24.13	75.87	1	0
105	89226	360001	7.71	SeaLevel__00105m.raw	24.78	75.22	1	0
110	90761	360001	7.51	SeaLevel__00110m.raw	25.21	74.79	1	0
115	93467	360001	7.42	SeaLevel__00115m.raw	25.96	74.04	1	0
120	95221	360001	7.44	SeaLevel__00120m.raw	26.45	73.55	1	0
125	97297	360001	7.73	SeaLevel__00125m.raw	27.03	72.97	1	0
130	98353	360001	7.48	SeaLevel__00130m.raw	27.32	72.68	1	0
135	99678	360001	7.45	SeaLevel__00135m.raw	27.69	72.31	1	0
140	100504	360001	7.47	SeaLevel__00140m.raw	27.92	72.08	1	0
145	101697	360001	7.72	SeaLevel__00145m.raw	28.25	71.75	1	0
150	102505	360001	7.47	SeaLevel__00150m.raw	28.47	71.53	1	0
155	103687	360001	7.47	SeaLevel__00155m.raw	28.80	71.20	1	0
160	104462	360001	7.44	SeaLevel__00160m.raw	29.02	70.98	1	0
165	105438	360001	7.92	SeaLevel__00165m.raw	29.29	70.71	1	0
170	106126	360001	7.44	SeaLevel__00170m.raw	29.48	70.52	1	0
175	107233	360001	7.45	SeaLevel__00175m.raw	29.79	70.21	1	0
180	108053	360001	7.44	SeaLevel__00180m.raw	30.01	69.99	1	0
185	109481	360001	7.79	SeaLevel__00185m.raw	30.41	69.59	1	0
190	110585	360001	7.43	SeaLevel__00190m.raw	30.72	69.28	1	0
195	112459	360001	7.44	SeaLevel__00195m.raw	31.24	68.76	1	0
200	113999	360001	7.45	SeaLevel__00200m.raw	31.67	68.33	1	0
