Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
0	359668	360001	7.56	SeaLevel__00000m.raw	99.91	0.09	1	0
5	359701	360001	7.53	SeaLevel__00005m.raw	99.92	0.08	1	0
10	359715	360001	7.84	SeaLevel__00010m.raw	99.92	0.08	1	0
15	359732	360001	7.59	SeaLevel__00015m.raw	99.93	0.07	1	0
20	359736	360001	7.55	SeaLevel__00020m.raw	99.93	0.07	1	0
25	359746	360001	7.56	SeaLevel__00025m.raw	99.93	0.07	1	0
30	359755	360001	7.86	SeaLevel__00030m.raw	99.93	0.07	1	0
35	359757	360001	7.56	SeaLevel__00035m.raw	99.93	0.07	1	0
40	359760	360001	7.55	SeaLevel__00040m.raw	99.93	0.07	1	0
45	359764	360001	7.57	SeaLevel__00045m.raw	99.93	0.07	1	0
50	359767	360001	7.77	SeaLevel__00050m.raw	99.94	0.06	1	0
55	359770	360001	7.57	SeaLevel__00055m.raw	99.94	0.06	1	0
60	359773	360001	7.54	SeaLevel__00060m.raw	99.94	0.06	1	0
65	359774	360001	7.55	SeaLevel__00065m.raw	99.94	0.06	1	0
70	359776	360001	7.76	SeaLevel__00070m.raw	99.94	0.06	1	0
75	359779	360001	7.54	SeaLevel__00075m.raw	99.94	0.06	1	0
80	359780	360001	7.55	SeaLevel__00080m.raw	99.94	0.06	1	0
85	359785	360001	7.57	SeaLevel__00085m.raw	99.94	0.06	1	0
90	359787	360001	7.83	SeaLevel__00090m.raw	99.94	0.06	1	0
95	359794	360001	7.54	SeaLevel__00095m.raw	99.94	0.06	1	0
100	359794	360001	7.55	SeaLevel__00100m.raw	99.94	0.06	1	0
105	359797	360001	7.56	SeaLevel__00105m.raw	99.94	0.06	1	0
110	359797	360001	7.81	SeaLevel__00110m.raw	99.94	0.06	1	0
115	359799	360001	7.56	SeaLevel__00115m.raw	99.94	0.06	1	0
120	359801	360001	7.54	SeaLevel__00120m.raw	99.94	0.06	1	0
125	359802	360001	7.59	SeaLevel__00125m.raw	99.94	0.06	1	0
130	359807	360001	7.84	SeaLevel__00130m.raw	99.95	0.05	1	0
135	359810	360001	7.54	SeaLevel__00135m.raw	99.95	0.05	1	0
140	359812	360001	7.57	SeaLevel__00140m.raw	99.95	0.05	1	0
145	359815	360001	7.54	SeaLevel__00145m.raw	99.95	0.05	1	0
150	359817	360001	7.82	SeaLevel__00150m.raw	99.95	0.05	1	0
155	359819	360001	7.56	SeaLevel__00155m.raw	99.95	0.05	1	0
160	359820	360001	7.57	SeaLevel__00160m.raw	99.95	0.05	1	0
165	359820	360001	7.63	SeaLevel__00165m.raw	99.95	0.05	1	0
170	359824	360001	7.91	SeaLevel__00170m.raw	99.95	0.05	1	0
175	359825	360001	7.55	SeaLevel__00175m.raw	99.95	0.05	1	0
180	359825	360001	7.56	SeaLevel__00180m.raw	99.95	0.05	1	0
185	359828	360001	7.61	SeaLevel__00185m.raw	99.95	0.05	1	0
190	359828	360001	7.92	SeaLevel__00190m.raw	99.95	0.05	1	0
195	359830	360001	7.57	SeaLevel__00195m.raw	99.95	0.05	1	0
200	359830	360001	7.57	SeaLevel__00200m.raw	99.95	0.05	1	0
