Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
0	305806	360001	7.88	SeaLevel__00000m.raw	84.95	15.05	1	0
5	306007	360001	7.86	SeaLevel__00005m.raw	85.00	15.00	1	0
10	306193	360001	7.56	SeaLevel__00010m.raw	85.05	14.95	1	0
15	306379	360001	7.54	SeaLevel__00015m.raw	85.11	14.89	1	0
20	306503	360001	7.8	SeaLevel__00020m.raw	85.14	14.86	1	0
25	306624	360001	7.73	SeaLevel__00025m.raw	85.17	14.83	1	0
30	306696	360001	7.52	SeaLevel__00030m.raw	85.19	14.81	1	0
35	306811	360001	7.53	SeaLevel__00035m.raw	85.23	14.77	1	0
40	306887	360001	7.79	SeaLevel__00040m.raw	85.25	14.75	1	0
45	307022	360001	7.56	SeaLevel__00045m.raw	85.28	14.72	1	0
50	307128	360001	7.55	SeaLevel__00050m.raw	85.31	14.69	1	0
55	307331	360001	7.55	SeaLevel__00055m.raw	85.37	14.63	1	0
60	307487	360001	7.86	SeaLevel__00060m.raw	85.41	14.59	1	0
65	307806	360001	7.55	SeaLevel__00065m.raw	85.50	14.50	1	0
70	308094	360001	7.53	SeaLevel__00070m.raw	85.58	14.42	1	0
75	309541	360001	7.53	SeaLevel__00075m.raw	85.98	14.02	1	0
80	311364	360001	7.79	SeaLevel__00080m.raw	86.49	13.51	1	0
85	312350	360001	7.52	SeaLevel__00085m.raw	86.76	13.24	1	0
90	312794	360001	7.51	SeaLevel__00090m.raw	86.89	13.11	1	0
95	313390	360001	7.57	SeaLevel__00095m.raw	87.05	12.95	1	0
100	313770	360001	7.81	SeaLevel__00100m.raw	87.16	12.84	1	0
105	314307	360001	7.54	SeaLevel__00105m.raw	87.31	12.69	1	0
110	314663	360001	7.54	SeaLevel__00110m.raw	87.41	12.59	1	0
115	315222	360001	7.56	SeaLevel__00115m.raw	87.56	12.44	1	0
120	315629	360001	7.8	SeaLevel__00120m.raw	87.67	12.33	1	0
125	316422	360001	7.51	SeaLevel__00125m.raw	87.89	12.11	1	0
130	316962	360001	7.53	SeaLevel__00130m.raw	88.04	11.96	1	0
135	317807	360001	7.58	SeaLevel__00135m.raw	88.28	11.72	1	0
140	318449	360001	7.81	SeaLevel__00140m.raw	88.46	11.54	1	0
145	319451	360001	7.54	SeaLevel__00145m.raw	88.74	11.26	1	0
150	320252	360001	7.55	SeaLevel__00150m.raw	88.96	11.04	1	0
155	323281	360001	7.57	SeaLevel__00155m.raw	89.80	10.20	1	0
160	324014	360001	7.97	SeaLevel__00160m.raw	90.00	10.00	1	0
165	324784	360001	7.57	SeaLevel__00165m.raw	90.22	9.78	1	0
170	325180	360001	7.55	SeaLevel__00170m.raw	90.33	9.67	1	0
175	325738	360001	7.53	SeaLevel__00175m.raw	90.48	9.52	1	0
180	326088	360001	7.87	SeaLevel__00180m.raw	90.58	9.42	1	0
185	326656	360001	7.53	SeaLevel__00185m.raw	90.74	9.26	1	0
190	327045	360001	7.55	SeaLevel__00190m.raw	90.85	9.15	1	0
195	327588	360001	7.57	SeaLevel__00195m.raw	91.00	9.00	1	0
200	327933	360001	7.9	SeaLevel__00200m.raw	91.09	8.91	1	0
