Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
0	1	360001	7.9	SeaLevel__00000m.raw	0.00	100.00	1	0
5	1	360001	7.49	SeaLevel__00005m.raw	0.00	100.00	1	0
10	1	360001	7.49	SeaLevel__00010m.raw	0.00	100.00	1	0
15	1	360001	7.81	SeaLevel__00015m.raw	0.00	100.00	1	0
20	1	360001	7.48	SeaLevel__00020m.raw	0.00	100.00	1	0
25	1	360001	7.47	SeaLevel__00025m.raw	0.00	100.00	1	0
30	1	360001	7.5	SeaLevel__00030m.raw	0.00	100.00	1	0
35	1	360001	7.72	SeaLevel__00035m.raw	0.00	100.00	1	0
40	1	360001	7.47	SeaLevel__00040m.raw	0.00	100.00	1	0
45	1	360001	7.48	SeaLevel__00045m.raw	0.00	100.00	1	0
50	1	360001	7.47	SeaLevel__00050m.raw	0.00	100.00	1	0
55	1	360001	7.69	SeaLevel__00055m.raw	0.00	100.00	1	0
60	4	360001	7.51	SeaLevel__00060m.raw	0.00	100.00	1	0
65	8	360001	7.49	SeaLevel__00065m.raw	0.00	100.00	1	0
70	17	360001	7.47	SeaLevel__00070m.raw	0.00	100.00	1	0
75	54	360001	7.72	SeaLevel__00075m.raw	0.01	99.99	1	0
80	93	360001	7.52	SeaLevel__00080m.raw	0.03	99.97	1	0
85	184	360001	7.48	SeaLevel__00085m.raw	0.05	99.95	1	0
90	265	360001	7.47	SeaLevel__00090m.raw	0.07	99.93	1	0
95	426	360001	7.73	SeaLevel__00095m.raw	0.12	99.88	1	0
100	513	360001	7.45	SeaLevel__00100m.raw	0.14	99.86	1	0
105	716	360001	7.47	SeaLevel__00105m.raw	0.20	99.80	1	0
110	888	360001	7.49	SeaLevel__00110m.raw	0.25	99.75	1	0
115	1228	360001	7.73	SeaLevel__00115m.raw	0.34	99.66	1	0
120	1533	360001	7.5	SeaLevel__00120m.raw	0.43	99.57	1	0
125	2013	360001	7.5	SeaLevel__00125m.raw	0.56	99.44	1	0
130	2332	360001	7.5	SeaLevel__00130m.raw	0.65	99.35	1	0
135	2931	360001	7.78	SeaLevel__00135m.raw	0.81	99.19	1	0
140	3308	360001	7.46	SeaLevel__00140m.raw	0.92	99.08	1	0
145	3986	360001	7.49	SeaLevel__00145m.raw	1.11	98.89	1	0
150	4506	360001	7.53	SeaLevel__00150m.raw	1.25	98.75	1	0
155	5353	360001	7.8	SeaLevel__00155m.raw	1.49	98.51	1	0
160	5986	360001	7.48	SeaLevel__00160m.raw	1.66	98.34	1	0
165	7001	360001	7.49	SeaLevel__00165m.raw	1.94	98.06	1	0
170	7722	360001	7.69	SeaLevel__00170m.raw	2.14	97.86	1	0
175	8942	360001	7.83	SeaLevel__00175m.raw	2.48	97.52	1	0
180	9840	360001	7.51	SeaLevel__00180m.raw	2.73	97.27	1	0
185	11312	360001	7.55	SeaLevel__00185m.raw	3.14	96.86	1	0
190	12387	360001	7.51	SeaLevel__00190m.raw	3.44	96.56	1	0
195	14067	360001	7.91	SeaLevel__00195m.raw	3.91	96.09	1	0
200	15335	360001	7.5	SeaLevel__00200m.raw	4.26	95.74	1	0
