Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
0	338753	360001	8.82	SeaLevel__00000m.raw	94.10	5.90	1	0
5	339667	360001	8.01	SeaLevel__00005m.raw	94.35	5.65	1	0
10	340149	360001	7.78	SeaLevel__00010m.raw	94.49	5.51	1	0
15	340720	360001	8.27	SeaLevel__00015m.raw	94.64	5.36	1	0
20	341076	360001	8.05	SeaLevel__00020m.raw	94.74	5.26	1	0
25	341539	360001	8.31	SeaLevel__00025m.raw	94.87	5.13	1	0
30	341815	360001	8.5	SeaLevel__00030m.raw	94.95	5.05	1	0
35	342236	360001	7.9	SeaLevel__00035m.raw	95.07	4.93	1	0
40	342524	360001	10.3	SeaLevel__00040m.raw	95.15	4.85	1	0
45	342935	360001	7.62	SeaLevel__00045m.raw	95.26	4.74	1	0
50	343198	360001	8.17	SeaLevel__00050m.raw	95.33	4.67	1	0
55	343579	360001	9.46	SeaLevel__00055m.raw	95.44	4.56	1	0
60	343865	360001	7.58	SeaLevel__00060m.raw	95.52	4.48	1	0
65	344193	360001	7.56	SeaLevel__00065m.raw	95.61	4.39	1	0
70	344382	360001	7.87	SeaLevel__00070m.raw	95.66	4.34	1	0
75	344703	360001	7.67	SeaLevel__00075m.raw	95.75	4.25	1	0
80	344910	360001	7.58	SeaLevel__00080m.raw	95.81	4.19	1	0
85	345235	360001	7.57	SeaLevel__00085m.raw	95.90	4.10	1	0
90	345462	360001	7.91	SeaLevel__00090m.raw	95.96	4.04	1	0
95	345775	360001	7.59	SeaLevel__00095m.raw	96.05	3.95	1	0
100	346014	360001	7.58	SeaLevel__00100m.raw	96.11	3.89	1	0
105	346340	360001	7.57	SeaLevel__00105m.raw	96.21	3.79	1	0
110	346531	360001	8	SeaLevel__00110m.raw	96.26	3.74	1	0
115	346841	360001	7.57	SeaLevel__00115m.raw	96.34	3.66	1	0
120	347029	360001	7.55	SeaLevel__00120m.raw	96.40	3.60	1	0
125	347312	360001	7.56	SeaLevel__00125m.raw	96.48	3.52	1	0
130	347490	360001	7.79	SeaLevel__00130m.raw	96.52	3.48	1	0
135	347786	360001	7.54	SeaLevel__00135m.raw	96.61	3.39	1	0
140	347975	360001	7.55	SeaLevel__00140m.raw	96.66	3.34	1	0
145	348248	360001	7.54	SeaLevel__00145m.raw	96.74	3.26	1	0
150	348434	360001	7.77	SeaLevel__00150m.raw	96.79	3.21	1	0
155	348690	360001	7.56	SeaLevel__00155m.raw	96.86	3.14	1	0
160	348870	360001	7.55	SeaLevel__00160m.raw	96.91	3.09	1	0
165	349137	360001	7.66	SeaLevel__00165m.raw	96.98	3.02	1	0
170	349320	360001	7.89	SeaLevel__00170m.raw	97.03	2.97	1	0
175	349575	360001	7.59	SeaLevel__00175m.raw	97.10	2.90	1	0
180	349750	360001	7.54	SeaLevel__00180m.raw	97.15	2.85	1	0
185	350016	360001	7.58	SeaLevel__00185m.raw	97.23	2.77	1	0
190	350178	360001	7.88	SeaLevel__00190m.raw	97.27	2.73	1	0
195	350418	360001	7.56	SeaLevel__00195m.raw	97.34	2.66	1	0
200	350554	360001	7.54	SeaLevel__00200m.raw	97.38	2.62	1	0
