Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
0	83194	360001	7.56	SeaLevel__00000m.raw	23.11	76.89	1	0
5	89821	360001	7.5	SeaLevel__00005m.raw	24.95	75.05	1	0
10	91293	360001	7.74	SeaLevel__00010m.raw	25.36	74.64	1	0
15	92948	360001	7.47	SeaLevel__00015m.raw	25.82	74.18	1	0
20	93794	360001	7.46	SeaLevel__00020m.raw	26.05	73.95	1	0
25	94799	360001	7.49	SeaLevel__00025m.raw	26.33	73.67	1	0
30	95433	360001	7.76	SeaLevel__00030m.raw	26.51	73.49	1	0
35	96253	360001	7.49	SeaLevel__00035m.raw	26.74	73.26	1	0
40	97011	360001	7.51	SeaLevel__00040m.raw	26.95	73.05	1	0
45	98249	360001	7.53	SeaLevel__00045m.raw	27.29	72.71	1	0
50	99223	360001	7.8	SeaLevel__00050m.raw	27.56	72.44	1	0
55	101104	360001	7.45	SeaLevel__00055m.raw	28.08	71.92	1	0
60	102474	360001	7.45	SeaLevel__00060m.raw	28.46	71.54	1	0
65	105119	360001	7.49	SeaLevel__00065m.raw	29.20	70.80	1	0
70	108373	360001	7.72	SeaLevel__00070m.raw	30.10	69.90	1	0
75	112186	360001	7.45	SeaLevel__00075m.raw	31.16	68.84	1	0
80	114552	360001	7.46	SeaLevel__00080m.raw	31.82	68.18	1	0
85	116789	360001	7.51	SeaLevel__00085m.raw	32.44	67.56	1	0
90	118112	360001	7.72	SeaLevel__00090m.raw	32.81	67.19	1	0
95	119997	360001	7.5	SeaLevel__00095m.raw	33.33	66.67	1	0
100	121544	360001	7.46	SeaLevel__00100m.raw	33.76	66.24	1	0
105	124758	360001	7.5	SeaLevel__00105m.raw	34.65	65.35	1	0
110	126197	360001	7.74	SeaLevel__00110m.raw	35.05	64.95	1	0
115	127911	360001	7.48	SeaLevel__00115m.raw	35.53	64.47	1	0
120	129105	360001	7.52	SeaLevel__00120m.raw	35.86	64.14	1	0
125	130862	360001	7.49	SeaLevel__00125m.raw	36.35	63.65	1	0
130	132261	360001	7.78	SeaLevel__00130m.raw	36.74	63.26	1	0
135	135010	360001	7.48	SeaLevel__00135m.raw	37.50	62.50	1	0
140	136371	360001	7.54	SeaLevel__00140m.raw	37.88	62.12	1	0
145	138177	360001	7.48	SeaLevel__00145m.raw	38.38	61.62	1	0
150	139379	360001	7.86	SeaLevel__00150m.raw	38.72	61.28	1	0
155	141826	360001	7.49	SeaLevel__00155m.raw	39.40	60.60	1	0
160	143395	360001	7.48	SeaLevel__00160m.raw	39.83	60.17	1	0
165	146351	360001	7.5	SeaLevel__00165m.raw	40.65	59.35	1	0
170	147702	360001	7.84	SeaLevel__00170m.raw	41.03	58.97	1	0
175	149730	360001	7.46	SeaLevel__00175m.raw	41.59	58.41	1	0
180	150877	360001	7.54	SeaLevel__00180m.raw	41.91	58.09	1	0
185	152639	360001	7.6	SeaLevel__00185m.raw	42.40	57.60	1	0
190	153989	360001	7.81	SeaLevel__00190m.raw	42.77	57.23	1	0
195	157265	360001	7.52	SeaLevel__00195m.raw	43.68	56.32	1	0
200	158836	360001	7.53	SeaLevel__00200m.raw	44.12	55.88	1	0
