Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
0	82964	360001	7.66	SeaLevel__00000m.raw	23.05	76.95	1	0
5	83935	360001	7.68	SeaLevel__00005m.raw	23.32	76.68	1	0
10	84972	360001	7.44	SeaLevel__00010m.raw	23.60	76.40	1	0
15	87026	360001	7.46	SeaLevel__00015m.raw	24.17	75.83	1	0
20	88325	360001	7.69	SeaLevel__00020m.raw	24.53	75.47	1	0
25	90675	360001	7.74	SeaLevel__00025m.raw	25.19	74.81	1	0
30	92351	360001	7.51	SeaLevel__00030m.raw	25.65	74.35	1	0
35	94851	360001	7.68	SeaLevel__00035m.raw	26.35	73.65	1	0
40	96745	360001	7.47	SeaLevel__00040m.raw	26.87	73.13	1	0
45	99801	360001	7.76	SeaLevel__00045m.raw	27.72	72.28	1	0
50	101823	360001	7.44	SeaLevel__00050m.raw	28.28	71.72	1	0
55	104398	360001	7.44	SeaLevel__00055m.raw	29.00	71.00	1	0
60	105762	360001	7.43	SeaLevel__00060m.raw	29.38	70.62	1	0
65	107686	360001	7.69	SeaLevel__00065m.raw	29.91	70.09	1	0
70	108875	360001	7.42	SeaLevel__00070m.raw	30.24	69.76	1	0
75	110947	360001	7.44	SeaLevel__00075m.raw	30.82	69.18	1	0
80	113095	360001	7.45	SeaLevel__00080m.raw	31.42	68.58	1	0
85	114195	360001	7.77	SeaLevel__00085m.raw	31.72	68.28	1	0
90	114797	360001	7.45	SeaLevel__00090m.raw	31.89	68.11	1	0
95	115614	360001	7.48	SeaLevel__00095m.raw	32.11	67.89	1	0
100	116131	360001	7.45	SeaLevel__00100m.raw	32.26	67.74	1	0
105	116900	360001	7.78	SeaLevel__00105m.raw	32.47	67.53	1	0
110	117397	360001	7.53	SeaLevel__00110m.raw	32.61	67.39	1	0
115	118196	360001	7.55	SeaLevel__00115m.raw	32.83	67.17	1	0
120	118721	360001	7.49	SeaLevel__00120m.raw	32.98	67.02	1	0
125	119583	360001	7.75	SeaLevel__00125m.raw	33.22	66.78	1	0
130	120201	360001	7.42	SeaLevel__00130m.raw	33.39	66.61	1	0
135	121193	360001	7.5	SeaLevel__00135m.raw	33.66	66.34	1	0
140	121897	360001	7.46	SeaLevel__00140m.raw	33.86	66.14	1	0
145	123211	360001	7.76	SeaLevel__00145m.raw	34.23	65.77	1	0
150	124288	360001	7.46	SeaLevel__00150m.raw	34.52	65.48	1	0
155	127900	360001	7.46	SeaLevel__00155m.raw	35.53	64.47	1	0
160	128691	360001	7.46	SeaLevel__00160m.raw	35.75	64.25	1	0
165	129713	360001	7.77	SeaLevel__00165m.raw	36.03	63.97	1	0
170	130297	360001	7.51	SeaLevel__00170m.raw	36.19	63.81	1	0
175	131290	360001	7.46	SeaLevel__00175m.raw	36.47	63.53	1	0
180	131876	360001	7.46	SeaLevel__00180m.raw	36.63	63.37	1	0
185	132818	360001	7.87	SeaLevel__00185m.raw	36.89	63.11	1	0
190	133584	360001	7.49	SeaLevel__00190m.raw	37.11	62.89	1	0
195	135154	360001	7.45	SeaLevel__00195m.raw	37.54	62.46	1	0
200	136450	360001	7.48	SeaLevel__00200m.raw	37.90	62.10	1	0
