Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
0	319882	360001	7.71	SeaLevel__00000m.raw	88.86	11.14	1	0
5	323339	360001	7.59	SeaLevel__00005m.raw	89.82	10.18	1	0
10	323975	360001	7.85	SeaLevel__00010m.raw	89.99	10.01	1	0
15	324827	360001	7.53	SeaLevel__00015m.raw	90.23	9.77	1	0
20	325314	360001	7.57	SeaLevel__00020m.raw	90.36	9.64	1	0
25	325975	360001	7.58	SeaLevel__00025m.raw	90.55	9.45	1	0
30	326410	360001	7.79	SeaLevel__00030m.raw	90.67	9.33	1	0
35	327107	360001	7.54	SeaLevel__00035m.raw	90.86	9.14	1	0
40	327535	360001	7.56	SeaLevel__00040m.raw	90.98	9.02	1	0
45	328141	360001	7.58	SeaLevel__00045m.raw	91.15	8.85	1	0
50	328558	360001	7.85	SeaLevel__00050m.raw	91.27	8.73	1	0
55	329161	360001	7.54	SeaLevel__00055m.raw	91.43	8.57	1	0
60	329589	360001	7.57	SeaLevel__00060m.raw	91.55	8.45	1	0
65	330147	360001	7.78	SeaLevel__00065m.raw	91.71	8.29	1	0
70	330499	360001	7.85	SeaLevel__00070m.raw	91.81	8.19	1	0
75	331046	360001	7.56	SeaLevel__00075m.raw	91.96	8.04	1	0
80	331391	360001	7.56	SeaLevel__00080m.raw	92.05	7.95	1	0
85	331892	360001	7.53	SeaLevel__00085m.raw	92.19	7.81	1	0
90	332183	360001	7.79	SeaLevel__00090m.raw	92.27	7.73	1	0
95	332564	360001	7.57	SeaLevel__00095m.raw	92.38	7.62	1	0
100	332762	360001	7.54	SeaLevel__00100m.raw	92.43	7.57	1	0
105	333111	360001	7.53	SeaLevel__00105m.raw	92.53	7.47	1	0
110	333324	360001	7.83	SeaLevel__00110m.raw	92.59	7.41	1	0
115	333638	360001	7.54	SeaLevel__00115m.raw	92.68	7.32	1	0
120	333824	360001	7.56	SeaLevel__00120m.raw	92.73	7.27	1	0
125	334131	360001	7.54	SeaLevel__00125m.raw	92.81	7.19	1	0
130	334319	360001	7.85	SeaLevel__00130m.raw	92.87	7.13	1	0
135	334622	360001	7.53	SeaLevel__00135m.raw	92.95	7.05	1	0
140	334810	360001	7.58	SeaLevel__00140m.raw	93.00	7.00	1	0
145	335107	360001	7.53	SeaLevel__00145m.raw	93.09	6.91	1	0
150	335265	360001	7.82	SeaLevel__00150m.raw	93.13	6.87	1	0
155	335515	360001	7.56	SeaLevel__00155m.raw	93.20	6.80	1	0
160	335672	360001	7.58	SeaLevel__00160m.raw	93.24	6.76	1	0
165	335939	360001	7.56	SeaLevel__00165m.raw	93.32	6.68	1	0
170	336111	360001	7.83	SeaLevel__00170m.raw	93.36	6.64	1	0
175	336352	360001	7.56	SeaLevel__00175m.raw	93.43	6.57	1	0
180	336522	360001	7.77	SeaLevel__00180m.raw	93.48	6.52	1	0
185	336738	360001	7.56	SeaLevel__00185m.raw	93.54	6.46	1	0
190	336896	360001	7.86	SeaLevel__00190m.raw	93.58	6.42	1	0
195	337123	360001	7.55	SeaLevel__00195m.raw	93.65	6.35	1	0
200	337279	360001	7.55	SeaLevel__00200m.raw	93.69	6.31	1	0
