Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
0	359269	360001	7.92	SeaLevel__00000m.raw	99.80	0.20	1	0
5	359640	360001	7.9	SeaLevel__00005m.raw	99.90	0.10	1	0
10	359661	360001	8.03	SeaLevel__00010m.raw	99.91	0.09	1	0
15	359682	360001	7.94	SeaLevel__00015m.raw	99.91	0.09	1	0
20	359690	360001	7.96	SeaLevel__00020m.raw	99.91	0.09	1	0
25	359707	360001	7.96	SeaLevel__00025m.raw	99.92	0.08	1	0
30	359712	360001	8.18	SeaLevel__00030m.raw	99.92	0.08	1	0
35	359725	360001	7.73	SeaLevel__00035m.raw	99.92	0.08	1	0
40	359733	360001	7.72	SeaLevel__00040m.raw	99.93	0.07	1	0
45	359744	360001	7.87	SeaLevel__00045m.raw	99.93	0.07	1	0
50	359751	360001	8	SeaLevel__00050m.raw	99.93	0.07	1	0
55	359755	360001	7.73	SeaLevel__00055m.raw	99.93	0.07	1	0
60	359760	360001	7.92	SeaLevel__00060m.raw	99.93	0.07	1	0
65	359767	360001	8.16	SeaLevel__00065m.raw	99.94	0.06	1	0
70	359768	360001	8.11	SeaLevel__00070m.raw	99.94	0.06	1	0
75	359773	360001	8.31	SeaLevel__00075m.raw	99.94	0.06	1	0
80	359774	360001	7.83	SeaLevel__00080m.raw	99.94	0.06	1	0
85	359777	360001	7.79	SeaLevel__00085m.raw	99.94	0.06	1	0
90	359784	360001	8.24	SeaLevel__00090m.raw	99.94	0.06	1	0
95	359790	360001	8.14	SeaLevel__00095m.raw	99.94	0.06	1	0
100	359792	360001	7.7	SeaLevel__00100m.raw	99.94	0.06	1	0
105	359797	360001	7.65	SeaLevel__00105m.raw	99.94	0.06	1	0
110	359800	360001	7.93	SeaLevel__00110m.raw	99.94	0.06	1	0
115	359805	360001	7.66	SeaLevel__00115m.raw	99.95	0.05	1	0
120	359807	360001	7.68	SeaLevel__00120m.raw	99.95	0.05	1	0
125	359809	360001	7.62	SeaLevel__00125m.raw	99.95	0.05	1	0
130	359812	360001	7.93	SeaLevel__00130m.raw	99.95	0.05	1	0
135	359814	360001	7.71	SeaLevel__00135m.raw	99.95	0.05	1	0
140	359815	360001	7.62	SeaLevel__00140m.raw	99.95	0.05	1	0
145	359817	360001	7.62	SeaLevel__00145m.raw	99.95	0.05	1	0
150	359819	360001	8	SeaLevel__00150m.raw	99.95	0.05	1	0
155	359820	360001	7.64	SeaLevel__00155m.raw	99.95	0.05	1	0
160	359821	360001	7.67	SeaLevel__00160m.raw	99.95	0.05	1	0
165	359823	360001	7.66	SeaLevel__00165m.raw	99.95	0.05	1	0
170	359827	360001	7.86	SeaLevel__00170m.raw	99.95	0.05	1	0
175	359831	360001	7.63	SeaLevel__00175m.raw	99.95	0.05	1	0
180	359831	360001	7.63	SeaLevel__00180m.raw	99.95	0.05	1	0
185	359833	360001	7.63	SeaLevel__00185m.raw	99.95	0.05	1	0
190	359835	360001	7.96	SeaLevel__00190m.raw	99.95	0.05	1	0
195	359838	360001	7.65	SeaLevel__00195m.raw	99.95	0.05	1	0
200	359841	360001	7.61	SeaLevel__00200m.raw	99.96	0.04	1	0
