Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
0	70065	360001	7.9	SeaLevel__00000m.raw	19.46	80.54	1	0
5	76131	360001	7.65	SeaLevel__00005m.raw	21.15	78.85	1	0
10	81505	360001	7.59	SeaLevel__00010m.raw	22.64	77.36	1	0
15	87501	360001	7.73	SeaLevel__00015m.raw	24.31	75.69	1	0
20	90486	360001	7.99	SeaLevel__00020m.raw	25.13	74.87	1	0
25	95131	360001	7.64	SeaLevel__00025m.raw	26.43	73.57	1	0
30	97953	360001	8.79	SeaLevel__00030m.raw	27.21	72.79	1	0
35	101105	360001	7.5	SeaLevel__00035m.raw	28.08	71.92	1	0
40	103599	360001	8.02	SeaLevel__00040m.raw	28.78	71.22	1	0
45	109632	360001	7.46	SeaLevel__00045m.raw	30.45	69.55	1	0
50	112081	360001	7.46	SeaLevel__00050m.raw	31.13	68.87	1	0
55	115909	360001	7.49	SeaLevel__00055m.raw	32.20	67.80	1	0
60	118266	360001	7.66	SeaLevel__00060m.raw	32.85	67.15	1	0
65	122181	360001	7.49	SeaLevel__00065m.raw	33.94	66.06	1	0
70	124730	360001	7.47	SeaLevel__00070m.raw	34.65	65.35	1	0
75	128291	360001	7.52	SeaLevel__00075m.raw	35.64	64.36	1	0
80	130429	360001	7.77	SeaLevel__00080m.raw	36.23	63.77	1	0
85	133575	360001	7.49	SeaLevel__00085m.raw	37.10	62.90	1	0
90	135678	360001	7.47	SeaLevel__00090m.raw	37.69	62.31	1	0
95	138904	360001	7.54	SeaLevel__00095m.raw	38.58	61.42	1	0
100	141177	360001	7.8	SeaLevel__00100m.raw	39.22	60.78	1	0
105	144526	360001	7.49	SeaLevel__00105m.raw	40.15	59.85	1	0
110	146738	360001	7.61	SeaLevel__00110m.raw	40.76	59.24	1	0
115	150076	360001	8.3	SeaLevel__00115m.raw	41.69	58.31	1	0
120	152195	360001	8.14	SeaLevel__00120m.raw	42.28	57.72	1	0
125	155259	360001	8.56	SeaLevel__00125m.raw	43.13	56.87	1	0
130	157287	360001	7.77	SeaLevel__00130m.raw	43.69	56.31	1	0
135	160204	360001	8.44	SeaLevel__00135m.raw	44.50	55.50	1	0
140	162128	360001	8.43	SeaLevel__00140m.raw	45.04	54.96	1	0
145	164952	360001	7.77	SeaLevel__00145m.raw	45.82	54.18	1	0
150	166894	360001	7.74	SeaLevel__00150m.raw	46.36	53.64	1	0
155	169690	360001	7.53	SeaLevel__00155m.raw	47.14	52.86	1	0
160	171429	360001	7.96	SeaLevel__00160m.raw	47.62	52.38	1	0
165	174003	360001	8	SeaLevel__00165m.raw	48.33	51.67	1	0
170	175614	360001	8.02	SeaLevel__00170m.raw	48.78	51.22	1	0
175	177834	360001	7.67	SeaLevel__00175m.raw	49.40	50.60	1	0
180	179416	360001	7.96	SeaLevel__00180m.raw	49.84	50.16	1	0
185	181609	360001	7.66	SeaLevel__00185m.raw	50.45	49.55	1	0
190	183029	360001	7.67	SeaLevel__00190m.raw	50.84	49.16	1	0
195	185203	360001	7.94	SeaLevel__00195m.raw	51.45	48.55	1	0
200	186593	360001	7.99	SeaLevel__00200m.raw	51.83	48.17	1	0
