Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
0	4023	360001	7.63	SeaLevel__00000m.raw	1.12	98.88	1	0
5	7534	360001	7.53	SeaLevel__00005m.raw	2.09	97.91	1	0
10	10764	360001	7.73	SeaLevel__00010m.raw	2.99	97.01	1	0
15	14681	360001	7.46	SeaLevel__00015m.raw	4.08	95.92	1	0
20	17206	360001	7.47	SeaLevel__00020m.raw	4.78	95.22	1	0
25	21054	360001	7.5	SeaLevel__00025m.raw	5.85	94.15	1	0
30	23938	360001	7.76	SeaLevel__00030m.raw	6.65	93.35	1	0
35	28165	360001	7.48	SeaLevel__00035m.raw	7.82	92.18	1	0
40	30704	360001	7.51	SeaLevel__00040m.raw	8.53	91.47	1	0
45	34109	360001	7.49	SeaLevel__00045m.raw	9.47	90.53	1	0
50	35987	360001	7.78	SeaLevel__00050m.raw	10.00	90.00	1	0
55	38416	360001	7.52	SeaLevel__00055m.raw	10.67	89.33	1	0
60	39787	360001	7.55	SeaLevel__00060m.raw	11.05	88.95	1	0
65	41556	360001	7.48	SeaLevel__00065m.raw	11.54	88.46	1	0
70	42638	360001	7.72	SeaLevel__00070m.raw	11.84	88.16	1	0
75	44060	360001	7.5	SeaLevel__00075m.raw	12.24	87.76	1	0
80	44849	360001	7.5	SeaLevel__00080m.raw	12.46	87.54	1	0
85	45864	360001	7.51	SeaLevel__00085m.raw	12.74	87.26	1	0
90	46463	360001	7.84	SeaLevel__00090m.raw	12.91	87.09	1	0
95	47285	360001	7.58	SeaLevel__00095m.raw	13.13	86.87	1	0
100	47803	360001	7.56	SeaLevel__00100m.raw	13.28	86.72	1	0
105	48564	360001	7.49	SeaLevel__00105m.raw	13.49	86.51	1	0
110	49068	360001	7.8	SeaLevel__00110m.raw	13.63	86.37	1	0
115	49759	360001	7.52	SeaLevel__00115m.raw	13.82	86.18	1	0
120	50188	360001	7.55	SeaLevel__00120m.raw	13.94	86.06	1	0
125	50804	360001	7.72	SeaLevel__00125m.raw	14.11	85.89	1	0
130	51180	360001	8.2	SeaLevel__00130m.raw	14.22	85.78	1	0
135	51752	360001	7.69	SeaLevel__00135m.raw	14.38	85.62	1	0
140	52083	360001	7.54	SeaLevel__00140m.raw	14.47	85.53	1	0
145	52563	360001	7.5	SeaLevel__00145m.raw	14.60	85.40	1	0
150	52904	360001	7.97	SeaLevel__00150m.raw	14.70	85.30	1	0
155	53413	360001	7.72	SeaLevel__00155m.raw	14.84	85.16	1	0
160	53696	360001	7.72	SeaLevel__00160m.raw	14.92	85.08	1	0
165	54156	360001	7.56	SeaLevel__00165m.raw	15.04	84.96	1	0
170	54433	360001	7.92	SeaLevel__00170m.raw	15.12	84.88	1	0
175	54803	360001	7.54	SeaLevel__00175m.raw	15.22	84.78	1	0
180	55052	360001	7.87	SeaLevel__00180m.raw	15.29	84.71	1	0
185	55405	360001	7.62	SeaLevel__00185m.raw	15.39	84.61	1	0
190	55660	360001	8.02	SeaLevel__00190m.raw	15.46	84.54	1	0
195	56062	360001	7.78	SeaLevel__00195m.raw	15.57	84.43	1	0
200	56288	360001	7.54	SeaLevel__00200m.raw	15.64	84.36	1	0
