Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
0	113976	360001	7.49	SeaLevel__00000m.raw	31.66	68.34	1	0
5	139463	360001	7.81	SeaLevel__00005m.raw	38.74	61.26	1	0
10	139661	360001	7.44	SeaLevel__00010m.raw	38.79	61.21	1	0
15	139887	360001	7.52	SeaLevel__00015m.raw	38.86	61.14	1	0
20	140019	360001	7.46	SeaLevel__00020m.raw	38.89	61.11	1	0
25	140177	360001	7.78	SeaLevel__00025m.raw	38.94	61.06	1	0
30	140292	360001	7.44	SeaLevel__00030m.raw	38.97	61.03	1	0
35	140450	360001	7.49	SeaLevel__00035m.raw	39.01	60.99	1	0
40	140537	360001	7.46	SeaLevel__00040m.raw	39.04	60.96	1	0
45	140670	360001	7.73	SeaLevel__00045m.raw	39.07	60.93	1	0
50	140760	360001	7.48	SeaLevel__00050m.raw	39.10	60.90	1	0
55	140886	360001	7.54	SeaLevel__00055m.raw	39.13	60.87	1	0
60	140958	360001	7.46	SeaLevel__00060m.raw	39.15	60.85	1	0
65	141068	360001	7.73	SeaLevel__00065m.raw	39.19	60.81	1	0
70	141137	360001	7.48	SeaLevel__00070m.raw	39.20	60.80	1	0
75	141252	360001	7.48	SeaLevel__00075m.raw	39.24	60.76	1	0
80	141328	360001	7.42	SeaLevel__00080m.raw	39.26	60.74	1	0
85	141432	360001	7.71	SeaLevel__00085m.raw	39.29	60.71	1	0
90	141502	360001	7.48	SeaLevel__00090m.raw	39.31	60.69	1	0
95	141603	360001	7.46	SeaLevel__00095m.raw	39.33	60.67	1	0
100	141683	360001	7.47	SeaLevel__00100m.raw	39.36	60.64	1	0
105	141785	360001	7.74	SeaLevel__00105m.raw	39.38	60.62	1	0
110	141852	360001	7.5	SeaLevel__00110m.raw	39.40	60.60	1	0
115	141950	360001	7.46	SeaLevel__00115m.raw	39.43	60.57	1	0
120	142049	360001	7.47	SeaLevel__00120m.raw	39.46	60.54	1	0
125	142150	360001	7.74	SeaLevel__00125m.raw	39.49	60.51	1	0
130	142225	360001	7.52	SeaLevel__00130m.raw	39.51	60.49	1	0
135	142340	360001	7.47	SeaLevel__00135m.raw	39.54	60.46	1	0
140	142407	360001	7.44	SeaLevel__00140m.raw	39.56	60.44	1	0
145	142526	360001	7.71	SeaLevel__00145m.raw	39.59	60.41	1	0
150	142592	360001	7.49	SeaLevel__00150m.raw	39.61	60.39	1	0
155	142716	360001	7.47	SeaLevel__00155m.raw	39.64	60.36	1	0
160	142802	360001	7.45	SeaLevel__00160m.raw	39.67	60.33	1	0
165	142928	360001	7.76	SeaLevel__00165m.raw	39.70	60.30	1	0
170	143014	360001	7.48	SeaLevel__00170m.raw	39.73	60.27	1	0
175	143147	360001	7.49	SeaLevel__00175m.raw	39.76	60.24	1	0
180	143230	360001	7.46	SeaLevel__00180m.raw	39.79	60.21	1	0
185	143357	360001	7.73	SeaLevel__00185m.raw	39.82	60.18	1	0
190	143449	360001	7.54	SeaLevel__00190m.raw	39.85	60.15	1	0
195	143613	360001	7.45	SeaLevel__00195m.raw	39.89	60.11	1	0
200	143732	360001	7.45	SeaLevel__00200m.raw	39.93	60.07	1	0
