Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
0	255098	360001	7.52	SeaLevel__00000m.raw	70.86	29.14	1	0
5	256528	360001	7.49	SeaLevel__00005m.raw	71.26	28.74	1	0
10	257169	360001	7.77	SeaLevel__00010m.raw	71.44	28.56	1	0
15	257959	360001	7.54	SeaLevel__00015m.raw	71.66	28.34	1	0
20	258514	360001	7.49	SeaLevel__00020m.raw	71.81	28.19	1	0
25	259351	360001	7.53	SeaLevel__00025m.raw	72.04	27.96	1	0
30	259866	360001	7.77	SeaLevel__00030m.raw	72.18	27.82	1	0
35	260654	360001	7.49	SeaLevel__00035m.raw	72.40	27.60	1	0
40	261186	360001	7.52	SeaLevel__00040m.raw	72.55	27.45	1	0
45	262017	360001	7.5	SeaLevel__00045m.raw	72.78	27.22	1	0
50	262540	360001	7.79	SeaLevel__00050m.raw	72.93	27.07	1	0
55	263343	360001	7.49	SeaLevel__00055m.raw	73.15	26.85	1	0
60	263871	360001	7.54	SeaLevel__00060m.raw	73.30	26.70	1	0
65	264677	360001	7.45	SeaLevel__00065m.raw	73.52	26.48	1	0
70	265231	360001	7.72	SeaLevel__00070m.raw	73.68	26.32	1	0
75	266043	360001	7.48	SeaLevel__00075m.raw	73.90	26.10	1	0
80	266614	360001	7.51	SeaLevel__00080m.raw	74.06	25.94	1	0
85	267408	360001	7.48	SeaLevel__00085m.raw	74.28	25.72	1	0
90	267880	360001	7.76	SeaLevel__00090m.raw	74.41	25.59	1	0
95	268612	360001	7.49	SeaLevel__00095m.raw	74.61	25.39	1	0
100	269072	360001	7.53	SeaLevel__00100m.raw	74.74	25.26	1	0
105	269692	360001	7.5	SeaLevel__00105m.raw	74.91	25.09	1	0
110	270078	360001	7.72	SeaLevel__00110m.raw	75.02	24.98	1	0
115	270637	360001	7.49	SeaLevel__00115m.raw	75.18	24.82	1	0
120	270994	360001	7.55	SeaLevel__00120m.raw	75.28	24.72	1	0
125	271481	360001	7.53	SeaLevel__00125m.raw	75.41	24.59	1	0
130	271839	360001	7.83	SeaLevel__00130m.raw	75.51	24.49	1	0
135	272344	360001	7.5	SeaLevel__00135m.raw	75.65	24.35	1	0
140	272693	360001	7.53	SeaLevel__00140m.raw	75.75	24.25	1	0
145	273206	360001	7.52	SeaLevel__00145m.raw	75.89	24.11	1	0
150	273568	360001	7.8	SeaLevel__00150m.raw	75.99	24.01	1	0
155	274056	360001	7.49	SeaLevel__00155m.raw	76.13	23.87	1	0
160	274355	360001	7.56	SeaLevel__00160m.raw	76.21	23.79	1	0
165	274858	360001	7.56	SeaLevel__00165m.raw	76.35	23.65	1	0
170	275150	360001	7.83	SeaLevel__00170m.raw	76.43	23.57	1	0
175	275614	360001	7.53	SeaLevel__00175m.raw	76.56	23.44	1	0
180	275936	360001	7.55	SeaLevel__00180m.raw	76.65	23.35	1	0
185	276375	360001	7.57	SeaLevel__00185m.raw	76.77	23.23	1	0
190	276695	360001	7.81	SeaLevel__00190m.raw	76.86	23.14	1	0
195	277155	360001	7.56	SeaLevel__00195m.raw	76.99	23.01	1	0
200	277463	360001	7.52	SeaLevel__00200m.raw	77.07	22.93	1	0
