Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
0	1	360001	7.59	SeaLevel__00000m.raw	0.00	100.00	1	0
5	1	360001	7.46	SeaLevel__00005m.raw	0.00	100.00	1	0
10	1	360001	7.47	SeaLevel__00010m.raw	0.00	100.00	1	0
15	1	360001	7.71	SeaLevel__00015m.raw	0.00	100.00	1	0
20	1	360001	7.46	SeaLevel__00020m.raw	0.00	100.00	1	0
25	1	360001	7.46	SeaLevel__00025m.raw	0.00	100.00	1	0
30	1	360001	7.49	SeaLevel__00030m.raw	0.00	100.00	1	0
35	1	360001	7.77	SeaLevel__00035m.raw	0.00	100.00	1	0
40	1	360001	7.44	SeaLevel__00040m.raw	0.00	100.00	1	0
45	1	360001	7.49	SeaLevel__00045m.raw	0.00	100.00	1	0
50	1	360001	7.48	SeaLevel__00050m.raw	0.00	100.00	1	0
55	1	360001	7.94	SeaLevel__00055m.raw	0.00	100.00	1	0
60	1	360001	7.42	SeaLevel__00060m.raw	0.00	100.00	1	0
65	1	360001	7.45	SeaLevel__00065m.raw	0.00	100.00	1	0
70	1	360001	7.46	SeaLevel__00070m.raw	0.00	100.00	1	0
75	1	360001	7.65	SeaLevel__00075m.raw	0.00	100.00	1	0
80	1	360001	7.46	SeaLevel__00080m.raw	0.00	100.00	1	0
85	1	360001	7.44	SeaLevel__00085m.raw	0.00	100.00	1	0
90	1	360001	7.51	SeaLevel__00090m.raw	0.00	100.00	1	0
95	1	360001	7.71	SeaLevel__00095m.raw	0.00	100.00	1	0
100	1	360001	7.49	SeaLevel__00100m.raw	0.00	100.00	1	0
105	1	360001	7.43	SeaLevel__00105m.raw	0.00	100.00	1	0
110	1	360001	7.52	SeaLevel__00110m.raw	0.00	100.00	1	0
115	1	360001	7.69	SeaLevel__00115m.raw	0.00	100.00	1	0
120	1	360001	7.44	SeaLevel__00120m.raw	0.00	100.00	1	0
125	1	360001	7.42	SeaLevel__00125m.raw	0.00	100.00	1	0
130	1	360001	7.51	SeaLevel__00130m.raw	0.00	100.00	1	0
135	1	360001	7.73	SeaLevel__00135m.raw	0.00	100.00	1	0
140	1	360001	7.46	SeaLevel__00140m.raw	0.00	100.00	1	0
145	1	360001	7.4	SeaLevel__00145m.raw	0.00	100.00	1	0
150	1	360001	7.51	SeaLevel__00150m.raw	0.00	100.00	1	0
155	1	360001	7.77	SeaLevel__00155m.raw	0.00	100.00	1	0
160	1	360001	7.43	SeaLevel__00160m.raw	0.00	100.00	1	0
165	1	360001	7.45	SeaLevel__00165m.raw	0.00	100.00	1	0
170	1	360001	7.46	SeaLevel__00170m.raw	0.00	100.00	1	0
175	1	360001	7.78	SeaLevel__00175m.raw	0.00	100.00	1	0
180	1	360001	7.43	SeaLevel__00180m.raw	0.00	100.00	1	0
185	1	360001	7.44	SeaLevel__00185m.raw	0.00	100.00	1	0
190	1	360001	7.5	SeaLevel__00190m.raw	0.00	100.00	1	0
195	1	360001	7.8	SeaLevel__00195m.raw	0.00	100.00	1	0
200	1	360001	7.45	SeaLevel__00200m.raw	0.00	100.00	1	0
