Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
0	301979	360001	7.76	SeaLevel__00000m.raw	83.88	16.12	1	0
5	302893	360001	7.84	SeaLevel__00005m.raw	84.14	15.86	1	0
10	303616	360001	7.65	SeaLevel__00010m.raw	84.34	15.66	1	0
15	304277	360001	7.56	SeaLevel__00015m.raw	84.52	15.48	1	0
20	304646	360001	7.55	SeaLevel__00020m.raw	84.62	15.38	1	0
25	305153	360001	7.94	SeaLevel__00025m.raw	84.76	15.24	1	0
30	305434	360001	7.61	SeaLevel__00030m.raw	84.84	15.16	1	0
35	305949	360001	7.57	SeaLevel__00035m.raw	84.99	15.01	1	0
40	306350	360001	7.58	SeaLevel__00040m.raw	85.10	14.90	1	0
45	306864	360001	7.83	SeaLevel__00045m.raw	85.24	14.76	1	0
50	307120	360001	7.6	SeaLevel__00050m.raw	85.31	14.69	1	0
55	307510	360001	7.57	SeaLevel__00055m.raw	85.42	14.58	1	0
60	307800	360001	7.56	SeaLevel__00060m.raw	85.50	14.50	1	0
65	308319	360001	7.78	SeaLevel__00065m.raw	85.64	14.36	1	0
70	308948	360001	7.58	SeaLevel__00070m.raw	85.82	14.18	1	0
75	309881	360001	7.58	SeaLevel__00075m.raw	86.08	13.92	1	0
80	311093	360001	7.54	SeaLevel__00080m.raw	86.41	13.59	1	0
85	311775	360001	7.82	SeaLevel__00085m.raw	86.60	13.40	1	0
90	312206	360001	7.58	SeaLevel__00090m.raw	86.72	13.28	1	0
95	312967	360001	7.57	SeaLevel__00095m.raw	86.94	13.06	1	0
100	313790	360001	7.56	SeaLevel__00100m.raw	87.16	12.84	1	0
105	315039	360001	8.41	SeaLevel__00105m.raw	87.51	12.49	1	0
110	315593	360001	7.57	SeaLevel__00110m.raw	87.66	12.34	1	0
115	316331	360001	7.54	SeaLevel__00115m.raw	87.87	12.13	1	0
120	316806	360001	7.54	SeaLevel__00120m.raw	88.00	12.00	1	0
125	317687	360001	7.88	SeaLevel__00125m.raw	88.25	11.75	1	0
130	318574	360001	7.55	SeaLevel__00130m.raw	88.49	11.51	1	0
135	320109	360001	7.58	SeaLevel__00135m.raw	88.92	11.08	1	0
140	320858	360001	7.56	SeaLevel__00140m.raw	89.13	10.87	1	0
145	321892	360001	7.8	SeaLevel__00145m.raw	89.41	10.59	1	0
150	322622	360001	7.55	SeaLevel__00150m.raw	89.62	10.38	1	0
155	324837	360001	7.57	SeaLevel__00155m.raw	90.23	9.77	1	0
160	325983	360001	7.55	SeaLevel__00160m.raw	90.55	9.45	1	0
165	328053	360001	7.8	SeaLevel__00165m.raw	91.13	8.87	1	0
170	328902	360001	7.53	SeaLevel__00170m.raw	91.36	8.64	1	0
175	329988	360001	7.55	SeaLevel__00175m.raw	91.66	8.34	1	0
180	330689	360001	7.54	SeaLevel__00180m.raw	91.86	8.14	1	0
185	331997	360001	7.83	SeaLevel__00185m.raw	92.22	7.78	1	0
190	332929	360001	7.56	SeaLevel__00190m.raw	92.48	7.52	1	0
195	334620	360001	7.6	SeaLevel__00195m.raw	92.95	7.05	1	0
200	335478	360001	7.61	SeaLevel__00200m.raw	93.19	6.81	1	0
