Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
250	328122	360001	7.57	SeaLevel__00250m.raw	91.14	8.86	1	0
500	341359	360001	7.59	SeaLevel__00500m.raw	94.82	5.18	1	0
750	349709	360001	7.64	SeaLevel__00750m.raw	97.14	2.86	1	0
1000	354035	360001	7.94	SeaLevel__01000m.raw	98.34	1.66	1	0
1250	356963	360001	7.61	SeaLevel__01250m.raw	99.16	0.84	1	0
1500	358374	360001	7.6	SeaLevel__01500m.raw	99.55	0.45	1	0
1750	359221	360001	7.74	SeaLevel__01750m.raw	99.78	0.22	1	0
2000	359620	360001	7.95	SeaLevel__02000m.raw	99.89	0.11	1	0
2250	359889	360001	7.66	SeaLevel__02250m.raw	99.97	0.03	1	0
2500	359965	360001	7.68	SeaLevel__02500m.raw	99.99	0.01	1	0
2750	359988	360001	7.62	SeaLevel__02750m.raw	100.00	0.00	1	0
3000	359991	360001	7.94	SeaLevel__03000m.raw	100.00	0.00	1	0
