Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
0	354751	360001	7.66	SeaLevel__00000m.raw	98.54	1.46	1	0
5	356603	360001	7.59	SeaLevel__00005m.raw	99.06	0.94	1	0
10	356723	360001	7.5	SeaLevel__00010m.raw	99.09	0.91	1	0
15	356845	360001	7.89	SeaLevel__00015m.raw	99.12	0.88	1	0
20	356919	360001	7.56	SeaLevel__00020m.raw	99.14	0.86	1	0
25	356996	360001	7.63	SeaLevel__00025m.raw	99.17	0.83	1	0
30	357046	360001	7.56	SeaLevel__00030m.raw	99.18	0.82	1	0
35	357124	360001	7.9	SeaLevel__00035m.raw	99.20	0.80	1	0
40	357166	360001	7.56	SeaLevel__00040m.raw	99.21	0.79	1	0
45	357227	360001	7.57	SeaLevel__00045m.raw	99.23	0.77	1	0
50	357267	360001	7.53	SeaLevel__00050m.raw	99.24	0.76	1	0
55	357320	360001	7.84	SeaLevel__00055m.raw	99.26	0.74	1	0
60	357347	360001	7.56	SeaLevel__00060m.raw	99.26	0.74	1	0
65	357392	360001	7.58	SeaLevel__00065m.raw	99.28	0.72	1	0
70	357424	360001	7.57	SeaLevel__00070m.raw	99.28	0.72	1	0
75	357461	360001	7.84	SeaLevel__00075m.raw	99.29	0.71	1	0
80	357491	360001	7.72	SeaLevel__00080m.raw	99.30	0.70	1	0
85	357533	360001	7.51	SeaLevel__00085m.raw	99.31	0.69	1	0
90	357560	360001	7.49	SeaLevel__00090m.raw	99.32	0.68	1	0
95	357593	360001	7.82	SeaLevel__00095m.raw	99.33	0.67	1	0
100	357617	360001	7.59	SeaLevel__00100m.raw	99.34	0.66	1	0
105	357645	360001	7.55	SeaLevel__00105m.raw	99.35	0.65	1	0
110	357668	360001	7.55	SeaLevel__00110m.raw	99.35	0.65	1	0
115	357700	360001	7.82	SeaLevel__00115m.raw	99.36	0.64	1	0
120	357726	360001	7.56	SeaLevel__00120m.raw	99.37	0.63	1	0
125	357768	360001	7.56	SeaLevel__00125m.raw	99.38	0.62	1	0
130	357796	360001	7.53	SeaLevel__00130m.raw	99.39	0.61	1	0
135	357823	360001	7.94	SeaLevel__00135m.raw	99.40	0.60	1	0
140	357843	360001	7.59	SeaLevel__00140m.raw	99.40	0.60	1	0
145	357891	360001	7.59	SeaLevel__00145m.raw	99.41	0.59	1	0
150	357926	360001	7.56	SeaLevel__00150m.raw	99.42	0.58	1	0
155	357980	360001	7.93	SeaLevel__00155m.raw	99.44	0.56	1	0
160	357999	360001	7.56	SeaLevel__00160m.raw	99.44	0.56	1	0
165	358020	360001	7.53	SeaLevel__00165m.raw	99.45	0.55	1	0
170	358032	360001	7.55	SeaLevel__00170m.raw	99.45	0.55	1	0
175	358057	360001	7.9	SeaLevel__00175m.raw	99.46	0.54	1	0
180	358079	360001	7.52	SeaLevel__00180m.raw	99.47	0.53	1	0
185	358106	360001	7.54	SeaLevel__00185m.raw	99.47	0.53	1	0
190	358119	360001	7.55	SeaLevel__00190m.raw	99.48	0.52	1	0
195	358144	360001	7.87	SeaLevel__00195m.raw	99.48	0.52	1	0
200	358161	360001	7.58	SeaLevel__00200m.raw	99.49	0.51	1	0
