Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
0	138989	360001	7.5	SeaLevel__00000m.raw	38.61	61.39	1	0
5	141218	360001	7.7	SeaLevel__00005m.raw	39.23	60.77	1	0
10	142473	360001	7.47	SeaLevel__00010m.raw	39.58	60.42	1	0
15	144169	360001	7.48	SeaLevel__00015m.raw	40.05	59.95	1	0
20	145303	360001	7.47	SeaLevel__00020m.raw	40.36	59.64	1	0
25	146727	360001	7.74	SeaLevel__00025m.raw	40.76	59.24	1	0
30	147609	360001	7.52	SeaLevel__00030m.raw	41.00	59.00	1	0
35	148806	360001	7.43	SeaLevel__00035m.raw	41.33	58.67	1	0
40	149655	360001	7.55	SeaLevel__00040m.raw	41.57	58.43	1	0
45	150803	360001	7.71	SeaLevel__00045m.raw	41.89	58.11	1	0
50	151691	360001	7.51	SeaLevel__00050m.raw	42.14	57.86	1	0
55	152872	360001	7.5	SeaLevel__00055m.raw	42.46	57.54	1	0
60	153646	360001	7.5	SeaLevel__00060m.raw	42.68	57.32	1	0
65	154882	360001	7.74	SeaLevel__00065m.raw	43.02	56.98	1	0
70	155713	360001	7.46	SeaLevel__00070m.raw	43.25	56.75	1	0
75	157114	360001	7.5	SeaLevel__00075m.raw	43.64	56.36	1	0
80	158166	360001	7.48	SeaLevel__00080m.raw	43.93	56.07	1	0
85	160138	360001	7.73	SeaLevel__00085m.raw	44.48	55.52	1	0
90	161678	360001	7.47	SeaLevel__00090m.raw	44.91	55.09	1	0
95	163966	360001	7.46	SeaLevel__00095m.raw	45.55	54.45	1	0
100	165679	360001	7.48	SeaLevel__00100m.raw	46.02	53.98	1	0
105	168050	360001	7.75	SeaLevel__00105m.raw	46.68	53.32	1	0
110	169735	360001	7.48	SeaLevel__00110m.raw	47.15	52.85	1	0
115	172224	360001	7.47	SeaLevel__00115m.raw	47.84	52.16	1	0
120	173865	360001	7.52	SeaLevel__00120m.raw	48.30	51.70	1	0
125	176321	360001	7.74	SeaLevel__00125m.raw	48.98	51.02	1	0
130	177977	360001	7.51	SeaLevel__00130m.raw	49.44	50.56	1	0
135	180504	360001	7.68	SeaLevel__00135m.raw	50.14	49.86	1	0
140	182109	360001	7.47	SeaLevel__00140m.raw	50.59	49.41	1	0
145	184423	360001	7.78	SeaLevel__00145m.raw	51.23	48.77	1	0
150	186075	360001	7.46	SeaLevel__00150m.raw	51.69	48.31	1	0
155	188917	360001	7.53	SeaLevel__00155m.raw	52.48	47.52	1	0
160	190555	360001	7.48	SeaLevel__00160m.raw	52.93	47.07	1	0
165	192949	360001	7.84	SeaLevel__00165m.raw	53.60	46.40	1	0
170	194444	360001	7.46	SeaLevel__00170m.raw	54.01	45.99	1	0
175	196694	360001	7.51	SeaLevel__00175m.raw	54.64	45.36	1	0
180	198190	360001	7.47	SeaLevel__00180m.raw	55.05	44.95	1	0
185	200402	360001	7.86	SeaLevel__00185m.raw	55.67	44.33	1	0
190	201773	360001	7.49	SeaLevel__00190m.raw	56.05	43.95	1	0
195	203795	360001	7.73	SeaLevel__00195m.raw	56.61	43.39	1	0
200	205213	360001	7.5	SeaLevel__00200m.raw	57.00	43.00	1	0
