Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
0	146851	360001	7.6	SeaLevel__00000m.raw	40.79	59.21	1	0
5	262215	360001	7.52	SeaLevel__00005m.raw	72.84	27.16	1	0
10	262519	360001	7.58	SeaLevel__00010m.raw	72.92	27.08	1	0
15	262709	360001	7.83	SeaLevel__00015m.raw	72.97	27.03	1	0
20	262780	360001	7.53	SeaLevel__00020m.raw	72.99	27.01	1	0
25	262879	360001	7.5	SeaLevel__00025m.raw	73.02	26.98	1	0
30	262942	360001	7.53	SeaLevel__00030m.raw	73.04	26.96	1	0
35	263020	360001	7.8	SeaLevel__00035m.raw	73.06	26.94	1	0
40	263072	360001	7.52	SeaLevel__00040m.raw	73.08	26.92	1	0
45	263135	360001	7.53	SeaLevel__00045m.raw	73.09	26.91	1	0
50	263174	360001	7.54	SeaLevel__00050m.raw	73.10	26.90	1	0
55	263239	360001	7.85	SeaLevel__00055m.raw	73.12	26.88	1	0
60	263279	360001	7.69	SeaLevel__00060m.raw	73.13	26.87	1	0
65	263340	360001	7.55	SeaLevel__00065m.raw	73.15	26.85	1	0
70	263383	360001	7.96	SeaLevel__00070m.raw	73.16	26.84	1	0
75	263437	360001	7.79	SeaLevel__00075m.raw	73.18	26.82	1	0
80	263480	360001	7.52	SeaLevel__00080m.raw	73.19	26.81	1	0
85	263542	360001	7.59	SeaLevel__00085m.raw	73.21	26.79	1	0
90	263584	360001	7.57	SeaLevel__00090m.raw	73.22	26.78	1	0
95	263637	360001	7.85	SeaLevel__00095m.raw	73.23	26.77	1	0
100	263665	360001	7.53	SeaLevel__00100m.raw	73.24	26.76	1	0
105	263715	360001	7.6	SeaLevel__00105m.raw	73.25	26.75	1	0
110	263749	360001	7.57	SeaLevel__00110m.raw	73.26	26.74	1	0
115	263790	360001	7.9	SeaLevel__00115m.raw	73.27	26.73	1	0
120	263826	360001	7.53	SeaLevel__00120m.raw	73.28	26.72	1	0
125	263877	360001	7.61	SeaLevel__00125m.raw	73.30	26.70	1	0
130	263904	360001	7.57	SeaLevel__00130m.raw	73.31	26.69	1	0
135	263939	360001	7.85	SeaLevel__00135m.raw	73.32	26.68	1	0
140	263975	360001	7.6	SeaLevel__00140m.raw	73.33	26.67	1	0
145	264018	360001	7.61	SeaLevel__00145m.raw	73.34	26.66	1	0
150	264054	360001	7.6	SeaLevel__00150m.raw	73.35	26.65	1	0
155	264101	360001	7.9	SeaLevel__00155m.raw	73.36	26.64	1	0
160	264128	360001	7.56	SeaLevel__00160m.raw	73.37	26.63	1	0
165	264180	360001	7.59	SeaLevel__00165m.raw	73.38	26.62	1	0
170	264214	360001	7.52	SeaLevel__00170m.raw	73.39	26.61	1	0
175	264262	360001	7.88	SeaLevel__00175m.raw	73.41	26.59	1	0
180	264295	360001	7.61	SeaLevel__00180m.raw	73.42	26.58	1	0
185	264349	360001	7.56	SeaLevel__00185m.raw	73.43	26.57	1	0
190	264381	360001	7.53	SeaLevel__00190m.raw	73.44	26.56	1	0
195	264439	360001	7.93	SeaLevel__00195m.raw	73.46	26.54	1	0
200	264478	360001	7.58	SeaLevel__00200m.raw	73.47	26.53	1	0
