Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
0	254344	360001	7.87	SeaLevel__00000m.raw	70.65	29.35	1	0
5	255926	360001	7.55	SeaLevel__00005m.raw	71.09	28.91	1	0
10	258040	360001	7.57	SeaLevel__00010m.raw	71.68	28.32	1	0
15	260509	360001	7.58	SeaLevel__00015m.raw	72.36	27.64	1	0
20	262780	360001	7.82	SeaLevel__00020m.raw	72.99	27.01	1	0
25	266169	360001	7.56	SeaLevel__00025m.raw	73.94	26.06	1	0
30	268395	360001	7.54	SeaLevel__00030m.raw	74.55	25.45	1	0
35	271869	360001	7.61	SeaLevel__00035m.raw	75.52	24.48	1	0
40	274303	360001	7.89	SeaLevel__00040m.raw	76.20	23.80	1	0
45	277829	360001	7.66	SeaLevel__00045m.raw	77.17	22.83	1	0
50	280065	360001	7.58	SeaLevel__00050m.raw	77.80	22.20	1	0
55	283252	360001	7.55	SeaLevel__00055m.raw	78.68	21.32	1	0
60	285598	360001	7.89	SeaLevel__00060m.raw	79.33	20.67	1	0
65	288876	360001	7.58	SeaLevel__00065m.raw	80.24	19.76	1	0
70	291080	360001	7.6	SeaLevel__00070m.raw	80.86	19.14	1	0
75	294150	360001	7.6	SeaLevel__00075m.raw	81.71	18.29	1	0
80	296210	360001	7.87	SeaLevel__00080m.raw	82.28	17.72	1	0
85	299108	360001	7.59	SeaLevel__00085m.raw	83.09	16.91	1	0
90	300849	360001	7.6	SeaLevel__00090m.raw	83.57	16.43	1	0
95	303332	360001	7.61	SeaLevel__00095m.raw	84.26	15.74	1	0
100	304826	360001	7.91	SeaLevel__00100m.raw	84.67	15.33	1	0
105	306972	360001	7.58	SeaLevel__00105m.raw	85.27	14.73	1	0
110	308258	360001	7.64	SeaLevel__00110m.raw	85.63	14.37	1	0
115	310195	360001	7.57	SeaLevel__00115m.raw	86.17	13.83	1	0
120	311383	360001	7.89	SeaLevel__00120m.raw	86.50	13.50	1	0
125	313227	360001	7.63	SeaLevel__00125m.raw	87.01	12.99	1	0
130	314339	360001	7.64	SeaLevel__00130m.raw	87.32	12.68	1	0
135	315908	360001	7.59	SeaLevel__00135m.raw	87.75	12.25	1	0
140	316979	360001	7.93	SeaLevel__00140m.raw	88.05	11.95	1	0
145	318549	360001	7.65	SeaLevel__00145m.raw	88.49	11.51	1	0
150	319535	360001	7.66	SeaLevel__00150m.raw	88.76	11.24	1	0
155	321111	360001	7.57	SeaLevel__00155m.raw	89.20	10.80	1	0
160	322069	360001	8	SeaLevel__00160m.raw	89.46	10.54	1	0
165	323467	360001	7.86	SeaLevel__00165m.raw	89.85	10.15	1	0
170	324369	360001	7.61	SeaLevel__00170m.raw	90.10	9.90	1	0
175	325635	360001	7.66	SeaLevel__00175m.raw	90.45	9.55	1	0
180	326383	360001	7.97	SeaLevel__00180m.raw	90.66	9.34	1	0
185	327465	360001	7.62	SeaLevel__00185m.raw	90.96	9.04	1	0
190	328110	360001	7.6	SeaLevel__00190m.raw	91.14	8.86	1	0
195	329052	360001	7.61	SeaLevel__00195m.raw	91.40	8.60	1	0
200	329617	360001	7.97	SeaLevel__00200m.raw	91.56	8.44	1	0
