Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
0	251177	360001	7.53	SeaLevel__00000m.raw	69.77	30.23	1	0
5	261887	360001	7.78	SeaLevel__00005m.raw	72.75	27.25	1	0
10	266249	360001	7.52	SeaLevel__00010m.raw	73.96	26.04	1	0
15	270647	360001	7.51	SeaLevel__00015m.raw	75.18	24.82	1	0
20	273308	360001	7.57	SeaLevel__00020m.raw	75.92	24.08	1	0
25	277046	360001	7.79	SeaLevel__00025m.raw	76.96	23.04	1	0
30	279404	360001	7.5	SeaLevel__00030m.raw	77.61	22.39	1	0
35	282764	360001	7.55	SeaLevel__00035m.raw	78.55	21.45	1	0
40	284593	360001	7.54	SeaLevel__00040m.raw	79.05	20.95	1	0
45	286874	360001	7.81	SeaLevel__00045m.raw	79.69	20.31	1	0
50	288325	360001	7.5	SeaLevel__00050m.raw	80.09	19.91	1	0
55	290068	360001	7.54	SeaLevel__00055m.raw	80.57	19.43	1	0
60	290972	360001	7.5	SeaLevel__00060m.raw	80.83	19.17	1	0
65	292159	360001	7.81	SeaLevel__00065m.raw	81.16	18.84	1	0
70	292919	360001	7.52	SeaLevel__00070m.raw	81.37	18.63	1	0
75	294176	360001	7.52	SeaLevel__00075m.raw	81.72	18.28	1	0
80	295047	360001	7.52	SeaLevel__00080m.raw	81.96	18.04	1	0
85	296204	360001	7.81	SeaLevel__00085m.raw	82.28	17.72	1	0
90	297046	360001	7.55	SeaLevel__00090m.raw	82.51	17.49	1	0
95	298325	360001	7.63	SeaLevel__00095m.raw	82.87	17.13	1	0
100	299203	360001	7.56	SeaLevel__00100m.raw	83.11	16.89	1	0
105	300468	360001	7.79	SeaLevel__00105m.raw	83.46	16.54	1	0
110	301134	360001	7.5	SeaLevel__00110m.raw	83.65	16.35	1	0
115	302151	360001	7.72	SeaLevel__00115m.raw	83.93	16.07	1	0
120	302839	360001	7.53	SeaLevel__00120m.raw	84.12	15.88	1	0
125	303863	360001	7.8	SeaLevel__00125m.raw	84.41	15.59	1	0
130	304538	360001	7.54	SeaLevel__00130m.raw	84.59	15.41	1	0
135	305504	360001	7.58	SeaLevel__00135m.raw	84.86	15.14	1	0
140	306137	360001	7.5	SeaLevel__00140m.raw	85.04	14.96	1	0
145	307029	360001	7.84	SeaLevel__00145m.raw	85.29	14.71	1	0
150	307668	360001	7.55	SeaLevel__00150m.raw	85.46	14.54	1	0
155	308575	360001	7.51	SeaLevel__00155m.raw	85.72	14.28	1	0
160	309130	360001	7.53	SeaLevel__00160m.raw	85.87	14.13	1	0
165	309929	360001	7.9	SeaLevel__00165m.raw	86.09	13.91	1	0
170	310393	360001	7.56	SeaLevel__00170m.raw	86.22	13.78	1	0
175	311128	360001	7.57	SeaLevel__00175m.raw	86.42	13.58	1	0
180	311641	360001	7.51	SeaLevel__00180m.raw	86.57	13.43	1	0
185	312330	360001	7.89	SeaLevel__00185m.raw	86.76	13.24	1	0
190	312803	360001	7.53	SeaLevel__00190m.raw	86.89	13.11	1	0
195	313498	360001	7.51	SeaLevel__00195m.raw	87.08	12.92	1	0
200	313971	360001	7.54	SeaLevel__00200m.raw	87.21	12.79	1	0
