Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
0	9522	360001	7.47	SeaLevel__00000m.raw	2.64	97.36	1	0
5	10208	360001	7.39	SeaLevel__00005m.raw	2.84	97.16	1	0
10	10466	360001	7.46	SeaLevel__00010m.raw	2.91	97.09	1	0
15	10698	360001	7.7	SeaLevel__00015m.raw	2.97	97.03	1	0
20	10814	360001	7.5	SeaLevel__00020m.raw	3.00	97.00	1	0
25	10953	360001	7.42	SeaLevel__00025m.raw	3.04	96.96	1	0
30	11026	360001	7.42	SeaLevel__00030m.raw	3.06	96.94	1	0
35	11123	360001	7.74	SeaLevel__00035m.raw	3.09	96.91	1	0
40	11192	360001	7.47	SeaLevel__00040m.raw	3.11	96.89	1	0
45	11271	360001	7.41	SeaLevel__00045m.raw	3.13	96.87	1	0
50	11314	360001	7.41	SeaLevel__00050m.raw	3.14	96.86	1	0
55	11402	360001	7.75	SeaLevel__00055m.raw	3.17	96.83	1	0
60	11464	360001	7.41	SeaLevel__00060m.raw	3.18	96.82	1	0
65	11540	360001	7.4	SeaLevel__00065m.raw	3.21	96.79	1	0
70	11591	360001	7.43	SeaLevel__00070m.raw	3.22	96.78	1	0
75	11656	360001	7.75	SeaLevel__00075m.raw	3.24	96.76	1	0
80	11708	360001	7.39	SeaLevel__00080m.raw	3.25	96.75	1	0
85	11768	360001	7.42	SeaLevel__00085m.raw	3.27	96.73	1	0
90	11810	360001	7.41	SeaLevel__00090m.raw	3.28	96.72	1	0
95	11865	360001	7.67	SeaLevel__00095m.raw	3.30	96.70	1	0
100	11897	360001	7.42	SeaLevel__00100m.raw	3.30	96.70	1	0
105	11970	360001	7.43	SeaLevel__00105m.raw	3.32	96.68	1	0
110	12008	360001	7.41	SeaLevel__00110m.raw	3.34	96.66	1	0
115	12070	360001	7.7	SeaLevel__00115m.raw	3.35	96.65	1	0
120	12122	360001	7.43	SeaLevel__00120m.raw	3.37	96.63	1	0
125	12169	360001	7.41	SeaLevel__00125m.raw	3.38	96.62	1	0
130	12206	360001	7.47	SeaLevel__00130m.raw	3.39	96.61	1	0
135	12254	360001	7.63	SeaLevel__00135m.raw	3.40	96.60	1	0
140	12292	360001	7.43	SeaLevel__00140m.raw	3.41	96.59	1	0
145	12347	360001	7.43	SeaLevel__00145m.raw	3.43	96.57	1	0
150	12386	360001	7.41	SeaLevel__00150m.raw	3.44	96.56	1	0
155	12439	360001	7.73	SeaLevel__00155m.raw	3.46	96.54	1	0
160	12485	360001	7.45	SeaLevel__00160m.raw	3.47	96.53	1	0
165	12560	360001	7.45	SeaLevel__00165m.raw	3.49	96.51	1	0
170	12622	360001	7.41	SeaLevel__00170m.raw	3.51	96.49	1	0
175	12677	360001	7.86	SeaLevel__00175m.raw	3.52	96.48	1	0
180	12710	360001	7.42	SeaLevel__00180m.raw	3.53	96.47	1	0
185	12777	360001	7.41	SeaLevel__00185m.raw	3.55	96.45	1	0
190	12818	360001	7.43	SeaLevel__00190m.raw	3.56	96.44	1	0
195	12899	360001	7.74	SeaLevel__00195m.raw	3.58	96.42	1	0
200	12962	360001	7.41	SeaLevel__00200m.raw	3.60	96.40	1	0
