Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
0	197444	360001	8.14	SeaLevel__00000m.raw	54.85	45.15	1	0
5	200951	360001	7.46	SeaLevel__00005m.raw	55.82	44.18	1	0
10	203361	360001	7.52	SeaLevel__00010m.raw	56.49	43.51	1	0
15	206059	360001	7.54	SeaLevel__00015m.raw	57.24	42.76	1	0
20	207659	360001	7.78	SeaLevel__00020m.raw	57.68	42.32	1	0
25	209898	360001	7.46	SeaLevel__00025m.raw	58.30	41.70	1	0
30	211321	360001	7.48	SeaLevel__00030m.raw	58.70	41.30	1	0
35	213483	360001	7.54	SeaLevel__00035m.raw	59.30	40.70	1	0
40	214746	360001	7.81	SeaLevel__00040m.raw	59.65	40.35	1	0
45	216621	360001	7.49	SeaLevel__00045m.raw	60.17	39.83	1	0
50	217852	360001	7.5	SeaLevel__00050m.raw	60.51	39.49	1	0
55	219540	360001	7.55	SeaLevel__00055m.raw	60.98	39.02	1	0
60	220651	360001	7.8	SeaLevel__00060m.raw	61.29	38.71	1	0
65	222182	360001	7.54	SeaLevel__00065m.raw	61.72	38.28	1	0
70	223119	360001	7.52	SeaLevel__00070m.raw	61.98	38.02	1	0
75	224536	360001	7.55	SeaLevel__00075m.raw	62.37	37.63	1	0
80	225439	360001	7.82	SeaLevel__00080m.raw	62.62	37.38	1	0
85	226840	360001	7.49	SeaLevel__00085m.raw	63.01	36.99	1	0
90	227794	360001	7.5	SeaLevel__00090m.raw	63.28	36.72	1	0
95	229217	360001	7.53	SeaLevel__00095m.raw	63.67	36.33	1	0
100	230200	360001	7.83	SeaLevel__00100m.raw	63.94	36.06	1	0
105	231581	360001	7.51	SeaLevel__00105m.raw	64.33	35.67	1	0
110	232462	360001	7.5	SeaLevel__00110m.raw	64.57	35.43	1	0
115	233762	360001	7.52	SeaLevel__00115m.raw	64.93	35.07	1	0
120	234567	360001	7.8	SeaLevel__00120m.raw	65.16	34.84	1	0
125	235915	360001	7.51	SeaLevel__00125m.raw	65.53	34.47	1	0
130	236772	360001	7.54	SeaLevel__00130m.raw	65.77	34.23	1	0
135	238117	360001	7.5	SeaLevel__00135m.raw	66.14	33.86	1	0
140	238987	360001	7.77	SeaLevel__00140m.raw	66.39	33.61	1	0
145	240325	360001	7.5	SeaLevel__00145m.raw	66.76	33.24	1	0
150	241126	360001	7.52	SeaLevel__00150m.raw	66.98	33.02	1	0
155	242321	360001	7.53	SeaLevel__00155m.raw	67.31	32.69	1	0
160	243153	360001	7.78	SeaLevel__00160m.raw	67.54	32.46	1	0
165	244433	360001	7.51	SeaLevel__00165m.raw	67.90	32.10	1	0
170	245268	360001	7.56	SeaLevel__00170m.raw	68.13	31.87	1	0
175	246471	360001	7.52	SeaLevel__00175m.raw	68.46	31.54	1	0
180	247293	360001	7.88	SeaLevel__00180m.raw	68.69	31.31	1	0
185	248554	360001	7.52	SeaLevel__00185m.raw	69.04	30.96	1	0
190	249355	360001	7.54	SeaLevel__00190m.raw	69.27	30.73	1	0
195	250591	360001	7.52	SeaLevel__00195m.raw	69.61	30.39	1	0
200	251350	360001	7.84	SeaLevel__00200m.raw	69.82	30.18	1	0
