Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
0	325957	360001	7.57	SeaLevel__00000m.raw	90.54	9.46	1	0
5	328464	360001	7.62	SeaLevel__00005m.raw	91.24	8.76	1	0
10	330952	360001	7.86	SeaLevel__00010m.raw	91.93	8.07	1	0
15	335319	360001	7.6	SeaLevel__00015m.raw	93.14	6.86	1	0
20	338500	360001	7.6	SeaLevel__00020m.raw	94.03	5.97	1	0
25	342568	360001	7.61	SeaLevel__00025m.raw	95.16	4.84	1	0
30	344596	360001	7.9	SeaLevel__00030m.raw	95.72	4.28	1	0
35	347025	360001	7.58	SeaLevel__00035m.raw	96.40	3.60	1	0
40	348412	360001	7.62	SeaLevel__00040m.raw	96.78	3.22	1	0
45	349918	360001	7.58	SeaLevel__00045m.raw	97.20	2.80	1	0
50	350876	360001	7.87	SeaLevel__00050m.raw	97.47	2.53	1	0
55	351999	360001	7.58	SeaLevel__00055m.raw	97.78	2.22	1	0
60	352458	360001	7.79	SeaLevel__00060m.raw	97.90	2.10	1	0
65	352796	360001	7.6	SeaLevel__00065m.raw	98.00	2.00	1	0
70	352938	360001	7.88	SeaLevel__00070m.raw	98.04	1.96	1	0
75	353074	360001	7.66	SeaLevel__00075m.raw	98.08	1.92	1	0
80	353154	360001	7.99	SeaLevel__00080m.raw	98.10	1.90	1	0
85	353251	360001	7.6	SeaLevel__00085m.raw	98.13	1.87	1	0
90	353319	360001	7.99	SeaLevel__00090m.raw	98.14	1.86	1	0
95	353400	360001	7.65	SeaLevel__00095m.raw	98.17	1.83	1	0
100	353455	360001	7.55	SeaLevel__00100m.raw	98.18	1.82	1	0
105	353530	360001	7.58	SeaLevel__00105m.raw	98.20	1.80	1	0
110	353593	360001	7.88	SeaLevel__00110m.raw	98.22	1.78	1	0
115	353673	360001	7.63	SeaLevel__00115m.raw	98.24	1.76	1	0
120	353724	360001	7.58	SeaLevel__00120m.raw	98.26	1.74	1	0
125	353793	360001	7.62	SeaLevel__00125m.raw	98.28	1.72	1	0
130	353842	360001	7.9	SeaLevel__00130m.raw	98.29	1.71	1	0
135	353907	360001	7.68	SeaLevel__00135m.raw	98.31	1.69	1	0
140	353948	360001	7.6	SeaLevel__00140m.raw	98.32	1.68	1	0
145	354042	360001	7.62	SeaLevel__00145m.raw	98.34	1.66	1	0
150	354086	360001	7.89	SeaLevel__00150m.raw	98.36	1.64	1	0
155	354161	360001	7.66	SeaLevel__00155m.raw	98.38	1.62	1	0
160	354212	360001	7.58	SeaLevel__00160m.raw	98.39	1.61	1	0
165	354291	360001	7.58	SeaLevel__00165m.raw	98.41	1.59	1	0
170	354353	360001	7.86	SeaLevel__00170m.raw	98.43	1.57	1	0
175	354444	360001	7.6	SeaLevel__00175m.raw	98.46	1.54	1	0
180	354484	360001	7.56	SeaLevel__00180m.raw	98.47	1.53	1	0
185	354557	360001	7.57	SeaLevel__00185m.raw	98.49	1.51	1	0
190	354610	360001	7.98	SeaLevel__00190m.raw	98.50	1.50	1	0
195	354694	360001	7.58	SeaLevel__00195m.raw	98.53	1.47	1	0
200	354743	360001	7.58	SeaLevel__00200m.raw	98.54	1.46	1	0
