Sea level (m)	Points changed	Points total	Processing time (s)	Output filename	Water area (%)	Land area (%)	Errors (-)	Errors (+)
0	223207	360001	7.58	SeaLevel__00000m.raw	62.00	38.00	1	0
5	227618	360001	7.83	SeaLevel__00005m.raw	63.23	36.77	1	0
10	229602	360001	7.5	SeaLevel__00010m.raw	63.78	36.22	1	0
15	232418	360001	7.53	SeaLevel__00015m.raw	64.56	35.44	1	0
20	234191	360001	7.52	SeaLevel__00020m.raw	65.05	34.95	1	0
25	236424	360001	7.8	SeaLevel__00025m.raw	65.67	34.33	1	0
30	237814	360001	7.52	SeaLevel__00030m.raw	66.06	33.94	1	0
35	240038	360001	7.52	SeaLevel__00035m.raw	66.68	33.32	1	0
40	241290	360001	7.54	SeaLevel__00040m.raw	67.02	32.98	1	0
45	243021	360001	7.78	SeaLevel__00045m.raw	67.51	32.49	1	0
50	244048	360001	7.5	SeaLevel__00050m.raw	67.79	32.21	1	0
55	245572	360001	7.52	SeaLevel__00055m.raw	68.21	31.79	1	0
60	246611	360001	7.53	SeaLevel__00060m.raw	68.50	31.50	1	0
65	248203	360001	7.77	SeaLevel__00065m.raw	68.95	31.05	1	0
70	249050	360001	7.49	SeaLevel__00070m.raw	69.18	30.82	1	0
75	250413	360001	7.5	SeaLevel__00075m.raw	69.56	30.44	1	0
80	251396	360001	7.73	SeaLevel__00080m.raw	69.83	30.17	1	0
85	252823	360001	7.83	SeaLevel__00085m.raw	70.23	29.77	1	0
90	253850	360001	7.5	SeaLevel__00090m.raw	70.51	29.49	1	0
95	255535	360001	7.5	SeaLevel__00095m.raw	70.98	29.02	1	0
100	256614	360001	7.54	SeaLevel__00100m.raw	71.28	28.72	1	0
105	257905	360001	7.81	SeaLevel__00105m.raw	71.64	28.36	1	0
110	258812	360001	7.49	SeaLevel__00110m.raw	71.89	28.11	1	0
115	260115	360001	7.52	SeaLevel__00115m.raw	72.25	27.75	1	0
120	261092	360001	7.52	SeaLevel__00120m.raw	72.53	27.47	1	0
125	262746	360001	7.81	SeaLevel__00125m.raw	72.98	27.02	1	0
130	263667	360001	7.49	SeaLevel__00130m.raw	73.24	26.76	1	0
135	264943	360001	7.58	SeaLevel__00135m.raw	73.60	26.40	1	0
140	265893	360001	7.49	SeaLevel__00140m.raw	73.86	26.14	1	0
145	267222	360001	7.79	SeaLevel__00145m.raw	74.23	25.77	1	0
150	268185	360001	7.49	SeaLevel__00150m.raw	74.50	25.50	1	0
155	270021	360001	7.57	SeaLevel__00155m.raw	75.01	24.99	1	0
160	271086	360001	7.53	SeaLevel__00160m.raw	75.30	24.70	1	0
165	272377	360001	7.87	SeaLevel__00165m.raw	75.66	24.34	1	0
170	273215	360001	7.51	SeaLevel__00170m.raw	75.89	24.11	1	0
175	274349	360001	7.54	SeaLevel__00175m.raw	76.21	23.79	1	0
180	275248	360001	7.55	SeaLevel__00180m.raw	76.46	23.54	1	0
185	276576	360001	7.84	SeaLevel__00185m.raw	76.83	23.17	1	0
190	277473	360001	7.52	SeaLevel__00190m.raw	77.08	22.92	1	0
195	278593	360001	7.51	SeaLevel__00195m.raw	77.39	22.61	1	0
200	279425	360001	7.52	SeaLevel__00200m.raw	77.62	22.38	1	0
